Applicability,Service,Reporting period,Category of illegal content,"Description of the sub-category ""Other""",Scope,Number of orders to act against illegal content received,Number of specific items of information included in the total number of orders to act against illegal content,Median time to inform the authority of the receipt of the order to act against illegal content,Median time to give effect to the order to act against illegal content,Number of orders to provide information,Median time to inform the authority of the receipt of the order to provide information,Median time to give effect to the order to provide information,Contextual information on number of orders to act against illegal content received,Contextual information on number of specific items of information included in the total number of orders to act against illegal content,Contextual information on Median time to inform the authority of the receipt of the order to act against illegal content,Contextual information on Median time to give effect to the order to act against illegal content,Contextual information on Number of orders to provide information,Contextual information on Median time to inform the authority of the receipt of the order to provide information,Contextual information on Median time to give effect to the order to provide information
All,DM,2025-01-01/2025-12-31,TOTAL,,TOTAL,0,,,,37,17,34,"Dailymotion may receive orders from authorities in European Member States to act against illegal content. In such an event, Dailymotion reviews in priority the content included in the order to verify if it violates our Prohibited Content Policy. If it does, we remove such content. Otherwise, Dailymotion may decide to restrict access to the content in the jurisdiction where it is alleged to be unlawful, after ensuring that the order is valid. During the reporting period, Dailymotion did not receive any orders from competent authorities in any Member State of the European Union to act against illegal content, such as law enforcement agencies (LEAs) or governments. The data presented in column G reflects the above statement.",,,,"Dailymotion may receive requests from European Member States’ authorities for information about our service recipients during investigations. In such cases, Dailymotion verifies the legitimacy and legal validity of the request. If we doubt the request's authenticity or legitimacy, we may reject it or seek additional information.","We receive requests from authorities through two channels: (1) a dedicated email address and (2) through the legal department. Requests sent to the dedicated email address benefit from a more efficient processing time due to an established dedicated process and automatic acknowledgment of receipt. In contrast, requests addressed to the legal department may take longer to process and do not have an automatic acknowledgment system. We strive to respond as quickly as possible with the requested information. The information provided here corresponds to the acknowledgement of receipt sent when requests are sent through the dedicated email address. For requests sent to the legal department, the acknowledgement of receipt is the same as the median time to give effect to the order.","We strive to respond as quickly as possible with the requested information. The times indicated in column M are in hours. A median time of 1 indicates that the median time is 1 hour. A time of 0.5 is equivalent to 30 minutes.
Requests sent through the dedicated email address are handled more quickly than those sent to the legal department. This difference is due to several factors: (1) the dedicated email address has an on-duty system ensuring immediate attention, whereas the legal department does not. (2) When requests are sent to the legal department, they require extra processing steps, which add delays to the overall response time. Using the designated funnel ensures the most efficient processing of requests. 
Furthermore, information requests typically take longer to process as our teams must consult with another department than the receiving ones. Hence, longer turnaround times are to be expected."
All,DM,2025-01-01/2025-12-31,STATEMENT_CATEGORY_ANIMAL_WELFARE,,TOTAL,0,,,,0,,,,,,,,,
All,DM,2025-01-01/2025-12-31,KEYWORD_ANIMAL_HARM,,TOTAL,0,,,,0,,,,,,,,,
All,DM,2025-01-01/2025-12-31,KEYWORD_UNLAWFUL_SALE_ANIMALS,,TOTAL,0,,,,0,,,,,,,,,
All,DM,2025-01-01/2025-12-31,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.",TOTAL,0,,,,0,,,,,,,,,
All,DM,2025-01-01/2025-12-31,STATEMENT_CATEGORY_CONSUMER_INFORMATION,,TOTAL,0,,,,0,,,,,,,,,
All,DM,2025-01-01/2025-12-31,KEYWORD_HIDDEN_ADVERTISEMENT,,TOTAL,0,,,,0,,,,,,,,,
All,DM,2025-01-01/2025-12-31,KEYWORD_INSUFFICIENT_INFORMATION_ON_TRADERS,,TOTAL,0,,,,0,,,,,,,,,
All,DM,2025-01-01/2025-12-31,KEYWORD_MISLEADING_INFO_GOODS_SERVICES,,TOTAL,0,,,,0,,,,,,,,,
All,DM,2025-01-01/2025-12-31,KEYWORD_MISLEADING_INFO_CONSUMER_RIGHTS,,TOTAL,0,,,,0,,,,,,,,,
All,DM,2025-01-01/2025-12-31,KEYWORD_NONCOMPLIANCE_PRICING,,TOTAL,0,,,,0,,,,,,,,,
All,DM,2025-01-01/2025-12-31,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.",TOTAL,0,,,,0,,,,,,,,,
All,DM,2025-01-01/2025-12-31,STATEMENT_CATEGORY_CYBER_VIOLENCE,,TOTAL,0,,,,0,,,,,,,,,
All,DM,2025-01-01/2025-12-31,KEYWORD_CYBER_BULLYING_INTIMIDATION,,TOTAL,0,,,,0,,,,,,,,,
All,DM,2025-01-01/2025-12-31,KEYWORD_CYBER_HARASSMENT,,TOTAL,0,,,,0,,,,,,,,,
All,DM,2025-01-01/2025-12-31,KEYWORD_CYBER_INCITEMENT,,TOTAL,0,,,,0,,,,,,,,,
All,DM,2025-01-01/2025-12-31,KEYWORD_CYBER_STALKING,,TOTAL,0,,,,0,,,,,,,,,
