Applicability,Service,Reporting period,Category of illegal content,"Description of the sub-category ""Other""",Scope,Number of orders to act against illegal content received,Number of specific items of information included in the total number of orders to act against illegal content,Median time to inform the authority of the receipt of the order to act against illegal content,Median time to give effect to the order to act against illegal content,Number of orders to provide information,Median time to inform the authority of the receipt of the order to provide information,Median time to give effect to the order to provide information,Contextual information on number of orders to act against illegal content received,Contextual information on number of specific items of information included in the total number of orders to act against illegal content,Contextual information on Median time to inform the authority of the receipt of the order to act against illegal content,Contextual information on Median time to give effect to the order to act against illegal content,Contextual information on Number of orders to provide information,Contextual information on Median time to inform the authority of the receipt of the order to provide information,Contextual information on Median time to give effect to the order to provide information
All,Booking.com,2026-01-01/2026-06-30,TOTAL,,TOTAL,43,1572,0,216,30,0,24,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,STATEMENT_CATEGORY_ANIMAL_WELFARE,,TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_ANIMAL_HARM,,TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_UNLAWFUL_SALE_ANIMALS,,TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.",TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,STATEMENT_CATEGORY_CONSUMER_INFORMATION,,TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_HIDDEN_ADVERTISEMENT,,TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_INSUFFICIENT_INFORMATION_ON_TRADERS,,TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_MISLEADING_INFO_GOODS_SERVICES,,TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_MISLEADING_INFO_CONSUMER_RIGHTS,,TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_NONCOMPLIANCE_PRICING,,TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.",TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,STATEMENT_CATEGORY_CYBER_VIOLENCE,,TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_CYBER_BULLYING_INTIMIDATION,,TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_CYBER_HARASSMENT,,TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_CYBER_INCITEMENT,,TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_CYBER_STALKING,,TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_NON_CONSENSUAL_IMAGE_SHARING,,TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_NON_CONSENSUAL_MATERIAL_DEEPFAKE,,TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.",TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,STATEMENT_CATEGORY_CYBER_VIOLENCE_AGAINST_WOMEN,,TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_BULLYING_AGAINST_GIRLS,,TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_CYBER_HARASSMENT_AGAINST_WOMEN,,TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_CYBER_STALKING_AGAINST_WOMEN,,TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_FEMALE_GENDERED_DISINFORMATION,,TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_INCITEMENT_AGAINST_WOMEN,,TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_NON_CONSENSUAL_IMAGE_SHARING_AGAINST_WOMEN,,TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_NON_CONSENSUAL_MATERIAL_DEEPFAKE_AGAINST_WOMEN,,TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.",TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,STATEMENT_CATEGORY_DATA_PROTECTION_AND_PRIVACY_VIOLATIONS,,TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_BIOMETRIC_DATA_BREACH,,TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_DATA_FALSIFICATION,,TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_MISSING_PROCESSING_GROUND,,TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_RIGHT_TO_BE_FORGOTTEN,,TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.",TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,STATEMENT_CATEGORY_ILLEGAL_OR_HARMFUL_SPEECH,,TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_DEFAMATION,,TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_DISCRIMINATION,,TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_HATE_SPEECH,,TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.",TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,STATEMENT_CATEGORY_INTELLECTUAL_PROPERTY_INFRINGEMENTS,,TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_COPYRIGHT_INFRINGEMENT,,TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_DESIGN_INFRINGEMENT,,TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_GEOGRAPHIC_INDICATIONS_INFRINGEMENT,,TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_PATENT_INFRINGEMENT,,TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_TRADE_SECRET_INFRINGEMENT,,TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_TRADEMARK_INFRINGEMENT,,TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.",TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,STATEMENT_CATEGORY_NEGATIVE_EFFECTS_ON_CIVIC_DISCOURSE_OR_ELECTIONS,,TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_MISINFORMATION_DISINFORMATION,,TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_VIOLATION_EU_LAW,,TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_VIOLATION_NATIONAL_LAW,,TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.",TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,STATEMENT_CATEGORY_PROTECTION_OF_MINORS,,TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_AGE_SPECIFIC_RESTRICTIONS_MINORS,,TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_CHILD_SEXUAL_ABUSE_MATERIAL,,TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_CHILD_SEXUAL_ABUSE_MATERIAL_DEEPFAKE,,TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_GROOMING_SEXUAL_ENTICEMENT_MINORS,,TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_UNSAFE_CHALLENGES,,TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.",TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,STATEMENT_CATEGORY_RISK_FOR_PUBLIC_SECURITY,,TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_ILLEGAL_ORGANIZATIONS,,TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_RISK_ENVIRONMENTAL_DAMAGE,,TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_RISK_PUBLIC_HEALTH,,TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_TERRORIST_CONTENT,,TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.",TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,STATEMENT_CATEGORY_SCAMS_AND_FRAUD,,TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_IMPERSONATION_ACCOUNT_HIJACKING,,TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_INAUTHENTIC_ACCOUNTS,,TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_INAUTHENTIC_LISTINGS,,TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_INAUTHENTIC_USER_REVIEWS,,TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_PHISHING,,TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_PYRAMID_SCHEMES,,TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.",TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,STATEMENT_CATEGORY_SELF_HARM,,TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_CONTENT_PROMOTING_EATING_DISORDERS,,TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_SELF_MUTILATION,,TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_SUICIDE,,TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.",TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,STATEMENT_CATEGORY_UNSAFE_AND_PROHIBITED_PRODUCTS,,TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_PROHIBITED_PRODUCTS,,TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_UNSAFE_PRODUCTS,,TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_OTHER,"Listings of goods or services that do not fall under predefined keywords but are considered unauthorized under national or local laws. Includes short-term rentals offered in violation of regulatory requirements (e.g., lack of license, registration, or zoning compliance).",TOTAL,43,1572,0,144,30,0,144,There are cases when one request targets multiple illegal properties.,,"Upon receipt of an order via the ServiceNow portal, an automatic confirmation is sent immediately to the authority. As such, the median time for acknowledging receipt is considered instantaneous.",,,"Upon receipt of an order via the ServiceNow portal, an automatic confirmation is sent immediately to the authority. As such, the median time for acknowledging receipt is considered instantaneous.",
All,Booking.com,2026-01-01/2026-06-30,STATEMENT_CATEGORY_VIOLENCE,,TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_COORDINATED_HARM,,TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_INCITEMENT_VIOLENCE_HATRED,,TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_HUMAN_EXPLOITATION,,TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_HUMAN_TRAFFICKING,,TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_TRAFFICKING_WOMEN_GIRLS,,TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.",TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,STATEMENT_CATEGORY_NOT_SPECIFIED_ORDER,,TOTAL,,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,TOTAL,,"AT, […], SE",,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,STATEMENT_CATEGORY_ANIMAL_WELFARE,,"AT, […], SE",,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_ANIMAL_HARM,,"AT, […], SE",,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_UNLAWFUL_SALE_ANIMALS,,"AT, […], SE",,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.","AT, […], SE",,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,STATEMENT_CATEGORY_CONSUMER_INFORMATION,,"AT, […], SE",,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_HIDDEN_ADVERTISEMENT,,"AT, […], SE",,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_INSUFFICIENT_INFORMATION_ON_TRADERS,,"AT, […], SE",,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_MISLEADING_INFO_GOODS_SERVICES,,"AT, […], SE",,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_MISLEADING_INFO_CONSUMER_RIGHTS,,"AT, […], SE",,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_NONCOMPLIANCE_PRICING,,"AT, […], SE",,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.","AT, […], SE",,,,,,,,,,,,,,
All,Booking.com,2026-01-01/2026-06-30,STATEMENT_CATEGORY_CYBER_VIOLENCE,,"AT, […], SE",,,,,,,,,,,,,,
