Applicability,Service,Reporting period,Category of incompatibility with the provider's terms and conditions,"Description of the sub-category ""Other""",Number of measures taken at the provider's own initiative ,Number of measures taken after detection with solely automated means ,Visibility restriction Removal,Visibility restriction Disable,Visibility restriction Demoted,Visibility restriction Age restricted,Visibility restriction Interaction restricted,Visibility restriction Labelled ,Visibility restriction Other,Monetary restriction Suspension,Monetary restriction Termination,Monetary restriction Other,Provision of the service Suspension,Provision of the service Termination,Account restriction Suspension,Account restriction Termination,Contextual Information on Number of measures taken at the provider's own initiative ,Contextual Information on Number of measures taken after detection with solely automated means ,Contextual Information on Visibility restriction Removal,Contextual Information on Visibility restriction Disable,Contextual Information on Visibility restriction Demoted,Contextual Information on Visibility restriction Age restricted,Contextual Information on Visibility restriction Interaction restricted,Contextual Information on Visibility restriction Labelled ,Contextual Information on Visibility restriction Other,Contextual Information on Monetary restriction Suspension,Contextual Information on Monetary restriction Termination,Contextual Information on Monetary restriction Other,Contextual Information on Provision of the service Suspension,Contextual Information on Provision of the service Termination,Contextual Information on Account restriction Suspension,Contextual Information on Account restriction Termination
All,,2026-01-01/2026-06-30,KEYWORD_RISK_PUBLIC_HEALTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,,2026-01-01/2026-06-30,KEYWORD_TERRORIST_CONTENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,,2026-01-01/2026-06-30,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,,2026-01-01/2026-06-30,STATEMENT_CATEGORY_SCAMS_AND_FRAUD,,"152,120","110,215",,"19,299",,,,,,,,,,"39,529",,"36,093",,,,,,,,,,,,,,,,
All,,2026-01-01/2026-06-30,KEYWORD_IMPERSONATION_ACCOUNT_HIJACKING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,,2026-01-01/2026-06-30,KEYWORD_INAUTHENTIC_ACCOUNTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,,2026-01-01/2026-06-30,KEYWORD_INAUTHENTIC_LISTINGS,,"35,957","14,865",,,,,,,,,,,,"35,957",,"35,957",,,,,,,,,,,,,,"Termination of the provision of the service in these cases also results in termination of the associated account. Accordingly, the same measures are reflected under both ‘Provision of the service – Termination’ and ‘Account restriction – Termination’.",,"Termination of the provision of the service in these cases also results in termination of the associated account. Accordingly, the same measures are reflected under both ‘Provision of the service – Termination’ and ‘Account restriction – Termination’."
All,,2026-01-01/2026-06-30,KEYWORD_INAUTHENTIC_USER_REVIEWS,,"97,094","95,120",,,,,,,,,,,,3572,,136,,,,,,,,,,,,,,,,
All,,2026-01-01/2026-06-30,KEYWORD_PHISHING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,,2026-01-01/2026-06-30,KEYWORD_PYRAMID_SCHEMES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,,2026-01-01/2026-06-30,KEYWORD_OTHER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,,2026-01-01/2026-06-30,KEYWORD_OTHER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,,2026-01-01/2026-06-30,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,,2026-01-01/2026-06-30,STATEMENT_CATEGORY_SELF_HARM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,,2026-01-01/2026-06-30,KEYWORD_CONTENT_PROMOTING_EATING_DISORDERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,,2026-01-01/2026-06-30,KEYWORD_SELF_MUTILATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,,2026-01-01/2026-06-30,KEYWORD_SUICIDE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,,2026-01-01/2026-06-30,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,,2026-01-01/2026-06-30,STATEMENT_CATEGORY_UNSAFE_AND_PROHIBITED_PRODUCTS,,2130,20,,2150,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,,2026-01-01/2026-06-30,KEYWORD_PROHIBITED_PRODUCTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,,2026-01-01/2026-06-30,KEYWORD_UNSAFE_PRODUCTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,,2026-01-01/2026-06-30,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,,2026-01-01/2026-06-30,STATEMENT_CATEGORY_VIOLENCE,,138,0,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,,2026-01-01/2026-06-30,KEYWORD_COORDINATED_HARM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,,2026-01-01/2026-06-30,KEYWORD_INCITEMENT_VIOLENCE_HATRED,,30,,,,,,,,,,,,3,,,27,,,,,,,,,,,,,,,,
All,,2026-01-01/2026-06-30,KEYWORD_HUMAN_EXPLOITATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,,2026-01-01/2026-06-30,KEYWORD_HUMAN_TRAFFICKING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,,2026-01-01/2026-06-30,KEYWORD_TRAFFICKING_WOMEN_GIRLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,,2026-01-01/2026-06-30,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,,2026-01-01/2026-06-30,STATEMENT_CATEGORY_OTHER_VIOLATION_TC,,"476,964","205,402",,"682,366",,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,,2026-01-01/2026-06-30,KEYWORD_ADULT_SEXUAL_MATERIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,,2026-01-01/2026-06-30,KEYWORD_AGE_SPECIFIC_RESTRICTIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,,2026-01-01/2026-06-30,KEYWORD_GEOGRAPHICAL_REQUIREMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,,2026-01-01/2026-06-30,KEYWORD_GOODS_SERVICES_NOT_PERMITTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,,2026-01-01/2026-06-30,KEYWORD_LANGUAGE_REQUIREMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,,2026-01-01/2026-06-30,KEYWORD_NUDITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,,2026-01-01/2026-06-30,KEYWORD_OTHER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
