Applicability,Service,Reporting period,Section,Indicator,Scope,Value,Contextual Information
All,Google Search,2026-01-01/2026-06-30,Use of automated means for content moderation,Number of measures not taken by automated means,Own-initiative ,2789242458,URL Level Actions
All,Google Search,2026-01-01/2026-06-30,Use of automated means for content moderation,Number of measures solely taken by automated means ,Own-initiative ,25401,Image Level Actions
All,Google Search,2026-01-01/2026-06-30,Use of automated means for content moderation,Number of measures not taken by automated means,Own-initiative ,,Image Level Actions
All,Google Search,2026-01-01/2026-06-30,Use of automated means for content moderation,Number of measures solely taken by automated means ,Own-initiative ,,Entity Level Actions
All,Google Search,2026-01-01/2026-06-30,Use of automated means for content moderation,Number of measures not taken by automated means,Own-initiative ,43455,Entity Level Actions
All,Google Search,2026-01-01/2026-06-30,Use of automated means for content moderation,Number of measures solely taken by automated means ,Own-initiative ,20,Partner Feed Item Level Actions
All,Google Search,2026-01-01/2026-06-30,Use of automated means for content moderation,Number of measures not taken by automated means,Own-initiative ,11,Partner Feed Item Level Actions
All,Google Search,2026-01-01/2026-06-30,Use of automated means for content moderation,Number of measures solely taken by automated means ,Own-initiative ,,Partner Feed Domain Level Actions
All,Google Search,2026-01-01/2026-06-30,Use of automated means for content moderation,Number of measures not taken by automated means,Own-initiative ,123,Partner Feed Domain Level Actions
All,Google Search,2026-01-01/2026-06-30,Use of automated means for content moderation,Number of measures solely taken by automated means ,Own-initiative ,,Profile Level Suspensions
All,Google Search,2026-01-01/2026-06-30,Use of automated means for content moderation,Number of measures not taken by automated means,Own-initiative ,5664,Profile Level Suspensions
All,Google Search,2026-01-01/2026-06-30,Use of automated means for content moderation,Number of measures solely taken by automated means ,Own-initiative ,,Review Level Actions
All,Google Search,2026-01-01/2026-06-30,Use of automated means for content moderation,Number of measures not taken by automated means,Own-initiative ,730,Review Level Actions
All,Google Search,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,Own-initiative ,0.9993,Copyright Automation
All,Google Search,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,Own-initiative ,0.9996,Copyright Automation
All,Google Search,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,Own-initiative ,0.9995,Copyright Automation
All,Google Search,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,Own-initiative 
All,Google Search,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,Own-initiative ,0.9899,Logged Webspam Classifiers
All,Google Search,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,Own-initiative 
All,Google Search,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,Own-initiative ,1,Online Travel Agency (OTA) disabler
All,Google Search,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,Own-initiative ,1,Online Travel Agency (OTA) disabler
All,Google Search,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,Own-initiative ,1,Online Travel Agency (OTA) disabler
All,Google Search,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,Own-initiative ,1,Right to be forgotten (RTBF)
All,Google Search,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,Own-initiative ,1,Right to be forgotten (RTBF)
All,Google Search,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,Own-initiative ,1,Right to be forgotten (RTBF)
"Only for providers of hosting services, including online platforms",Google Search,2026-01-01/2026-06-30,Use of automated means for content moderation,Number of notices solely processed by automated means ,NAM Total
"Only for providers of hosting services, including online platforms",Google Search,2026-01-01/2026-06-30,Use of automated means for content moderation,Number of notices not processed by automated means,NAM Total
"Only for providers of hosting services, including online platforms",Google Search,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,NAM Total
"Only for providers of hosting services, including online platforms",Google Search,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,NAM Total
"Only for providers of hosting services, including online platforms",Google Search,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,NAM Total
Only for providers of online platforms,Google Search,2026-01-01/2026-06-30,Use of automated means for content moderation,Number of notices solely processed by automated means ,NAM Trusted Flagger
Only for providers of online platforms,Google Search,2026-01-01/2026-06-30,Use of automated means for content moderation,Number of notices not processed by automated means,NAM Trusted Flagger
Only for providers of online platforms,Google Search,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,NAM Trusted Flagger
Only for providers of online platforms,Google Search,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,NAM Trusted Flagger
Only for providers of online platforms,Google Search,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,NAM Trusted Flagger
Only for VLOPs,Google Search,2026-01-01/2026-06-30,Use of automated means for content moderation,Number of measures solely taken by automated means ,bg
Only for VLOPs,Google Search,2026-01-01/2026-06-30,Use of automated means for content moderation,Number of measures solely taken by automated means ,[...]
Only for VLOPs,Google Search,2026-01-01/2026-06-30,Use of automated means for content moderation,Number of measures solely taken by automated means ,sv
Only for VLOPs,Google Search,2026-01-01/2026-06-30,Use of automated means for content moderation,Number of measures not taken by automated means,bg
Only for VLOPs,Google Search,2026-01-01/2026-06-30,Use of automated means for content moderation,Number of measures not taken by automated means,[...]
Only for VLOPs,Google Search,2026-01-01/2026-06-30,Use of automated means for content moderation,Number of measures not taken by automated means,sv
Only for VLOPs,Google Search,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,bg
Only for VLOPs,Google Search,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,[...]
Only for VLOPs,Google Search,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,sv
Only for VLOPs,Google Search,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,bg
Only for VLOPs,Google Search,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,[...]
Only for VLOPs,Google Search,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,sv
Only for VLOPs,Google Search,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,bg
Only for VLOPs,Google Search,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,[...]
Only for VLOPs,Google Search,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,sv
