Applicability,Service,Reporting period,Category of incompatibility with the provider's terms and conditions,"Description of the sub-category ""Other""",Number of measures taken at the provider's own initiative ,Number of measures taken after detection with solely automated means ,Visibility restriction Removal,Visibility restriction Disable,Visibility restriction Demoted,Visibility restriction Age restricted,Visibility restriction Interaction restricted,Visibility restriction Labelled ,Visibility restriction Other,Monetary restriction Suspension,Monetary restriction Termination,Monetary restriction Other,Provision of the service Suspension,Provision of the service Termination,Account restriction Suspension,Account restriction Termination,Contextual Information on Number of measures taken at the provider's own initiative ,Contextual Information on Number of measures taken after detection with solely automated means ,Contextual Information on Visibility restriction Removal,Contextual Information on Visibility restriction Disable,Contextual Information on Visibility restriction Demoted,Contextual Information on Visibility restriction Age restricted,Contextual Information on Visibility restriction Interaction restricted,Contextual Information on Visibility restriction Labelled ,Contextual Information on Visibility restriction Other,Contextual Information on Monetary restriction Suspension,Contextual Information on Monetary restriction Termination,Contextual Information on Monetary restriction Other,Contextual Information on Provision of the service Suspension,Contextual Information on Provision of the service Termination,Contextual Information on Account restriction Suspension,Contextual Information on Account restriction Termination
All,Google Search,2025-07-01/2025-12-31,TOTAL,,5664,,,,,,,,,,,,5664
All,Google Search,2025-07-01/2025-12-31,STATEMENT_CATEGORY_ANIMAL_WELFARE
All,Google Search,2025-07-01/2025-12-31,KEYWORD_ANIMAL_HARM
All,Google Search,2025-07-01/2025-12-31,KEYWORD_UNLAWFUL_SALE_ANIMALS
All,Google Search,2025-07-01/2025-12-31,KEYWORD_OTHER,ANIMAL_CRUELTY
All,Google Search,2025-07-01/2025-12-31,KEYWORD_OTHER,ANIMAL_HARM_AND_UNLAWFUL_SALE
All,Google Search,2025-07-01/2025-12-31,STATEMENT_CATEGORY_CONSUMER_INFORMATION
All,Google Search,2025-07-01/2025-12-31,KEYWORD_HIDDEN_ADVERTISEMENT
All,Google Search,2025-07-01/2025-12-31,KEYWORD_INSUFFICIENT_INFORMATION_ON_TRADERS
All,Google Search,2025-07-01/2025-12-31,KEYWORD_MISLEADING_INFO_GOODS_SERVICES
All,Google Search,2025-07-01/2025-12-31,KEYWORD_MISLEADING_INFO_CONSUMER_RIGHTS
All,Google Search,2025-07-01/2025-12-31,KEYWORD_NONCOMPLIANCE_PRICING
All,Google Search,2025-07-01/2025-12-31,KEYWORD_OTHER,CONSUMER_PROTECTION
All,Google Search,2025-07-01/2025-12-31,KEYWORD_OTHER,MISREPRESENTATION
All,Google Search,2025-07-01/2025-12-31,STATEMENT_CATEGORY_CYBER_VIOLENCE,,69,,,,,,,,,,,,69
All,Google Search,2025-07-01/2025-12-31,KEYWORD_CYBER_BULLYING_INTIMIDATION
All,Google Search,2025-07-01/2025-12-31,KEYWORD_CYBER_HARASSMENT,,58,,,,,,,,,,,,58
All,Google Search,2025-07-01/2025-12-31,KEYWORD_CYBER_INCITEMENT
All,Google Search,2025-07-01/2025-12-31,KEYWORD_CYBER_STALKING
All,Google Search,2025-07-01/2025-12-31,KEYWORD_NON_CONSENSUAL_IMAGE_SHARING
All,Google Search,2025-07-01/2025-12-31,KEYWORD_NON_CONSENSUAL_MATERIAL_DEEPFAKE
All,Google Search,2025-07-01/2025-12-31,KEYWORD_OTHER,DOXING
All,Google Search,2025-07-01/2025-12-31,KEYWORD_OTHER,HARASSMENT
All,Google Search,2025-07-01/2025-12-31,KEYWORD_OTHER,HARASSMENT_AND_CYBERBULLYING
All,Google Search,2025-07-01/2025-12-31,KEYWORD_OTHER,HARMFUL_ACTIVITIES,11,,,,,,,,,,,,11
All,Google Search,2025-07-01/2025-12-31,KEYWORD_OTHER,SEXUAL_HARASSMENT
All,Google Search,2025-07-01/2025-12-31,KEYWORD_OTHER,OBSCENITY_OR_PORNOGRAPHY
All,Google Search,2025-07-01/2025-12-31,KEYWORD_OTHER,UNSAFE_CONTENT
All,Google Search,2025-07-01/2025-12-31,STATEMENT_CATEGORY_CYBER_VIOLENCE_AGAINST_WOMEN
All,Google Search,2025-07-01/2025-12-31,KEYWORD_BULLYING_AGAINST_GIRLS
All,Google Search,2025-07-01/2025-12-31,KEYWORD_CYBER_HARASSMENT_AGAINST_WOMEN
All,Google Search,2025-07-01/2025-12-31,KEYWORD_CYBER_STALKING_AGAINST_WOMEN
All,Google Search,2025-07-01/2025-12-31,KEYWORD_FEMALE_GENDERED_DISINFORMATION
All,Google Search,2025-07-01/2025-12-31,KEYWORD_INCITEMENT_AGAINST_WOMEN
All,Google Search,2025-07-01/2025-12-31,KEYWORD_NON_CONSENSUAL_IMAGE_SHARING_AGAINST_WOMEN
All,Google Search,2025-07-01/2025-12-31,KEYWORD_NON_CONSENSUAL_MATERIAL_DEEPFAKE_AGAINST_WOMEN
All,Google Search,2025-07-01/2025-12-31,KEYWORD_OTHER,"Text to detail the ""Other"" keyword."
All,Google Search,2025-07-01/2025-12-31,STATEMENT_CATEGORY_DATA_PROTECTION_AND_PRIVACY_VIOLATIONS,,336,,,,,,,,,,,,336
All,Google Search,2025-07-01/2025-12-31,KEYWORD_BIOMETRIC_DATA_BREACH
All,Google Search,2025-07-01/2025-12-31,KEYWORD_DATA_FALSIFICATION
All,Google Search,2025-07-01/2025-12-31,KEYWORD_MISSING_PROCESSING_GROUND
All,Google Search,2025-07-01/2025-12-31,KEYWORD_RIGHT_TO_BE_FORGOTTEN
All,Google Search,2025-07-01/2025-12-31,KEYWORD_OTHER,DATA_COLLECTION_AND_USE
All,Google Search,2025-07-01/2025-12-31,KEYWORD_OTHER,DISCLOSURE_AND_CONSENT_PRACTICES
All,Google Search,2025-07-01/2025-12-31,KEYWORD_OTHER,GDPR
All,Google Search,2025-07-01/2025-12-31,KEYWORD_OTHER,PERSONAL_INFORMATION,336,,,,,,,,,,,,336
All,Google Search,2025-07-01/2025-12-31,KEYWORD_OTHER,PERSONAL_RIGHTS
All,Google Search,2025-07-01/2025-12-31,KEYWORD_OTHER,PERSONALIZED_ADVERTISING
All,Google Search,2025-07-01/2025-12-31,KEYWORD_OTHER,PRIVACY
All,Google Search,2025-07-01/2025-12-31,KEYWORD_OTHER,PRIVACY_POLICY
All,Google Search,2025-07-01/2025-12-31,KEYWORD_OTHER,UNSECURE_DATA_HANDLING
All,Google Search,2025-07-01/2025-12-31,STATEMENT_CATEGORY_ILLEGAL_OR_HARMFUL_SPEECH,,556,,,,,,,,,,,,556
All,Google Search,2025-07-01/2025-12-31,KEYWORD_DEFAMATION
All,Google Search,2025-07-01/2025-12-31,KEYWORD_DISCRIMINATION
All,Google Search,2025-07-01/2025-12-31,KEYWORD_HATE_SPEECH,,58,,,,,,,,,,,,58
All,Google Search,2025-07-01/2025-12-31,KEYWORD_OTHER,HATEFUL_OR_ABUSIVE
All,Google Search,2025-07-01/2025-12-31,KEYWORD_OTHER,ILLEGAL_OR_HARMFUL_SPEECH
All,Google Search,2025-07-01/2025-12-31,KEYWORD_OTHER,OBSCENITY_AND_PROFANITY,436,,,,,,,,,,,,436
All,Google Search,2025-07-01/2025-12-31,KEYWORD_OTHER,OFFENSIVE_CONTENT,62,,,,,,,,,,,,62
All,Google Search,2025-07-01/2025-12-31,KEYWORD_OTHER,UNSAFE_CONTENT
All,Google Search,2025-07-01/2025-12-31,STATEMENT_CATEGORY_INTELLECTUAL_PROPERTY_INFRINGEMENTS
All,Google Search,2025-07-01/2025-12-31,KEYWORD_COPYRIGHT_INFRINGEMENT
All,Google Search,2025-07-01/2025-12-31,KEYWORD_DESIGN_INFRINGEMENT
All,Google Search,2025-07-01/2025-12-31,KEYWORD_GEOGRAPHIC_INDICATIONS_INFRINGEMENT
All,Google Search,2025-07-01/2025-12-31,KEYWORD_PATENT_INFRINGEMENT
All,Google Search,2025-07-01/2025-12-31,KEYWORD_TRADE_SECRET_INFRINGEMENT
All,Google Search,2025-07-01/2025-12-31,KEYWORD_TRADEMARK_INFRINGEMENT
All,Google Search,2025-07-01/2025-12-31,KEYWORD_OTHER,CIRCUMVENTION
All,Google Search,2025-07-01/2025-12-31,KEYWORD_OTHER,INTELLECTUAL PROPERTY
All,Google Search,2025-07-01/2025-12-31,STATEMENT_CATEGORY_NEGATIVE_EFFECTS_ON_CIVIC_DISCOURSE_OR_ELECTIONS
All,Google Search,2025-07-01/2025-12-31,KEYWORD_MISINFORMATION_DISINFORMATION
All,Google Search,2025-07-01/2025-12-31,KEYWORD_VIOLATION_EU_LAW
All,Google Search,2025-07-01/2025-12-31,KEYWORD_VIOLATION_NATIONAL_LAW
All,Google Search,2025-07-01/2025-12-31,KEYWORD_OTHER,ELECTORAL
All,Google Search,2025-07-01/2025-12-31,KEYWORD_OTHER,HACKED_POLITICAL_MATERIALS
All,Google Search,2025-07-01/2025-12-31,KEYWORD_OTHER,POLITICAL_CONTENT
All,Google Search,2025-07-01/2025-12-31,KEYWORD_OTHER,SOCIAL_STABILITY
All,Google Search,2025-07-01/2025-12-31,KEYWORD_OTHER,SOCIETAL_VALUES
All,Google Search,2025-07-01/2025-12-31,STATEMENT_CATEGORY_PROTECTION_OF_MINORS,,66,,,,,,,,,,,,66
All,Google Search,2025-07-01/2025-12-31,KEYWORD_AGE_SPECIFIC_RESTRICTIONS_MINORS
All,Google Search,2025-07-01/2025-12-31,KEYWORD_CHILD_SEXUAL_ABUSE_MATERIAL,,66,,,,,,,,,,,,66
All,Google Search,2025-07-01/2025-12-31,KEYWORD_CHILD_SEXUAL_ABUSE_MATERIAL_DEEPFAKE
All,Google Search,2025-07-01/2025-12-31,KEYWORD_GROOMING_SEXUAL_ENTICEMENT_MINORS
All,Google Search,2025-07-01/2025-12-31,KEYWORD_UNSAFE_CHALLENGES
All,Google Search,2025-07-01/2025-12-31,KEYWORD_OTHER,CHILD_ENDANGERMENT
All,Google Search,2025-07-01/2025-12-31,KEYWORD_OTHER,CHILD_SAFETY
All,Google Search,2025-07-01/2025-12-31,KEYWORD_OTHER,HARMFUL_OR_DANGEROUS_ACTS_CHALLENGES_AND_PRANKS
All,Google Search,2025-07-01/2025-12-31,KEYWORD_OTHER,KNOWN_SERIES
All,Google Search,2025-07-01/2025-12-31,KEYWORD_OTHER,PROTECTION_OF_MINORS
All,Google Search,2025-07-01/2025-12-31,KEYWORD_OTHER,UNAUTHORIZED_IMAGE_OF_MINORS
All,Google Search,2025-07-01/2025-12-31,STATEMENT_CATEGORY_RISK_FOR_PUBLIC_SECURITY,,889,,,,,,,,,,,,889
All,Google Search,2025-07-01/2025-12-31,KEYWORD_ILLEGAL_ORGANIZATIONS
All,Google Search,2025-07-01/2025-12-31,KEYWORD_RISK_ENVIRONMENTAL_DAMAGE
All,Google Search,2025-07-01/2025-12-31,KEYWORD_RISK_PUBLIC_HEALTH
All,Google Search,2025-07-01/2025-12-31,KEYWORD_TERRORIST_CONTENT,,889,,,,,,,,,,,,889
All,Google Search,2025-07-01/2025-12-31,KEYWORD_OTHER,COURT_ORDER
All,Google Search,2025-07-01/2025-12-31,KEYWORD_OTHER,RISK_FOR_PUBLIC_SECURITY
All,Google Search,2025-07-01/2025-12-31,KEYWORD_OTHER,SENSITIVE_EVENTS
All,Google Search,2025-07-01/2025-12-31,KEYWORD_OTHER,VIOLENT_EXTREMISM
All,Google Search,2025-07-01/2025-12-31,KEYWORD_OTHER,WRONGFUL_OR_UNAUTHORIZED_USE_OF_SYMBOLS
All,Google Search,2025-07-01/2025-12-31,STATEMENT_CATEGORY_SCAMS_AND_FRAUD
All,Google Search,2025-07-01/2025-12-31,KEYWORD_IMPERSONATION_ACCOUNT_HIJACKING
All,Google Search,2025-07-01/2025-12-31,KEYWORD_INAUTHENTIC_ACCOUNTS
All,Google Search,2025-07-01/2025-12-31,KEYWORD_INAUTHENTIC_LISTINGS
All,Google Search,2025-07-01/2025-12-31,KEYWORD_INAUTHENTIC_USER_REVIEWS
All,Google Search,2025-07-01/2025-12-31,KEYWORD_PHISHING
All,Google Search,2025-07-01/2025-12-31,KEYWORD_PYRAMID_SCHEMES
All,Google Search,2025-07-01/2025-12-31,KEYWORD_OTHER,AD_FRAUD_POLICY
All,Google Search,2025-07-01/2025-12-31,KEYWORD_OTHER,ENCOURAGEMENT_OF_DIGITAL_SECURITY_OR_TERMS_OF_SERVICE_VIOLATIONS
All,Google Search,2025-07-01/2025-12-31,KEYWORD_OTHER,FRAUD
All,Google Search,2025-07-01/2025-12-31,KEYWORD_OTHER,MALWARE
All,Google Search,2025-07-01/2025-12-31,KEYWORD_OTHER,MALWARE_AND_PHISHING
All,Google Search,2025-07-01/2025-12-31,KEYWORD_OTHER,MALWARE_AND_SYSTEM_CIRCUMVENTION
All,Google Search,2025-07-01/2025-12-31,KEYWORD_OTHER,MISREPRESENTATION
All,Google Search,2025-07-01/2025-12-31,KEYWORD_OTHER,SCAMS
All,Google Search,2025-07-01/2025-12-31,KEYWORD_OTHER,SOCIAL_ENGINEERING_TACTICS
All,Google Search,2025-07-01/2025-12-31,STATEMENT_CATEGORY_SELF_HARM
All,Google Search,2025-07-01/2025-12-31,KEYWORD_CONTENT_PROMOTING_EATING_DISORDERS
All,Google Search,2025-07-01/2025-12-31,KEYWORD_SELF_MUTILATION
All,Google Search,2025-07-01/2025-12-31,KEYWORD_SUICIDE
All,Google Search,2025-07-01/2025-12-31,KEYWORD_OTHER,SELF_HARM
All,Google Search,2025-07-01/2025-12-31,KEYWORD_OTHER,SUICIDE_AND_SELF_HARM
All,Google Search,2025-07-01/2025-12-31,STATEMENT_CATEGORY_UNSAFE_AND_PROHIBITED_PRODUCTS,,7,,,,,,,,,,,,7
All,Google Search,2025-07-01/2025-12-31,KEYWORD_PROHIBITED_PRODUCTS
All,Google Search,2025-07-01/2025-12-31,KEYWORD_UNSAFE_PRODUCTS,,7,,,,,,,,,,,,7
All,Google Search,2025-07-01/2025-12-31,KEYWORD_OTHER,COURT_ORDER
