Applicability,Service,Reporting period,Category of illegal content,"Description of the sub-category ""Other""",Scope,Number of orders to act against illegal content received,Number of specific items of information included in the total number of orders to act against illegal content,Median time to inform the authority of the receipt of the order to act against illegal content,Median time to give effect to the order to act against illegal content,Number of orders to provide information,Median time to inform the authority of the receipt of the order to provide information,Median time to give effect to the order to provide information,Contextual information on number of orders to act against illegal content received,Contextual information on number of specific items of information included in the total number of orders to act against illegal content,Contextual information on Median time to inform the authority of the receipt of the order to act against illegal content,Contextual information on Median time to give effect to the order to act against illegal content,Contextual information on Number of orders to provide information,Contextual information on Median time to inform the authority of the receipt of the order to provide information,Contextual information on Median time to give effect to the order to provide information
All,WhatsApp Channels,2026-01-01/2026-06-30,KEYWORD_OTHER_KIDNAPPED_OR_MISSING_PERSON,Added category to record Article 10 member state order submissions to provide information alleging kidnapping or missing person as the reason for the request.,TOTAL,0,0,0,0,2,0,94.72,,,,,,,
All,WhatsApp Channels,2026-01-01/2026-06-30,KEYWORD_OTHER_PHYSICAL_ASSAULT,Added category to record Article 10 member state order submissions to provide information alleging physical assault as the reason for the request.,TOTAL,0,0,0,0,0,0,0.00,,,,,,,
All,WhatsApp Channels,2026-01-01/2026-06-30,KEYWORD_OTHER_SEX_CRIME_SEXUAL_ASSAULT,Added category to record Article 10 member state order submissions to provide information alleging a sex crime or sexual assault as the reason for the request.,TOTAL,0,0,0,0,1,0,,,,,,,,
All,WhatsApp Channels,2026-01-01/2026-06-30,KEYWORD_OTHER_GRAPHIC_VIOLENCE,Added category to record Article 9 member state order submissions alleging graphic violence.,TOTAL,0,0,0,0,0,0,0.00,,,,,,,
All,WhatsApp Channels,2026-01-01/2026-06-30,KEYWORD_OTHER_THREATS_OF_VIOLENCE,Added category to record Article 10 member state order submissions alleging threats of violence.,TOTAL,0,0,0,0,5,0,422.26,,,,,,,
All,WhatsApp Channels,2026-01-01/2026-06-30,STATEMENT_CATEGORY_NOT_SPECIFIED_ORDER,,TOTAL,1,1,0,0.38,0,0,0.00,,,,,,,
All,WhatsApp Channels,2026-01-01/2026-06-30,TOTAL,,AT,0,0,0,0,0,0,0.00,,,,,,,
,,,,,BE,0,0,0,0,0,0,0.00,,,,,,,
,,,,,BG,0,0,0,0,0,0,0.00,,,,,,,
,,,,,HR,0,0,0,0,0,0,0.00,,,,,,,
