Applicability,Service,Reporting period,Section,Indicator,Scope,Value,Contextual Information
All,Pokémon GO,2025-01-01/2025-12-31,Use of automated means for content moderation,Number of measures solely taken by automated means,Total number,59619,"The only content moderation process that is entirely automated for Pokémon GO is when a Route fails our location classifier. A Pokémon GO Route is a path that players can follow to explore their local area. Routes can be created by Niantic, official partners or other players. If the classifiers identify a Route to be an unsafe, inaccessible, or private location as determined by our location classifier, the Route will be auto-rejected. Upon rejection, a user receives a notification that contains the reason why the Route was rejected. If a Route is rejected, a user also has the opportunity to appeal that decision. More information about Routes can be found in the Help Center: https://niantic.helpshift.com/hc/en/6-pokemon-go/faq/4175-what-are-routes/.  There were no notices processed by automated means."
All,Pokémon GO,2025-01-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,Total number,9221,See H8 and H13 Notes.
All,Pokémon GO,2025-01-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,Total number,,"All of the classifiers used on content which is reportable under DSA are third party providers and we rely on those companies to ensure adequate tuning and improvements to the model. Niantic reviews the data provided by these third parties, such as Action Rate as the Precision metric, and the user flagging that were actioned by moderators as a proxy of recall. There is not just one reportable percentage but rather the metrics are tied to each specific category of action (DRUGS, SEXUAL, HATE_SPEECH, etc.) per third party classifier. See qualitative response for more details."
All,Pokémon GO,2025-01-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,Total number,,"All of the classifiers used on content which is reportable under DSA are third party providers and we rely on those companies to ensure adequate tuning and improvements to the model. Niantic reviews the data provided by these third parties, such as Action Rate as the Precision metric, and the user flagging that were actioned by moderators as a proxy of recall. There is not just one reportable percentage but rather the metrics are tied to each specific category of action (DRUGS, SEXUAL, HATE_SPEECH, etc.) per third party classifier. See qualitative response for more details."
All,Pokémon GO,2025-01-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,Total number,,"All of the classifiers used on content which is reportable under DSA are third party providers and we rely on those companies to ensure adequate tuning and improvements to the model. Niantic reviews the data provided by these third parties, such as Action Rate as the Precision metric, and the user flagging that were actioned by moderators as a proxy of recall. There is not just one reportable percentage but rather the metrics are tied to each specific category of action (DRUGS, SEXUAL, HATE_SPEECH, etc.) per third party classifier. See qualitative response for more details."
All,Pokémon GO,2025-01-01/2025-12-31,Use of automated means for content moderation,Number of measures solely taken by automated means,Own-initiative,59619,"Limited automatic moderation: The only content moderation process that is entirely automated for Pokémon GO is when a Route fails our location classifier. A Pokémon GO Route is a path that players can follow to explore their local area. Routes can be created by Niantic, official partners or other players. If the classifiers identify a Route to be an unsafe, inaccessible, or private location as determined by our location classifier, the Route will be auto-rejected. Upon rejection, a user receives a notification that contains the reason why the Route was rejected. If a Route is rejected, a user also has the opportunity to appeal that decision. More information about Routes can be found in the Help Center: https://niantic.helpshift.com/hc/en/6-pokemon-go/faq/4175-what-are-routes/."
All,Pokémon GO,2025-01-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,Own-initiative,388,"This number includes the total for: Number of instances that type of illegal content/policy violation counted towards an eventual account termination, Number of instances that type of illegal content/policy violation counted towards an eventual account suspension, Number of instances that type of illegal content/policy violation counted towards an eventual account warning, and Number of pieces of content removed on Niantic’s own initiative. This template did not include an option to report ""STATEMENT_CATEGORY_NOT_SPECIFIED_NOTICE"" of which Niantic had 186 and were actioned under ""Visibility restriction Removal"". Geographic determination made using available last known country-level location of the user/account that submitted the content."
All,Pokémon GO,2025-01-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,Own-initiative,,"All of the classifiers used on content which is reportable under DSA are third party providers and we rely on those companies to ensure adequate tuning and improvements to the model. Niantic reviews the data provided by these third parties, such as Action Rate as the Precision metric, and the user flagging that were actioned by moderators as a proxy of recall. There is not just one reportable percentage but rather the metrics are tied to each specific category of action (DRUGS, SEXUAL, HATE_SPEECH, etc.) per third party classifier. See qualitative response for more details."
All,Pokémon GO,2025-01-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,Own-initiative,,"All of the classifiers used on content which is reportable under DSA are third party providers and we rely on those companies to ensure adequate tuning and improvements to the model. Niantic reviews the data provided by these third parties, such as Action Rate as the Precision metric, and the user flagging that were actioned by moderators as a proxy of recall. There is not just one reportable percentage but rather the metrics are tied to each specific category of action (DRUGS, SEXUAL, HATE_SPEECH, etc.) per third party classifier. See qualitative response for more details."
All,Pokémon GO,2025-01-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,Own-initiative,,"All of the classifiers used on content which is reportable under DSA are third party providers and we rely on those companies to ensure adequate tuning and improvements to the model. Niantic reviews the data provided by these third parties, such as Action Rate as the Precision metric, and the user flagging that were actioned by moderators as a proxy of recall. There is not just one reportable percentage but rather the metrics are tied to each specific category of action (DRUGS, SEXUAL, HATE_SPEECH, etc.) per third party classifier. See qualitative response for more details."
"Only for providers of hosting services, including online platforms",Pokémon GO,2025-01-01/2025-12-31,Use of automated means for content moderation,Number of notices solely processed by automated means,NAM Total,0,The only content moderation process that is entirely automated for Pokémon GO is when a Route fails our location classifier. All notices submitted in accordance with Article 16 DSA are processed using manual review. There were no notices processed by automated means.
"Only for providers of hosting services, including online platforms",Pokémon GO,2025-01-01/2025-12-31,Use of automated means for content moderation,Number of notices not processed by automated means,NAM Total,8833,"Niantic also received 7,577 notices submitted for STATEMENT_CATEGORY_OTHER_VIOLATION_TC (Gameplay Fairness, Sexual Content, Other Location Violations) which is not listed on the 4_notices tab."
"Only for providers of hosting services, including online platforms",Pokémon GO,2025-01-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,NAM Total,,"All of the classifiers used on content which is reportable under DSA are third party providers and we rely on those companies to ensure adequate tuning and improvements to the model. Niantic reviews the data provided by these third parties, such as Action Rate as the Precision metric, and the user flagging that were actioned by moderators as a proxy of recall. There is not just one reportable percentage but rather the metrics are tied to each specific category of action (DRUGS, SEXUAL, HATE_SPEECH, etc.) per third party classifier. See qualitative response for more details."
"Only for providers of hosting services, including online platforms",Pokémon GO,2025-01-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,NAM Total,,"All of the classifiers used on content which is reportable under DSA are third party providers and we rely on those companies to ensure adequate tuning and improvements to the model. Niantic reviews the data provided by these third parties, such as Action Rate as the Precision metric, and the user flagging that were actioned by moderators as a proxy of recall. There is not just one reportable percentage but rather the metrics are tied to each specific category of action (DRUGS, SEXUAL, HATE_SPEECH, etc.) per third party classifier. See qualitative response for more details."
"Only for providers of hosting services, including online platforms",Pokémon GO,2025-01-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,NAM Total,,"All of the classifiers used on content which is reportable under DSA are third party providers and we rely on those companies to ensure adequate tuning and improvements to the model. Niantic reviews the data provided by these third parties, such as Action Rate as the Precision metric, and the user flagging that were actioned by moderators as a proxy of recall. There is not just one reportable percentage but rather the metrics are tied to each specific category of action (DRUGS, SEXUAL, HATE_SPEECH, etc.) per third party classifier. See qualitative response for more details."
Only for providers of online platforms,,YYYY-MM-DD/YYYY-MM-DD,Use of automated means for content moderation,Number of notices solely processed by automated means,NAM Trusted Flagger,,
Only for providers of online platforms,,YYYY-MM-DD/YYYY-MM-DD,Use of automated means for content moderation,Number of notices not processed by automated means,NAM Trusted Flagger,,
Only for providers of online platforms,,YYYY-MM-DD/YYYY-MM-DD,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,NAM Trusted Flagger,,
Only for providers of online platforms,,YYYY-MM-DD/YYYY-MM-DD,Use of automated means for content moderation,Accuracy of the automated means - Precision,NAM Trusted Flagger,,
Only for providers of online platforms,,YYYY-MM-DD/YYYY-MM-DD,Use of automated means for content moderation,Accuracy of the automated means - Recall,NAM Trusted Flagger,,
Only for VLOPs,,YYYY-MM-DD/YYYY-MM-DD,Use of automated means for content moderation,Number of measures solely taken by automated means,bg,,
Only for VLOPs,,YYYY-MM-DD/YYYY-MM-DD,Use of automated means for content moderation,Number of measures solely taken by automated means,[...],,
Only for VLOPs,,YYYY-MM-DD/YYYY-MM-DD,Use of automated means for content moderation,Number of measures solely taken by automated means,sv,,
Only for VLOPs,,YYYY-MM-DD/YYYY-MM-DD,Use of automated means for content moderation,Number of measures not taken by automated means,bg,,
Only for VLOPs,,YYYY-MM-DD/YYYY-MM-DD,Use of automated means for content moderation,Number of measures not taken by automated means,[...],,
Only for VLOPs,,YYYY-MM-DD/YYYY-MM-DD,Use of automated means for content moderation,Number of measures not taken by automated means,sv,,
Only for VLOPs,,YYYY-MM-DD/YYYY-MM-DD,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,bg,,
Only for VLOPs,,YYYY-MM-DD/YYYY-MM-DD,Use of automated means for content moderation,Accuracy of the automated means - Precision,[...],,
Only for VLOPs,,YYYY-MM-DD/YYYY-MM-DD,Use of automated means for content moderation,Accuracy of the automated means - Recall,sv,,
Only for VLOPs,,YYYY-MM-DD/YYYY-MM-DD,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,bg,,
Only for VLOPs,,YYYY-MM-DD/YYYY-MM-DD,Use of automated means for content moderation,Accuracy of the automated means - Precision,[...],,
Only for VLOPs,,YYYY-MM-DD/YYYY-MM-DD,Use of automated means for content moderation,Accuracy of the automated means - Recall,sv,,
Only for VLOPs,,YYYY-MM-DD/YYYY-MM-DD,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,bg,,
Only for VLOPs,,YYYY-MM-DD/YYYY-MM-DD,Use of automated means for content moderation,Accuracy of the automated means - Precision,[...],,
