Applicability,Service,"Reporting period",Section,Indicator,Scope,Value,"Contextual Information"
"Only for providers of online platforms",XVIDEOS.COM,2025-07-01/2025-12-31,"Internal complaints mechanism","Complaint regarding a decision to restrict the ability to monetise information","Decisions partially reversed",0,
"Only for providers of online platforms",XVIDEOS.COM,2025-07-01/2025-12-31,"Internal complaints mechanism","Complaint regarding a decision to restrict the ability to monetise information","Decisions reversed",0,
"Only for providers of online platforms",XVIDEOS.COM,2025-07-01/2025-12-31,"Internal complaints mechanism","Complaint regarding a decision to restrict the ability to monetise information","Median time",0,
"Only for providers of online platforms",XVIDEOS.COM,2025-07-01/2025-12-31,"Internal complaints mechanism","Complaint regarding a decision not to take action on a notice submitted in accordance with Article 16","Total number",94,
"Only for providers of online platforms",XVIDEOS.COM,2025-07-01/2025-12-31,"Internal complaints mechanism","Complaint regarding a decision not to take action on a notice submitted in accordance with Article 16","Decisions upheld",94,
"Only for providers of online platforms",XVIDEOS.COM,2025-07-01/2025-12-31,"Internal complaints mechanism","Complaint regarding a decision not to take action on a notice submitted in accordance with Article 16","Decisions partially reversed",0,
"Only for providers of online platforms",XVIDEOS.COM,2025-07-01/2025-12-31,"Internal complaints mechanism","Complaint regarding a decision not to take action on a notice submitted in accordance with Article 16","Decisions reversed",0,
"Only for providers of online platforms",XVIDEOS.COM,2025-07-01/2025-12-31,"Internal complaints mechanism","Complaint regarding a decision not to take action on a notice submitted in accordance with Article 16","Median time",1475.99,
"Only for providers of online platforms",XVIDEOS.COM,2025-07-01/2025-12-31,"Internal complaints mechanism","Complaint regarding a decision not to take action on a notice submitted by a Trusted Flagger in accordance with Article 16","Total number",0,
"Only for providers of online platforms",XVIDEOS.COM,2025-07-01/2025-12-31,"Internal complaints mechanism","Complaint regarding a decision not to take action on a notice submitted by a Trusted Flagger in accordance with Article 16","Decisions upheld",0,
"Only for providers of online platforms",XVIDEOS.COM,2025-07-01/2025-12-31,"Internal complaints mechanism","Complaint regarding a decision not to take action on a notice submitted by a Trusted Flagger in accordance with Article 16","Decisions partially reversed",0,
"Only for providers of online platforms",XVIDEOS.COM,2025-07-01/2025-12-31,"Internal complaints mechanism","Complaint regarding a decision not to take action on a notice submitted by a Trusted Flagger in accordance with Article 16","Decisions reversed",0,
"Only for providers of online platforms",XVIDEOS.COM,2025-07-01/2025-12-31,"Internal complaints mechanism","Complaint regarding a decision not to take action on a notice submitted by a Trusted Flagger in accordance with Article 16","Median time",0,
"Only for providers of online platforms",XVIDEOS.COM,2025-07-01/2025-12-31,"Out-of-court dispute settlement bodies","Number of disputes submitted to out-of-court dispute settlement bodies","Total number",0,
"Only for providers of online platforms",XVIDEOS.COM,2025-07-01/2025-12-31,"Out-of-court dispute settlement bodies","Number of disputes submitted to out-of-court dispute settlement bodies","Decisions upheld",0,
