Applicability,Service,Reporting period,Category of illegal content,"Description of the sub-category ""Other""",Number of measures taken at the provider's own initiative,Number of measures taken after detection with solely automated means,Visibility restriction Removal,Visibility restriction Disable,Visibility restriction Demoted,Visibility restriction Age restricted,Visibility restriction Interaction restricted,Visibility restriction Labelled,Visibility restriction Other,Monetary restriction Suspension,Monetary restriction Termination,Monetary restriction Other,Provision of the service Suspension,Provision of the service Termination,Account restriction Suspension,Account restriction Termination,Contextual Information on Number of measures taken at the provider's own initiative,Contextual Information on Number of measures taken after detection with solely automated means,Contextual Information on Visibility restriction Removal,Contextual Information on Visibility restriction Disable,Contextual Information on Visibility restriction Demoted,Contextual Information on Visibility restriction Age restricted,Contextual Information on Visibility restriction Interaction restricted,Contextual Information on Visibility restriction Labelled,Contextual Information on Visibility restriction Other,Contextual Information on Monetary restriction Suspension,Contextual Information on Monetary restriction Termination,Contextual Information on Monetary restriction Other,Contextual Information on Provision of the service Suspension,Contextual Information on Provision of the service Termination,Contextual Information on Account restriction Suspension,Contextual Information on Account restriction Termination
All,XVIDEOS.COM,2026-01-01/2026-06-30,TOTAL,,"6,268","1,027",331,"5,398",0,0,0,0,0,0,0,0,0,0,6,533,,,,,,,,,,,,,,,,
All,XVIDEOS.COM,2026-01-01/2026-06-30,STATEMENT_CATEGORY_ANIMAL_WELFARE,,186,45,14,165,0,0,0,0,0,0,0,0,0,0,0,7,,,,,,,,,,,,,,,,
All,XVIDEOS.COM,2026-01-01/2026-06-30,KEYWORD_ANIMAL_HARM,,186,45,14,165,0,0,0,0,0,0,0,0,0,0,0,7,,,,,,,,,,,,,,,,
All,XVIDEOS.COM,2026-01-01/2026-06-30,KEYWORD_UNLAWFUL_SALE_ANIMALS,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
All,XVIDEOS.COM,2026-01-01/2026-06-30,KEYWORD_OTHER,No other sub-categories,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
All,XVIDEOS.COM,2026-01-01/2026-06-30,STATEMENT_CATEGORY_CONSUMER_INFORMATION,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
All,XVIDEOS.COM,2026-01-01/2026-06-30,KEYWORD_HIDDEN_ADVERTISEMENT,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
All,XVIDEOS.COM,2026-01-01/2026-06-30,KEYWORD_INSUFFICIENT_INFORMATION_ON_TRADERS,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
All,XVIDEOS.COM,2026-01-01/2026-06-30,KEYWORD_MISLEADING_INFO_GOODS_SERVICES,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
All,XVIDEOS.COM,2026-01-01/2026-06-30,KEYWORD_MISLEADING_INFO_CONSUMER_RIGHTS,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
All,XVIDEOS.COM,2026-01-01/2026-06-30,KEYWORD_NONCOMPLIANCE_PRICING,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
All,XVIDEOS.COM,2026-01-01/2026-06-30,KEYWORD_OTHER,No other sub-categories,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
All,XVIDEOS.COM,2026-01-01/2026-06-30,STATEMENT_CATEGORY_CYBER_VIOLENCE,,"5,204",823,258,"4,617",0,0,0,0,0,0,0,0,0,0,5,324,,,,,,,,,,,,,,,,
All,XVIDEOS.COM,2026-01-01/2026-06-30,KEYWORD_CYBER_BULLYING_INTIMIDATION,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
All,XVIDEOS.COM,2026-01-01/2026-06-30,KEYWORD_CYBER_HARASSMENT,,658,49,118,251,0,0,0,0,0,0,0,0,0,0,0,289,,,,,,,,,,,,,,,,
All,XVIDEOS.COM,2026-01-01/2026-06-30,KEYWORD_CYBER_INCITEMENT,,190,25,37,147,0,0,0,0,0,0,0,0,0,0,1,5,,,,,,,,,,,,,,,,
All,XVIDEOS.COM,2026-01-01/2026-06-30,KEYWORD_CYBER_STALKING,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
All,XVIDEOS.COM,2026-01-01/2026-06-30,KEYWORD_NON_CONSENSUAL_IMAGE_SHARING,,"1,694",299,55,"1,621",0,0,0,0,0,0,0,0,0,0,2,16,,,,,,,,,,,,,,,,
