Applicability,Service,Reporting period,Section,Indicator,Scope,Value,Contextual Information
"Only for providers of hosting services, including online platforms",Vinted Marketplace,2025-01-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,NAM Total,n/a,
"Only for providers of hosting services, including online platforms",Vinted Marketplace,2025-01-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,NAM Total,n/a,
Only for providers of online platforms,Vinted Marketplace,2025-01-01/2025-12-31,Use of automated means for content moderation,Number of notices solely processed by automated means,NAM Trusted Flagger,n/a,
Only for providers of online platforms,Vinted Marketplace,2025-01-01/2025-12-31,Use of automated means for content moderation,Number of notices not processed by automated means,NAM Trusted Flagger,n/a,
Only for providers of online platforms,Vinted Marketplace,2025-01-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,NAM Trusted Flagger,n/a,
Only for providers of online platforms,Vinted Marketplace,2025-01-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,NAM Trusted Flagger,n/a,
Only for providers of online platforms,Vinted Marketplace,2025-01-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,NAM Trusted Flagger,n/a,
Only for VLOPs,Vinted Marketplace,2025-01-01/2025-12-31,Use of automated means for content moderation,Number of measures solely taken by automated means,bg,n/a,
Only for VLOPs,Vinted Marketplace,2025-01-01/2025-12-31,Use of automated means for content moderation,Number of measures solely taken by automated means,[...],n/a,
Only for VLOPs,Vinted Marketplace,2025-01-01/2025-12-31,Use of automated means for content moderation,Number of measures solely taken by automated means,sv,n/a,
Only for VLOPs,Vinted Marketplace,2025-01-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,bg,n/a,
Only for VLOPs,Vinted Marketplace,2025-01-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,[...],n/a,
Only for VLOPs,Vinted Marketplace,2025-01-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,sv,n/a,
Only for VLOPs,Vinted Marketplace,2025-01-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,bg,n/a,
Only for VLOPs,Vinted Marketplace,2025-01-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,[...],n/a,
Only for VLOPs,Vinted Marketplace,2025-01-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,sv,n/a,
Only for VLOPs,Vinted Marketplace,2025-01-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,bg,n/a,
Only for VLOPs,Vinted Marketplace,2025-01-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,[...],n/a,
Only for VLOPs,Vinted Marketplace,2025-01-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,sv,n/a,
Only for VLOPs,Vinted Marketplace,2025-01-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,bg,n/a,
Only for VLOPs,Vinted Marketplace,2025-01-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,[...],n/a,
