Applicability,Service,Reporting period,Category of illegal content,"Description of the sub-category ""Other""",Scope,Number of orders to act against illegal content received,Number of specific items of information included in the total number of orders to act against illegal content,Median time to inform the authority of the receipt of the order to act against illegal content,Median time to give effect to the order to act against illegal content,Number of orders to provide information,Median time to inform the authority of the receipt of the order to provide information,Median time to give effect to the order to provide information,Contextual information on number of orders to act against illegal content received,Contextual information on number of specific items of information included in the total number of orders to act against illegal content,Contextual information on Median time to inform the authority of the receipt of the order to act against illegal content,Contextual information on Median time to give effect to the order to act against illegal content,Contextual information on Number of orders to provide information,Contextual information on Median time to inform the authority of the receipt of the order to provide information,Contextual information on Median time to give effect to the order to provide information
All,,YYYY-MM-DD/YYYY-MM-DD,STATEMENT_CATEGORY_ILLEGAL_OR_HARMFUL_SPEECH,,TOTAL,,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_DEFAMATION,,TOTAL,,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_DISCRIMINATION,,TOTAL,,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_HATE_SPEECH,,TOTAL,,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.",TOTAL,,,,,,,,,,,,,,
All,ABOUT YOU Marketplace,2025-12-04/2025-12-31,STATEMENT_CATEGORY_INTELLECTUAL_PROPERTY_INFRINGEMENTS,,TOTAL,0,,,,0,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_COPYRIGHT_INFRINGEMENT,,TOTAL,,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_DESIGN_INFRINGEMENT,,TOTAL,,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_GEOGRAPHIC_INDICATIONS_INFRINGEMENT,,TOTAL,,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_PATENT_INFRINGEMENT,,TOTAL,,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_TRADE_SECRET_INFRINGEMENT,,TOTAL,,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_TRADEMARK_INFRINGEMENT,,TOTAL,,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.",TOTAL,,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,STATEMENT_CATEGORY_NEGATIVE_EFFECTS_ON_CIVIC_DISCOURSE_OR_ELECTIONS,,TOTAL,,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_MISINFORMATION_DISINFORMATION,,TOTAL,,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_VIOLATION_EU_LAW,,TOTAL,,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_VIOLATION_NATIONAL_LAW,,TOTAL,,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.",TOTAL,,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,STATEMENT_CATEGORY_PROTECTION_OF_MINORS,,TOTAL,,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_AGE_SPECIFIC_RESTRICTIONS_MINORS,,TOTAL,,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_CHILD_SEXUAL_ABUSE_MATERIAL,,TOTAL,,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_CHILD_SEXUAL_ABUSE_MATERIAL_DEEPFAKE,,TOTAL,,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_GROOMING_SEXUAL_ENTICEMENT_MINORS,,TOTAL,,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_UNSAFE_CHALLENGES,,TOTAL,,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.",TOTAL,,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,STATEMENT_CATEGORY_RISK_FOR_PUBLIC_SECURITY,,TOTAL,,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_ILLEGAL_ORGANIZATIONS,,TOTAL,,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_RISK_ENVIRONMENTAL_DAMAGE,,TOTAL,,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_RISK_PUBLIC_HEALTH,,TOTAL,,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_TERRORIST_CONTENT,,TOTAL,,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.",TOTAL,,,,,,,,,,,,,,
All,ABOUT YOU Marketplace,2025-12-04/2025-12-31,STATEMENT_CATEGORY_SCAMS_AND_FRAUD,,TOTAL,0,,,,0,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_IMPERSONATION_ACCOUNT_HIJACKING,,TOTAL,,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_INAUTHENTIC_ACCOUNTS,,TOTAL,,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_INAUTHENTIC_LISTINGS,,TOTAL,,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_INAUTHENTIC_USER_REVIEWS,,TOTAL,,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_PHISHING,,TOTAL,,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_PYRAMID_SCHEMES,,TOTAL,,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.",TOTAL,,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,STATEMENT_CATEGORY_SELF_HARM,,TOTAL,,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_CONTENT_PROMOTING_EATING_DISORDERS,,TOTAL,,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_SELF_MUTILATION,,TOTAL,,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_SUICIDE,,TOTAL,,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.",TOTAL,,,,,,,,,,,,,,
All,ABOUT YOU Marketplace,2025-12-04/2025-12-31,STATEMENT_CATEGORY_UNSAFE_AND_PROHIBITED_PRODUCTS,,TOTAL,0,,,,0,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_PROHIBITED_PRODUCTS,,TOTAL,,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_UNSAFE_PRODUCTS,,TOTAL,,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.",TOTAL,,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,STATEMENT_CATEGORY_VIOLENCE,,TOTAL,,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_COORDINATED_HARM,,TOTAL,,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_INCITEMENT_VIOLENCE_HATRED,,TOTAL,,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_HUMAN_EXPLOITATION,,TOTAL,,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_HUMAN_TRAFFICKING,,TOTAL,,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_TRAFFICKING_WOMEN_GIRLS,,TOTAL,,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.",TOTAL,,,,,,,,,,,,,,
All,ABOUT YOU Marketplace,2025-12-04/2025-12-31,STATEMENT_CATEGORY_NOT_SPECIFIED_ORDER,,TOTAL,0,,,,0,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,TOTAL,,"AT, […], SE",,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,STATEMENT_CATEGORY_ANIMAL_WELFARE,,"AT, […], SE",,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_ANIMAL_HARM,,"AT, […], SE",,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_UNLAWFUL_SALE_ANIMALS,,"AT, […], SE",,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.","AT, […], SE",,,,,,,,,,,,,,
All,ABOUT YOU Marketplace,2025-12-04/2025-12-31,STATEMENT_CATEGORY_CONSUMER_INFORMATION,,"AT, […], SE",0,,,,0,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_HIDDEN_ADVERTISEMENT,,"AT, […], SE",,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_INSUFFICIENT_INFORMATION_ON_TRADERS,,"AT, […], SE",,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_MISLEADING_INFO_GOODS_SERVICES,,"AT, […], SE",,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_MISLEADING_INFO_CONSUMER_RIGHTS,,"AT, […], SE",,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_NONCOMPLIANCE_PRICING,,"AT, […], SE",,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.","AT, […], SE",,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,STATEMENT_CATEGORY_CYBER_VIOLENCE,,"AT, […], SE",,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_CYBER_BULLYING_INTIMIDATION,,"AT, […], SE",,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_CYBER_HARASSMENT,,"AT, […], SE",,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_CYBER_INCITEMENT,,"AT, […], SE",,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_CYBER_STALKING,,"AT, […], SE",,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_NON_CONSENSUAL_IMAGE_SHARING,,"AT, […], SE",,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_NON_CONSENSUAL_MATERIAL_DEEPFAKE,,"AT, […], SE",,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.","AT, […], SE",,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,STATEMENT_CATEGORY_CYBER_VIOLENCE_AGAINST_WOMEN,,"AT, […], SE",,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_BULLYING_AGAINST_GIRLS,,"AT, […], SE",,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_CYBER_HARASSMENT_AGAINST_WOMEN,,"AT, […], SE",,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_CYBER_STALKING_AGAINST_WOMEN,,"AT, […], SE",,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_FEMALE_GENDERED_DISINFORMATION,,"AT, […], SE",,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_INCITEMENT_AGAINST_WOMEN,,"AT, […], SE",,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_NON_CONSENSUAL_IMAGE_SHARING_AGAINST_WOMEN,,"AT, […], SE",,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_NON_CONSENSUAL_MATERIAL_DEEPFAKE_AGAINST_WOMEN,,"AT, […], SE",,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.","AT, […], SE",,,,,,,,,,,,,,
All,ABOUT YOU Marketplace,2025-12-04/2025-12-31,STATEMENT_CATEGORY_DATA_PROTECTION_AND_PRIVACY_VIOLATIONS,,"AT, […], SE",0,,,,0,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_BIOMETRIC_DATA_BREACH,,"AT, […], SE",,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_DATA_FALSIFICATION,,"AT, […], SE",,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_MISSING_PROCESSING_GROUND,,"AT, […], SE",,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_RIGHT_TO_BE_FORGOTTEN,,"AT, […], SE",,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.","AT, […], SE",,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,STATEMENT_CATEGORY_ILLEGAL_OR_HARMFUL_SPEECH,,"AT, […], SE",,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_DEFAMATION,,"AT, […], SE",,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_DISCRIMINATION,,"AT, […], SE",,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_HATE_SPEECH,,"AT, […], SE",,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.","AT, […], SE",,,,,,,,,,,,,,
All,ABOUT YOU Marketplace,2025-12-04/2025-12-31,STATEMENT_CATEGORY_INTELLECTUAL_PROPERTY_INFRINGEMENTS,,"AT, […], SE",0,,,,0,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_COPYRIGHT_INFRINGEMENT,,"AT, […], SE",,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_DESIGN_INFRINGEMENT,,"AT, […], SE",,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_GEOGRAPHIC_INDICATIONS_INFRINGEMENT,,"AT, […], SE",,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_PATENT_INFRINGEMENT,,"AT, […], SE",,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_TRADE_SECRET_INFRINGEMENT,,"AT, […], SE",,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_TRADEMARK_INFRINGEMENT,,"AT, […], SE",,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.","AT, […], SE",,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,STATEMENT_CATEGORY_NEGATIVE_EFFECTS_ON_CIVIC_DISCOURSE_OR_ELECTIONS,,"AT, […], SE",,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_MISINFORMATION_DISINFORMATION,,"AT, […], SE",,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_VIOLATION_EU_LAW,,"AT, […], SE",,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_VIOLATION_NATIONAL_LAW,,"AT, […], SE",,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.","AT, […], SE",,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,STATEMENT_CATEGORY_PROTECTION_OF_MINORS,,"AT, […], SE",,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_AGE_SPECIFIC_RESTRICTIONS_MINORS,,"AT, […], SE",,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_CHILD_SEXUAL_ABUSE_MATERIAL,,"AT, […], SE",,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_GROOMING_SEXUAL_ENTICEMENT_MINORS,,"AT, […], SE",,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_UNSAFE_CHALLENGES,,"AT, […], SE",,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.","AT, […], SE",,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,STATEMENT_CATEGORY_RISK_FOR_PUBLIC_SECURITY,,"AT, […], SE",,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_ILLEGAL_ORGANIZATIONS,,"AT, […], SE",,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_RISK_ENVIRONMENTAL_DAMAGE,,"AT, […], SE",,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_RISK_PUBLIC_HEALTH,,"AT, […], SE",,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_TERRORIST_CONTENT,,"AT, […], SE",,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.","AT, […], SE",,,,,,,,,,,,,,
All,ABOUT YOU Marketplace,2025-12-04/2025-12-31,STATEMENT_CATEGORY_SCAMS_AND_FRAUD,,"AT, […], SE",0,,,,0,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_IMPERSONATION_ACCOUNT_HIJACKING,,"AT, […], SE",,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_INAUTHENTIC_ACCOUNTS,,"AT, […], SE",,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_INAUTHENTIC_LISTINGS,,"AT, […], SE",,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_INAUTHENTIC_USER_REVIEWS,,"AT, […], SE",,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_PHISHING,,"AT, […], SE",,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_PYRAMID_SCHEMES,,"AT, […], SE",,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.","AT, […], SE",,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,STATEMENT_CATEGORY_SELF_HARM,,"AT, […], SE",,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_CONTENT_PROMOTING_EATING_DISORDERS,,"AT, […], SE",,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_SELF_MUTILATION,,"AT, […], SE",,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_SUICIDE,,"AT, […], SE",,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.","AT, […], SE",,,,,,,,,,,,,,
All,ABOUT YOU Marketplace,2025-12-04/2025-12-31,STATEMENT_CATEGORY_UNSAFE_AND_PROHIBITED_PRODUCTS,,"AT, […], SE",0,,,,0,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_PROHIBITED_PRODUCTS,,"AT, […], SE",,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_UNSAFE_PRODUCTS,,"AT, […], SE",,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.","AT, […], SE",,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,STATEMENT_CATEGORY_VIOLENCE,,"AT, […], SE",,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_COORDINATED_HARM,,"AT, […], SE",,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_INCITEMENT_VIOLENCE_HATRED,,"AT, […], SE",,,,,,,,,,,,,,
All,,YYYY-MM-DD/YYYY-MM-DD,KEYWORD_HUMAN_EXPLOITATION,,"AT, […], SE",,,,,,,,,,,,,,
