Applicability,Service,Reporting period,Category of illegal content,"Description of the sub-category ""Other""",Number of notices received ,Number of notices received from Trusted flaggers,Number of specific items of information included in the total number of notices,Number of specific items of information included in the total number of notices by Trusted Flaggers (Trusted Flagger notices),Median time to take action,Median time to take action (Trusted Flagger notices),Number of actions taken on the basis of the law,Number of actions taken on the basis of the law (Trusted Flagger notices),Number of actions taken on the basis of the terms and conditions of the service,Number of actions taken on the basis of the terms and conditions of the service (Trusted Flagger notices),Contextual information on Number of notices received ,Contextual information on Number of notices received from Trusted flaggers,Contextual information on Number of specific items of information included in the total number of notices,Contextual information on Number of specific items of information included in the total number of notices by Trusted Flaggers (Trusted Flagger notices),Contextual information on Median time to take action,Contextual information on Median time to take action (Trusted Flagger notices),Contextual information on Number of actions taken on the basis of the law,Contextual information on Number of actions taken on the basis of the law (Trusted Flagger notices),Contextual information on Number of actions taken on the basis of the terms and conditions of the service,Contextual information on Number of actions taken on the basis of the terms and conditions of the service (Trusted Flagger notices)
"Only for providers of hosting services, including online platforms",YouTube,2026-01-01/2026-06-30,TOTAL,,292538,213,651047,527,0,10,400785,376,21281,0,,,,,"Where a large proportion of total notices are processed by automated means, the overall median time to take action may be 0 hours."
"Only for providers of hosting services, including online platforms",YouTube,2026-01-01/2026-06-30,STATEMENT_CATEGORY_ANIMAL_WELFARE
"Only for providers of hosting services, including online platforms",YouTube,2026-01-01/2026-06-30,KEYWORD_ANIMAL_HARM
"Only for providers of hosting services, including online platforms",YouTube,2026-01-01/2026-06-30,KEYWORD_UNLAWFUL_SALE_ANIMALS
"Only for providers of hosting services, including online platforms",YouTube,2026-01-01/2026-06-30,KEYWORD_OTHER,"Text to detail the ""Other"" keyword."
"Only for providers of hosting services, including online platforms",YouTube,2026-01-01/2026-06-30,STATEMENT_CATEGORY_CONSUMER_INFORMATION
"Only for providers of hosting services, including online platforms",YouTube,2026-01-01/2026-06-30,KEYWORD_HIDDEN_ADVERTISEMENT
"Only for providers of hosting services, including online platforms",YouTube,2026-01-01/2026-06-30,KEYWORD_INSUFFICIENT_INFORMATION_ON_TRADERS
"Only for providers of hosting services, including online platforms",YouTube,2026-01-01/2026-06-30,KEYWORD_MISLEADING_INFO_GOODS_SERVICES
"Only for providers of hosting services, including online platforms",YouTube,2026-01-01/2026-06-30,KEYWORD_MISLEADING_INFO_CONSUMER_RIGHTS
"Only for providers of hosting services, including online platforms",YouTube,2026-01-01/2026-06-30,KEYWORD_NONCOMPLIANCE_PRICING
"Only for providers of hosting services, including online platforms",YouTube,2026-01-01/2026-06-30,KEYWORD_OTHER,"Text to detail the ""Other"" keyword."
"Only for providers of hosting services, including online platforms",YouTube,2026-01-01/2026-06-30,STATEMENT_CATEGORY_CYBER_VIOLENCE,,3506,1,4331,2,25,46
"Only for providers of hosting services, including online platforms",YouTube,2026-01-01/2026-06-30,KEYWORD_CYBER_BULLYING_INTIMIDATION
"Only for providers of hosting services, including online platforms",YouTube,2026-01-01/2026-06-30,KEYWORD_CYBER_HARASSMENT
"Only for providers of hosting services, including online platforms",YouTube,2026-01-01/2026-06-30,KEYWORD_CYBER_INCITEMENT
"Only for providers of hosting services, including online platforms",YouTube,2026-01-01/2026-06-30,KEYWORD_CYBER_STALKING
"Only for providers of hosting services, including online platforms",YouTube,2026-01-01/2026-06-30,KEYWORD_NON_CONSENSUAL_IMAGE_SHARING
"Only for providers of hosting services, including online platforms",YouTube,2026-01-01/2026-06-30,KEYWORD_NON_CONSENSUAL_MATERIAL_DEEPFAKE
"Only for providers of hosting services, including online platforms",YouTube,2026-01-01/2026-06-30,KEYWORD_OTHER,HARASSMENT,3506,1,4331,2,25,46
"Only for providers of hosting services, including online platforms",YouTube,2026-01-01/2026-06-30,STATEMENT_CATEGORY_CYBER_VIOLENCE_AGAINST_WOMEN
"Only for providers of hosting services, including online platforms",YouTube,2026-01-01/2026-06-30,KEYWORD_BULLYING_AGAINST_GIRLS
"Only for providers of hosting services, including online platforms",YouTube,2026-01-01/2026-06-30,KEYWORD_CYBER_HARASSMENT_AGAINST_WOMEN
"Only for providers of hosting services, including online platforms",YouTube,2026-01-01/2026-06-30,KEYWORD_CYBER_STALKING_AGAINST_WOMEN
"Only for providers of hosting services, including online platforms",YouTube,2026-01-01/2026-06-30,KEYWORD_FEMALE_GENDERED_DISINFORMATION
