Applicability,Service,Reporting period,Section,Indicator,Scope,Value,Contextual Information
Only for VLOPs,YouTube,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,da,498023,
Only for VLOPs,YouTube,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,nl,616156,
Only for VLOPs,YouTube,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,en,7049356,
Only for VLOPs,YouTube,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,et,32389,
Only for VLOPs,YouTube,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,fi,124889,
Only for VLOPs,YouTube,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,fr,1848368,
Only for VLOPs,YouTube,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,de,2226260,
Only for VLOPs,YouTube,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,el,234523,
Only for VLOPs,YouTube,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,hu,818479,
Only for VLOPs,YouTube,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,ga,259,
Only for VLOPs,YouTube,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,it,2167674,
Only for VLOPs,YouTube,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,lv,39050,
Only for VLOPs,YouTube,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,lt,59626,
Only for VLOPs,YouTube,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,mt,431,
Only for VLOPs,YouTube,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,pl,1262299,
Only for VLOPs,YouTube,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,pt,293837,
Only for VLOPs,YouTube,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,ro,365531,
Only for VLOPs,YouTube,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,sk,252019,
Only for VLOPs,YouTube,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,sl,51598,
Only for VLOPs,YouTube,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,es,2189140,
Only for VLOPs,YouTube,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,sv,276514,
Only for VLOPs,YouTube,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,bg,0.9993,Google Ads Safety Automated Classification System
Only for VLOPs,YouTube,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,hr,0.9994,Google Ads Safety Automated Classification System
Only for VLOPs,YouTube,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,cs,0.9999,Google Ads Safety Automated Classification System
