Applicability,Service,Reporting period,Category of illegal content,"Description of the sub-category ""Other""",Scope,Number of orders to act against illegal content received,Number of specific items of information included in the total number of orders to act against illegal content,Median time to inform the authority of the receipt of the order to act against illegal content,Median time to give effect to the order to act against illegal content,Number of orders to provide information,Median time to inform the authority of the receipt of the order to provide information,Median time to give effect to the order to provide information,Contextual information on number of orders to act against illegal content received,Contextual information on number of specific items of information included in the total number of orders to act against illegal content,Contextual information on Median time to inform the authority of the receipt of the order to act against illegal content,Contextual information on Median time to give effect to the order to act against illegal content,Contextual information on Number of orders to provide information,Contextual information on Median time to inform the authority of the receipt of the order to provide information,Contextual information on Median time to give effect to the order to provide information
All,Wallet API,2025-07-01/2025-12-31,STATEMENT_CATEGORY_PROTECTION_OF_MINORS,,TOTAL,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_AGE_SPECIFIC_RESTRICTIONS_MINORS,,TOTAL,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_CHILD_SEXUAL_ABUSE_MATERIAL,,TOTAL,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_CHILD_SEXUAL_ABUSE_MATERIAL_DEEPFAKE,,TOTAL,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_GROOMING_SEXUAL_ENTICEMENT_MINORS,,TOTAL,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_UNSAFE_CHALLENGES,,TOTAL,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_OTHER,CHILD_ENDANGERMENT,TOTAL,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_OTHER,CHILD_SAFETY,TOTAL,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_OTHER,HARMFUL_OR_DANGEROUS_ACTS_CHALLENGES_AND_PRANKS,TOTAL,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_OTHER,KNOWN_SERIES,TOTAL,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_OTHER,PROTECTION_OF_MINORS,TOTAL,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_OTHER,UNAUTHORIZED_IMAGE_OF_MINORS,TOTAL,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,STATEMENT_CATEGORY_RISK_FOR_PUBLIC_SECURITY,,TOTAL,,,,,1,0,203,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_ILLEGAL_ORGANIZATIONS,,TOTAL,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_RISK_ENVIRONMENTAL_DAMAGE,,TOTAL,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_RISK_PUBLIC_HEALTH,,TOTAL,,,,,1,0,203,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_TERRORIST_CONTENT,,TOTAL,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_OTHER,COURT_ORDER,TOTAL,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_OTHER,RISK_FOR_PUBLIC_SECURITY,TOTAL,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_OTHER,SENSITIVE_EVENTS,TOTAL,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_OTHER,VIOLENT_EXTREMISM,TOTAL,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_OTHER,WRONGFUL_OR_UNAUTHORIZED_USE_OF_SYMBOLS,TOTAL,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,STATEMENT_CATEGORY_SCAMS_AND_FRAUD,,TOTAL,,,,,1,597,597,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_IMPERSONATION_ACCOUNT_HIJACKING,,TOTAL,,,,,1,597,597,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_INAUTHENTIC_ACCOUNTS,,TOTAL,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_INAUTHENTIC_LISTINGS,,TOTAL,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_INAUTHENTIC_USER_REVIEWS,,TOTAL,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_PHISHING,,TOTAL,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_PYRAMID_SCHEMES,,TOTAL,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_OTHER,AD_FRAUD_POLICY,TOTAL,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_OTHER,ENCOURAGEMENT_OF_DIGITAL_SECURITY_OR_TERMS_OF_SERVICE_VIOLATIONS,TOTAL,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_OTHER,FRAUD,TOTAL,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_OTHER,MALWARE,TOTAL,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_OTHER,MALWARE_AND_PHISHING,TOTAL,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_OTHER,MALWARE_AND_SYSTEM_CIRCUMVENTION,TOTAL,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_OTHER,MISREPRESENTATION,TOTAL,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_OTHER,SCAMS,TOTAL,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_OTHER,SOCIAL_ENGINEERING_TACTICS,TOTAL,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,STATEMENT_CATEGORY_SELF_HARM,,TOTAL,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_CONTENT_PROMOTING_EATING_DISORDERS,,TOTAL,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_SELF_MUTILATION,,TOTAL,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_SUICIDE,,TOTAL,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_OTHER,SELF_HARM,TOTAL,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_OTHER,SUICIDE_AND_SELF_HARM,TOTAL,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,STATEMENT_CATEGORY_UNSAFE_AND_PROHIBITED_PRODUCTS,,TOTAL,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_PROHIBITED_PRODUCTS,,TOTAL,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_UNSAFE_PRODUCTS,,TOTAL,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_OTHER,COURT_ORDER,TOTAL,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_OTHER,ENABLING_DISHONEST_BEHAVIOR,TOTAL,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_OTHER,FIREARMS_AND_ILLEGAL_REGULATED_GOODS_OR_SERVICES,TOTAL,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_OTHER,OTHER_LEGAL_NOTICES_OR_ORDERS,TOTAL,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_OTHER,UNAUTHORIZED_PHARMACIES,TOTAL,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,STATEMENT_CATEGORY_VIOLENCE,,TOTAL,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_COORDINATED_HARM,,TOTAL,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_INCITEMENT_VIOLENCE_HATRED,,TOTAL,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_HUMAN_EXPLOITATION,,TOTAL,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_HUMAN_TRAFFICKING,,TOTAL,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_TRAFFICKING_WOMEN_GIRLS,,TOTAL,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_OTHER,DEPICTION_OF VIOLENCE,TOTAL,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_OTHER,SHOCKING_CONTENT,TOTAL,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_OTHER,VIOLENT_OR_GRAPHIC_CONTENT,TOTAL,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,STATEMENT_CATEGORY_NOT_SPECIFIED_ORDER,,TOTAL,,,,,17,0,266,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,TOTAL,,AT,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,STATEMENT_CATEGORY_ANIMAL_WELFARE,,AT,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_ANIMAL_HARM,,AT,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_UNLAWFUL_SALE_ANIMALS,,AT,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_OTHER,ANIMAL_CRUELTY,AT,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_OTHER,ANIMAL_HARM_AND_UNLAWFUL_SALE,AT,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,STATEMENT_CATEGORY_CONSUMER_INFORMATION,,AT,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_HIDDEN_ADVERTISEMENT,,AT,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_INSUFFICIENT_INFORMATION_ON_TRADERS,,AT,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_MISLEADING_INFO_GOODS_SERVICES,,AT,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_MISLEADING_INFO_CONSUMER_RIGHTS,,AT,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_NONCOMPLIANCE_PRICING,,AT,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_OTHER,CONSUMER_PROTECTION,AT,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_OTHER,MISREPRESENTATION,AT,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,STATEMENT_CATEGORY_CYBER_VIOLENCE,,AT,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_CYBER_BULLYING_INTIMIDATION,,AT,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_CYBER_HARASSMENT,,AT,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_CYBER_INCITEMENT,,AT,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_CYBER_STALKING,,AT,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_NON_CONSENSUAL_IMAGE_SHARING,,AT,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_NON_CONSENSUAL_MATERIAL_DEEPFAKE,,AT,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_OTHER,DOXING,AT,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_OTHER,HARASSMENT,AT,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_OTHER,HARASSMENT_AND_CYBERBULLYING,AT,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_OTHER,HARMFUL_ACTIVITIES,AT,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_OTHER,SEXUAL_HARASSMENT,AT,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_OTHER,OBSCENITY_OR_PORNOGRAPHY,AT,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_OTHER,UNSAFE_CONTENT,AT,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,STATEMENT_CATEGORY_CYBER_VIOLENCE_AGAINST_WOMEN,,AT,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_BULLYING_AGAINST_GIRLS,,AT,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_CYBER_HARASSMENT_AGAINST_WOMEN,,AT,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_CYBER_STALKING_AGAINST_WOMEN,,AT,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_FEMALE_GENDERED_DISINFORMATION,,AT,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_INCITEMENT_AGAINST_WOMEN,,AT,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_NON_CONSENSUAL_IMAGE_SHARING_AGAINST_WOMEN,,AT,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_NON_CONSENSUAL_MATERIAL_DEEPFAKE_AGAINST_WOMEN,,AT,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.",AT,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,STATEMENT_CATEGORY_DATA_PROTECTION_AND_PRIVACY_VIOLATIONS,,AT,,,,,,,,,,,,,,
All,Wallet API,2025-07-01/2025-12-31,KEYWORD_BIOMETRIC_DATA_BREACH,,AT,,,,,,,,,,,,,,
