Applicability,Service,Reporting period,Category of incompatibility with the provider's terms and conditions,"Description of the sub-category ""Other""",Number of measures taken at the provider's own initiative,Number of measures taken after detection with solely automated means,Visibility restriction Removal,Visibility restriction Disable,Visibility restriction Demoted,Visibility restriction Age restricted,Visibility restriction Interaction restricted,Visibility restriction Labelled,Visibility restriction Other,Monetary restriction Suspension,Monetary restriction Termination,Monetary restriction Other,Provision of the service Suspension,Provision of the service Termination,Account restriction Suspension,Account restriction Termination,Contextual Information on Number of measures taken at the provider's own initiative,Contextual Information on Number of measures taken after detection with solely automated means,Contextual Information on Visibility restriction Removal,Contextual Information on Visibility restriction Disable,Contextual Information on Visibility restriction Demoted,Contextual Information on Visibility restriction Age restricted,Contextual Information on Visibility restriction Interaction restricted,Contextual Information on Visibility restriction Labelled,Contextual Information on Visibility restriction Other,Contextual Information on Monetary restriction Suspension,Contextual Information on Monetary restriction Termination,Contextual Information on Monetary restriction Other,Contextual Information on Provision of the service Suspension,Contextual Information on Provision of the service Termination,Contextual Information on Account restriction Suspension,Contextual Information on Account restriction Termination
All,Grindr,2025-02-01/2025-12-31,KEYWORD_OTHER,N/A,0,0,0,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
All,Grindr,2025-02-01/2025-12-31,STATEMENT_CATEGORY_RISK_FOR_PUBLIC_SECURITY,,0,0,0,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
All,Grindr,2025-02-01/2025-12-31,KEYWORD_ILLEGAL_ORGANIZATIONS,,0,0,0,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
All,Grindr,2025-02-01/2025-12-31,KEYWORD_RISK_ENVIRONMENTAL_DAMAGE,,0,0,0,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
All,Grindr,2025-02-01/2025-12-31,KEYWORD_RISK_PUBLIC_HEALTH,,0,0,0,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
All,Grindr,2025-02-01/2025-12-31,KEYWORD_TERRORIST_CONTENT,,0,0,0,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
All,Grindr,2025-02-01/2025-12-31,KEYWORD_OTHER,N/A,0,0,0,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
All,Grindr,2025-02-01/2025-12-31,STATEMENT_CATEGORY_SCAMS_AND_FRAUD,,0,1455114,4610,,,,,,,,,,,,0,757077,,,,,,,,,,,,,,,,
All,Grindr,2025-02-01/2025-12-31,KEYWORD_IMPERSONATION_ACCOUNT_HIJACKING,,0,2334,0,,,,,,,,,,,,0,2334,,,,,,,,,,,,,,,,
All,Grindr,2025-02-01/2025-12-31,KEYWORD_INAUTHENTIC_ACCOUNTS,,0,0,0,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
All,Grindr,2025-02-01/2025-12-31,KEYWORD_INAUTHENTIC_LISTINGS,,0,0,0,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
All,Grindr,2025-02-01/2025-12-31,KEYWORD_INAUTHENTIC_USER_REVIEWS,,0,0,0,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
All,Grindr,2025-02-01/2025-12-31,KEYWORD_PHISHING,,0,0,0,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
All,Grindr,2025-02-01/2025-12-31,KEYWORD_PYRAMID_SCHEMES,,0,0,0,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
All,Grindr,2025-02-01/2025-12-31,KEYWORD_OTHER,SPAM,0,1452780,4610,,,,,,,,,,,,1,754743,,,,,,,,,,,,,,,,
All,Grindr,2025-02-01/2025-12-31,STATEMENT_CATEGORY_SELF_HARM,,0,0,0,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
All,Grindr,2025-02-01/2025-12-31,KEYWORD_CONTENT_PROMOTING_EATING_DISORDERS,,0,0,0,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
All,Grindr,2025-02-01/2025-12-31,KEYWORD_SELF_MUTILATION,,0,0,0,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
All,Grindr,2025-02-01/2025-12-31,KEYWORD_SUICIDE,,0,0,0,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
All,Grindr,2025-02-01/2025-12-31,KEYWORD_OTHER,N/A,0,0,0,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
All,Grindr,2025-02-01/2025-12-31,STATEMENT_CATEGORY_UNSAFE_AND_PROHIBITED_PRODUCTS,,0,0,0,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
All,Grindr,2025-02-01/2025-12-31,KEYWORD_PROHIBITED_PRODUCTS,,0,0,0,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
All,Grindr,2025-02-01/2025-12-31,KEYWORD_UNSAFE_PRODUCTS,,0,0,0,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
All,Grindr,2025-02-01/2025-12-31,KEYWORD_OTHER,,0,0,0,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
All,Grindr,2025-02-01/2025-12-31,STATEMENT_CATEGORY_VIOLENCE,,0,0,0,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
All,Grindr,2025-02-01/2025-12-31,KEYWORD_COORDINATED_HARM,,0,0,0,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
All,Grindr,2025-02-01/2025-12-31,KEYWORD_INCITEMENT_VIOLENCE_HATRED,,0,0,0,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
All,Grindr,2025-02-01/2025-12-31,KEYWORD_HUMAN_EXPLOITATION,,0,0,0,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
All,Grindr,2025-02-01/2025-12-31,KEYWORD_HUMAN_TRAFFICKING,,0,0,0,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
All,Grindr,2025-02-01/2025-12-31,KEYWORD_TRAFFICKING_WOMEN_GIRLS,,0,0,0,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
All,Grindr,2025-02-01/2025-12-31,KEYWORD_OTHER,N/A,0,0,0,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
All,Grindr,2025-02-01/2025-12-31,STATEMENT_CATEGORY_OTHER_VIOLATION_TC,,0,1146979,1146979,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
All,Grindr,2025-02-01/2025-12-31,KEYWORD_ADULT_SEXUAL_MATERIAL,,0,0,0,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
All,Grindr,2025-02-01/2025-12-31,KEYWORD_AGE_SPECIFIC_RESTRICTIONS,Content featuring minors,0,1889,1889,,,,,,,,,,,,0,0,,,"In this case, content featuring minors would be profile photos uploaded with minors in the photos. These photos are ultimately removed from the platform. Note that this is seperate from CSAM.",,,,,,,,,,,,,
All,Grindr,2025-02-01/2025-12-31,KEYWORD_GEOGRAPHICAL_REQUIREMENTS,,0,0,0,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
All,Grindr,2025-02-01/2025-12-31,KEYWORD_GOODS_SERVICES_NOT_PERMITTED,Weapons / Gore / Violence,0,2735,2735,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
All,Grindr,2025-02-01/2025-12-31,KEYWORD_LANGUAGE_REQUIREMENTS,,0,0,0,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
All,Grindr,2025-02-01/2025-12-31,KEYWORD_NUDITY,,0,1020320,1020320,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
All,Grindr,2025-02-01/2025-12-31,KEYWORD_OTHER,Inappropriate content,0,122035,122035,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
