Applicabilité,Service,Période couverte par le rapport,Catégorie de contenu illicite,Description de la sous-catégorie «Autre»,Champ d’application,Nombre d’injonctions d’agir contre des contenus illicites reçues,Nombre d’éléments d’information spécifiques inclus dans le nombre total d’injonctions d’agir contre des contenus illicites,Délai médian nécessaire pour informer l’autorité de la réception de l’injonction d’agir contre des contenus illicites,Délai médian nécessaire pour donner suite à l’injonction d’agir contre des contenus illicites,Nombre d’injonctions de fournir des informations,Délai médian nécessaire pour informer l’autorité de la réception de l’injonction de fournir des informations,Délai médian nécessaire pour donner suite à l’injonction de fournir des informations,Informations contextuelles sur Nombre d’injonctions d’agir contre des contenus illicites reçues,Informations contextuelles sur Nombre d’éléments d’information spécifiques inclus dans le nombre total d’injonctions d’agir contre des contenus illicites,Informations contextuelles sur Délai médian nécessaire pour informer l’autorité de la réception de l’injonction d’agir contre des contenus illicites,Informations contextuelles sur Délai médian nécessaire pour donner suite à l’injonction d’agir contre des contenus illicites,Informations contextuelles sur Nombre d’injonctions de fournir des informations,Informations contextuelles sur Délai médian nécessaire pour informer l’autorité de la réception de l’injonction de fournir des informations,Informations contextuelles sur Délai médian nécessaire pour donner suite à l’injonction de fournir des informations
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,STATEMENT_CATEGORY_CYBER_VIOLENCE_AGAINST_WOMEN,,TOTAL,,,,,,,,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_BULLYING_AGAINST_GIRLS,,TOTAL,,,,,,,,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_CYBER_HARASSMENT_AGAINST_WOMEN,,TOTAL,,,,,,,,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_CYBER_STALKING_AGAINST_WOMEN,,TOTAL,,,,,,,,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_FEMALE_GENDERED_DISINFORMATION,,TOTAL,,,,,,,,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_INCITEMENT_AGAINST_WOMEN,,TOTAL,,,,,,,,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_NON_CONSENSUAL_IMAGE_SHARING_AGAINST_WOMEN,,TOTAL,,,,,,,,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_NON_CONSENSUAL_MATERIAL_DEEPFAKE_AGAINST_WOMEN,,TOTAL,,,,,,,,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_OTHER,Texte pour préciser le mot-clé «Autre».,TOTAL,,,,,,,,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,STATEMENT_CATEGORY_DATA_PROTECTION_AND_PRIVACY_VIOLATIONS,,TOTAL,0,0,0,0,0,0,0,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_BIOMETRIC_DATA_BREACH,,TOTAL,,,,,,,,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_DATA_FALSIFICATION,,TOTAL,,,,,,,,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_MISSING_PROCESSING_GROUND,,TOTAL,0,0,0,0,0,0,0,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_RIGHT_TO_BE_FORGOTTEN,,TOTAL,0,0,0,0,0,0,0,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_OTHER,Texte pour préciser le mot-clé «Autre».,TOTAL,0,0,0,0,0,0,0,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,STATEMENT_CATEGORY_ILLEGAL_OR_HARMFUL_SPEECH,,TOTAL,,,,,,,,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_DEFAMATION,,TOTAL,,,,,,,,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_DISCRIMINATION,,TOTAL,,,,,,,,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_HATE_SPEECH,,TOTAL,,,,,,,,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_OTHER,Texte pour préciser le mot-clé «Autre».,TOTAL,,,,,,,,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,STATEMENT_CATEGORY_INTELLECTUAL_PROPERTY_INFRINGEMENTS,,TOTAL,0,0,0,0,0,0,0,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_COPYRIGHT_INFRINGEMENT,,TOTAL,0,0,0,0,0,0,0,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_DESIGN_INFRINGEMENT,,TOTAL,0,0,0,0,0,0,0,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_GEOGRAPHIC_INDICATIONS_INFRINGEMENT,,TOTAL,0,0,0,0,0,0,0,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_PATENT_INFRINGEMENT,,TOTAL,0,0,0,0,0,0,0,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_TRADE_SECRET_INFRINGEMENT,,TOTAL,0,0,0,0,0,0,0,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_TRADEMARK_INFRINGEMENT,,TOTAL,0,0,0,0,0,0,0,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_OTHER,Texte pour préciser le mot-clé «Autre».,TOTAL,0,0,0,0,0,0,0,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,STATEMENT_CATEGORY_NEGATIVE_EFFECTS_ON_CIVIC_DISCOURSE_OR_ELECTIONS,,TOTAL,,,,,,,,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_MISINFORMATION_DISINFORMATION,,TOTAL,,,,,,,,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_VIOLATION_EU_LAW,,TOTAL,,,,,,,,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_VIOLATION_NATIONAL_LAW,,TOTAL,,,,,,,,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_OTHER,Texte pour préciser le mot-clé «Autre».,TOTAL,,,,,,,,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,STATEMENT_CATEGORY_PROTECTION_OF_MINORS,,TOTAL,0,0,0,0,0,0,0,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_AGE_SPECIFIC_RESTRICTIONS_MINORS,,TOTAL,0,0,0,0,0,0,0,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_CHILD_SEXUAL_ABUSE_MATERIAL,,TOTAL,0,0,0,0,0,0,0,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_CHILD_SEXUAL_ABUSE_MATERIAL_DEEPFAKE,,TOTAL,0,0,0,0,0,0,0,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_GROOMING_SEXUAL_ENTICEMENT_MINORS,,TOTAL,0,0,0,0,0,0,0,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_UNSAFE_CHALLENGES,,TOTAL,0,0,0,0,0,0,0,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_OTHER,Texte pour préciser le mot-clé «Autre».,TOTAL,0,0,0,0,0,0,0,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,STATEMENT_CATEGORY_RISK_FOR_PUBLIC_SECURITY,,TOTAL,0,0,0,0,0,0,0,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_ILLEGAL_ORGANIZATIONS,,TOTAL,,,,,,,,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_RISK_ENVIRONMENTAL_DAMAGE,,TOTAL,0,0,0,0,0,0,0,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_RISK_PUBLIC_HEALTH,,TOTAL,0,0,0,0,0,0,0,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_TERRORIST_CONTENT,,TOTAL,,,,,,,,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_OTHER,Texte pour préciser le mot-clé «Autre».,TOTAL,0,0,0,0,0,0,0,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,STATEMENT_CATEGORY_SCAMS_AND_FRAUD,,TOTAL,0,0,0,0,0,0,0,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_IMPERSONATION_ACCOUNT_HIJACKING,,TOTAL,0,0,0,0,0,0,0,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_INAUTHENTIC_ACCOUNTS,,TOTAL,0,0,0,0,0,0,0,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_INAUTHENTIC_LISTINGS,,TOTAL,0,0,0,0,0,0,0,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_INAUTHENTIC_USER_REVIEWS,,TOTAL,0,0,0,0,0,0,0,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_PHISHING,,TOTAL,0,0,0,0,0,0,0,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_PYRAMID_SCHEMES,,TOTAL,0,0,0,0,0,0,0,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_OTHER,Texte pour préciser le mot-clé «Autre».,TOTAL,0,0,0,0,0,0,0,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,STATEMENT_CATEGORY_SELF_HARM,,TOTAL,0,0,0,0,0,0,0,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_CONTENT_PROMOTING_EATING_DISORDERS,,TOTAL,0,0,0,0,0,0,0,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_SELF_MUTILATION,,TOTAL,0,0,0,0,0,0,0,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_SUICIDE,,TOTAL,0,0,0,0,0,0,0,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_OTHER,Texte pour préciser le mot-clé «Autre».,TOTAL,0,0,0,0,0,0,0,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,STATEMENT_CATEGORY_UNSAFE_AND_PROHIBITED_PRODUCTS,,TOTAL,0,0,0,0,0,0,0,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_PROHIBITED_PRODUCTS,,TOTAL,0,0,0,0,0,0,0,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_UNSAFE_PRODUCTS,,TOTAL,0,0,0,0,0,0,0,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_OTHER,Texte pour préciser le mot-clé «Autre».,TOTAL,0,0,0,0,0,0,0,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,STATEMENT_CATEGORY_VIOLENCE,,TOTAL,,,,,,,,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_COORDINATED_HARM,,TOTAL,,,,,,,,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_INCITEMENT_VIOLENCE_HATRED,,TOTAL,,,,,,,,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_HUMAN_EXPLOITATION,,TOTAL,,,,,,,,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_HUMAN_TRAFFICKING,,TOTAL,,,,,,,,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_TRAFFICKING_WOMEN_GIRLS,,TOTAL,,,,,,,,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_OTHER,Texte pour préciser le mot-clé «Autre».,TOTAL,,,,,,,,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,STATEMENT_CATEGORY_NOT_SPECIFIED_ORDER,,TOTAL,0,0,0,0,2,238,217,,,,,"- Demande de la DGCCRF d'obtenir des informations sur un vendeur, sans apport de raisons motivant la demande
- Demande de la DCE d'obtenir des informations hors champ Marketplace sur un client, sans apport de raisons motivant la demande","- Demande DCE : La marketplace n'étant pas habilitée à donner les informations recherchées sur un client, la demande a été transmise au service habilité","- Demande DCE : Le temps de traitement n'est pas précisé dans ce fichier, dans la mesure où il ne concerne pas une demande sur la Marketplace"
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,TOTAL,,FR,0,0,0,0,2,238,217,,,,,"- Demande de la DGCCRF d'obtenir des informations sur un vendeur, sans apport de raisons motivant la demande
- Demande de la DCE d'obtenir des informations hors champ Marketplace sur un client, sans apport de raisons motivant la demande","- Demande DCE : La marketplace n'étant pas habilitée à donner les informations recherchées sur un client, la demande a été transmise au service habilité","- Demande DCE : Le temps de traitement n'est pas précisé dans ce fichier, dans la mesure où il ne concerne pas une demande sur la Marketplace"
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,STATEMENT_CATEGORY_ANIMAL_WELFARE,,FR,0,0,0,0,0,0,0,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_ANIMAL_HARM,,FR,,,,,,,,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_UNLAWFUL_SALE_ANIMALS,,FR,0,0,0,0,0,0,0,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_OTHER,Texte pour préciser le mot-clé «Autre».,FR,0,0,0,0,0,0,0,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,STATEMENT_CATEGORY_CONSUMER_INFORMATION,,FR,0,0,0,0,0,0,0,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_HIDDEN_ADVERTISEMENT,,FR,0,0,0,0,0,0,0,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_INSUFFICIENT_INFORMATION_ON_TRADERS,,FR,0,0,0,0,0,0,0,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_MISLEADING_INFO_GOODS_SERVICES,,FR,0,0,0,0,0,0,0,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_MISLEADING_INFO_CONSUMER_RIGHTS,,FR,0,0,0,0,0,0,0,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_NONCOMPLIANCE_PRICING,,FR,0,0,0,0,0,0,0,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_OTHER,Texte pour préciser le mot-clé «Autre».,FR,0,0,0,0,0,0,0,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,STATEMENT_CATEGORY_CYBER_VIOLENCE,,FR,,,,,,,,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_CYBER_BULLYING_INTIMIDATION,,FR,,,,,,,,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_CYBER_HARASSMENT,,FR,,,,,,,,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_CYBER_INCITEMENT,,FR,,,,,,,,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_CYBER_STALKING,,FR,,,,,,,,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_NON_CONSENSUAL_IMAGE_SHARING,,FR,,,,,,,,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_NON_CONSENSUAL_MATERIAL_DEEPFAKE,,FR,,,,,,,,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_OTHER,Texte pour préciser le mot-clé «Autre».,FR,,,,,,,,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,STATEMENT_CATEGORY_CYBER_VIOLENCE_AGAINST_WOMEN,,FR,,,,,,,,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_BULLYING_AGAINST_GIRLS,,FR,,,,,,,,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_CYBER_HARASSMENT_AGAINST_WOMEN,,FR,,,,,,,,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_CYBER_STALKING_AGAINST_WOMEN,,FR,,,,,,,,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_FEMALE_GENDERED_DISINFORMATION,,FR,,,,,,,,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_INCITEMENT_AGAINST_WOMEN,,FR,,,,,,,,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_NON_CONSENSUAL_IMAGE_SHARING_AGAINST_WOMEN,,FR,,,,,,,,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_NON_CONSENSUAL_MATERIAL_DEEPFAKE_AGAINST_WOMEN,,FR,,,,,,,,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_OTHER,Texte pour préciser le mot-clé «Autre».,FR,,,,,,,,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,STATEMENT_CATEGORY_DATA_PROTECTION_AND_PRIVACY_VIOLATIONS,,FR,0,0,0,0,0,0,0,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_BIOMETRIC_DATA_BREACH,,FR,,,,,,,,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_DATA_FALSIFICATION,,FR,,,,,,,,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_MISSING_PROCESSING_GROUND,,FR,0,0,0,0,0,0,0,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_RIGHT_TO_BE_FORGOTTEN,,FR,0,0,0,0,0,0,0,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_OTHER,Texte pour préciser le mot-clé «Autre».,FR,0,0,0,0,0,0,0,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,STATEMENT_CATEGORY_ILLEGAL_OR_HARMFUL_SPEECH,,FR,,,,,,,,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_DEFAMATION,,FR,,,,,,,,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_DISCRIMINATION,,FR,,,,,,,,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_HATE_SPEECH,,FR,,,,,,,,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_OTHER,Texte pour préciser le mot-clé «Autre».,FR,,,,,,,,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,STATEMENT_CATEGORY_INTELLECTUAL_PROPERTY_INFRINGEMENTS,,FR,0,0,0,0,0,0,0,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_COPYRIGHT_INFRINGEMENT,,FR,0,0,0,0,0,0,0,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_DESIGN_INFRINGEMENT,,FR,0,0,0,0,0,0,0,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_GEOGRAPHIC_INDICATIONS_INFRINGEMENT,,FR,0,0,0,0,0,0,0,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_PATENT_INFRINGEMENT,,FR,0,0,0,0,0,0,0,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_TRADE_SECRET_INFRINGEMENT,,FR,0,0,0,0,0,0,0,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_TRADEMARK_INFRINGEMENT,,FR,0,0,0,0,0,0,0,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_OTHER,Texte pour préciser le mot-clé «Autre».,FR,0,0,0,0,0,0,0,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,STATEMENT_CATEGORY_NEGATIVE_EFFECTS_ON_CIVIC_DISCOURSE_OR_ELECTIONS,,FR,,,,,,,,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_MISINFORMATION_DISINFORMATION,,FR,,,,,,,,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_VIOLATION_EU_LAW,,FR,,,,,,,,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_VIOLATION_NATIONAL_LAW,,FR,,,,,,,,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,KEYWORD_OTHER,Texte pour préciser le mot-clé «Autre».,FR,,,,,,,,,,,,,,
Tous,Marketplace Carrefour.fr,2025-01-01/2025-12-31,STATEMENT_CATEGORY_PROTECTION_OF_MINORS,,FR,0,0,0,0,0,0,0,,,,,,,
