Applicability,Service,Reporting period,Section,Indicator,Scope,Value,Contextual Information
All,Ceneo.pl,2025-01-01/2025-12-31,Internal complaints mechanism,Number of complaints submitted to the internal-complaints mechanism,Total number,0,
Only for providers of online platforms,Ceneo.pl,2025-01-01/2025-12-32,Internal complaints mechanism,Number of complaints submitted to the internal-complaints mechanism,Decisions upheld,0,
Only for providers of online platforms,Ceneo.pl,2025-01-01/2025-12-33,Internal complaints mechanism,Number of complaints submitted to the internal-complaints mechanism,Decisions partially reversed,0,
Only for providers of online platforms,Ceneo.pl,2025-01-01/2025-12-34,Internal complaints mechanism,Number of complaints submitted to the internal-complaints mechanism,Decisions reversed,0,
Only for providers of online platforms,Ceneo.pl,2025-01-01/2025-12-35,Internal complaints mechanism,Number of complaints submitted to the internal-complaints mechanism,Median time,0,
Only for providers of online platforms,Ceneo.pl,2025-01-01/2025-12-36,Internal complaints mechanism,Number of complaints submitted to the internal-complaints mechanism,Decision omitted,0,
Only for providers of online platforms,Ceneo.pl,2025-01-01/2025-12-37,Internal complaints mechanism,Number of restrictions newly imposed as a result of an internal complaint,Total number,0,
Only for providers of online platforms,Ceneo.pl,2025-01-01/2025-12-38,Internal complaints mechanism,Complaint regarding a decision to remove or disable access to or restrict visibility of information,Total number,0,
Only for providers of online platforms,Ceneo.pl,2025-01-01/2025-12-39,Internal complaints mechanism,Complaint regarding a decision to remove or disable access to or restrict visibility of information,Decisions upheld,0,
Only for providers of online platforms,Ceneo.pl,2025-01-01/2025-12-40,Internal complaints mechanism,Complaint regarding a decision to remove or disable access to or restrict visibility of information,Decisions partially reversed,0,
Only for providers of online platforms,Ceneo.pl,2025-01-01/2025-12-41,Internal complaints mechanism,Complaint regarding a decision to remove or disable access to or restrict visibility of information,Decisions reversed,0,
Only for providers of online platforms,Ceneo.pl,2025-01-01/2025-12-42,Internal complaints mechanism,Complaint regarding a decision to remove or disable access to or restrict visibility of information,Median time,0,
Only for providers of online platforms,Ceneo.pl,2025-01-01/2025-12-43,Internal complaints mechanism,Complaint regarding a decision to suspend or terminate the provision of the service,Total number,0,
Only for providers of online platforms,Ceneo.pl,2025-01-01/2025-12-44,Internal complaints mechanism,Complaint regarding a decision to suspend or terminate the provision of the service,Decisions upheld,0,
Only for providers of online platforms,Ceneo.pl,2025-01-01/2025-12-45,Internal complaints mechanism,Complaint regarding a decision to suspend or terminate the provision of the service,Decisions partially reversed,0,
Only for providers of online platforms,Ceneo.pl,2025-01-01/2025-12-46,Internal complaints mechanism,Complaint regarding a decision to suspend or terminate the provision of the service,Decisions reversed,0,
Only for providers of online platforms,Ceneo.pl,2025-01-01/2025-12-47,Internal complaints mechanism,Complaint regarding a decision to suspend or terminate the provision of the service,Median time,0,
Only for providers of online platforms,Ceneo.pl,2025-01-01/2025-12-48,Internal complaints mechanism,Complaint regarding a decision to suspend or terminate an account,Total number,0,
Only for providers of online platforms,Ceneo.pl,2025-01-01/2025-12-49,Internal complaints mechanism,Complaint regarding a decision to suspend or terminate an account,Decisions upheld,0,
Only for providers of online platforms,Ceneo.pl,2025-01-01/2025-12-50,Internal complaints mechanism,Complaint regarding a decision to suspend or terminate an account,Decisions partially reversed,0,
Only for providers of online platforms,Ceneo.pl,2025-01-01/2025-12-51,Internal complaints mechanism,Complaint regarding a decision to suspend or terminate an account,Decisions reversed,0,
Only for providers of online platforms,Ceneo.pl,2025-01-01/2025-12-52,Internal complaints mechanism,Complaint regarding a decision to suspend or terminate an account,Median time,0,
Only for providers of online platforms,Ceneo.pl,2025-01-01/2025-12-53,Internal complaints mechanism,Complaint regarding a decision to restrict the ability to monetise information,Total number,0,
Only for providers of online platforms,Ceneo.pl,2025-01-01/2025-12-54,Internal complaints mechanism,Complaint regarding a decision to restrict the ability to monetise information,Decisions upheld,0,
Only for providers of online platforms,Ceneo.pl,2025-01-01/2025-12-55,Internal complaints mechanism,Complaint regarding a decision to restrict the ability to monetise information,Decisions partially reversed,0,
Only for providers of online platforms,Ceneo.pl,2025-01-01/2025-12-56,Internal complaints mechanism,Complaint regarding a decision to restrict the ability to monetise information,Decisions reversed,0,
Only for providers of online platforms,Ceneo.pl,2025-01-01/2025-12-57,Internal complaints mechanism,Complaint regarding a decision to restrict the ability to monetise information,Median time,0,
Only for providers of online platforms,Ceneo.pl,2025-01-01/2025-12-58,Internal complaints mechanism,Complaint regarding a decision not to take action on a notice submitted in accordance with Article 16,Total number,0,
Only for providers of online platforms,Ceneo.pl,2025-01-01/2025-12-59,Internal complaints mechanism,Complaint regarding a decision not to take action on a notice submitted in accordance with Article 16,Decisions upheld,0,
Only for providers of online platforms,Ceneo.pl,2025-01-01/2025-12-60,Internal complaints mechanism,Complaint regarding a decision not to take action on a notice submitted in accordance with Article 16,Decisions partially reversed,0,
Only for providers of online platforms,Ceneo.pl,2025-01-01/2025-12-61,Internal complaints mechanism,Complaint regarding a decision not to take action on a notice submitted in accordance with Article 16,Decisions reversed,0,
Only for providers of online platforms,Ceneo.pl,2025-01-01/2025-12-62,Internal complaints mechanism,Complaint regarding a decision not to take action on a notice submitted in accordance with Article 16,Median time,0,
Only for providers of online platforms,Ceneo.pl,2025-01-01/2025-12-63,Internal complaints mechanism,Complaint regarding a decision not to take action on a notice submitted by a Trusted Flagger in accordance with Article 16,Total number,0,
Only for providers of online platforms,Ceneo.pl,2025-01-01/2025-12-64,Internal complaints mechanism,Complaint regarding a decision not to take action on a notice submitted by a Trusted Flagger in accordance with Article 16,Decisions upheld,0,
Only for providers of online platforms,Ceneo.pl,2025-01-01/2025-12-65,Internal complaints mechanism,Complaint regarding a decision not to take action on a notice submitted by a Trusted Flagger in accordance with Article 16,Decisions partially reversed,0,
Only for providers of online platforms,Ceneo.pl,2025-01-01/2025-12-66,Internal complaints mechanism,Complaint regarding a decision not to take action on a notice submitted by a Trusted Flagger in accordance with Article 16,Decisions reversed,0,
Only for providers of online platforms,Ceneo.pl,2025-01-01/2025-12-67,Internal complaints mechanism,Complaint regarding a decision not to take action on a notice submitted by a Trusted Flagger in accordance with Article 16,Median time,0,
Only for providers of online platforms,Ceneo.pl,2025-01-01/2025-12-68,Out-of-court dispute settlement bodies,Number of disputes submitted to out-of-court dispute settlement bodies,Total number,0,
Only for providers of online platforms,Ceneo.pl,2025-01-01/2025-12-69,Out-of-court dispute settlement bodies,Number of disputes submitted to out-of-court dispute settlement bodies,Decisions upheld,0,
Only for providers of online platforms,Ceneo.pl,2025-01-01/2025-12-70,Out-of-court dispute settlement bodies,Number of disputes submitted to out-of-court dispute settlement bodies,Decisions partially reversed,0,
Only for providers of online platforms,Ceneo.pl,2025-01-01/2025-12-71,Out-of-court dispute settlement bodies,Number of disputes submitted to out-of-court dispute settlement bodies,Decisions reversed,0,
Only for providers of online platforms,Ceneo.pl,2025-01-01/2025-12-72,Out-of-court dispute settlement bodies,Number of disputes submitted to out-of-court dispute settlement bodies,Median time,0,
Only for providers of online platforms,Ceneo.pl,2025-01-01/2025-12-73,Out-of-court dispute settlement bodies,Number of disputes submitted to out-of-court dispute settlement bodies,Decision omitted,0,
Only for providers of online platforms,Ceneo.pl,2025-01-01/2025-12-74,Out-of-court dispute settlement bodies,Number of disputes submitted to out-of-court dispute settlement bodies,Percentage of outcomes implemented,0,
Only for providers of online platforms,Ceneo.pl,2025-01-01/2025-12-75,Suspensions imposed on repeated offenders,Number of suspensions enacted for the provision of manifestly illegal content,Total number,0,
Only for providers of online platforms,Ceneo.pl,2025-01-01/2025-12-76,Suspensions imposed on repeated offenders,Number of suspensions enacted for the provision of manifestly unfounded notices,Total number,0,
Only for providers of online platforms,Ceneo.pl,2025-01-01/2025-12-77,Suspensions imposed on repeated offenders,Number of suspensions enacted for the provision of manifestly unfounded complaints,Total number,0,
