Applicability,Service,Reporting period,Category of illegal content,"Description of the sub-category ""Other""",Number of notices received,Number of notices received from Trusted flaggers,Number of specific items of information included in the total number of notices,Number of specific items of information included in the total number of notices by Trusted Flaggers (Trusted Flagger notices),Median time to take action,Median time to take action (Trusted Flagger notices),Number of actions taken on the basis of the law,Number of actions taken on the basis of the law (Trusted Flagger notices),Number of actions taken on the basis of the terms and conditions of the service,Number of actions taken on the basis of the terms and conditions of the service (Trusted Flagger notices),Contextual information on Number of notices received,Contextual information on Number of notices received from Trusted flaggers,Contextual information on Number of specific items of information included in the total number of notices,Contextual information on Number of specific items of information included in the total number of notices by Trusted Flaggers (Trusted Flagger notices),Contextual information on Median time to take action,Contextual information on Median time to take action (Trusted Flagger notices),Contextual information on Number of actions taken on the basis of the law,Contextual information on Number of actions taken on the basis of the law (Trusted Flagger notices),Contextual information on Number of actions taken on the basis of the terms and conditions of the service,Contextual information on Number of actions taken on the basis of the terms and conditions of the service (Trusted Flagger notices)
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-31,KEYWORD_CYBER_INCITEMENT,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-31,KEYWORD_CYBER_STALKING,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-31,KEYWORD_NON_CONSENSUAL_IMAGE_SHARING,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-31,KEYWORD_NON_CONSENSUAL_MATERIAL_DEEPFAKE,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-31,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.",0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-31,STATEMENT_CATEGORY_CYBER_VIOLENCE_AGAINST_WOMEN,,,,,,,,,,,,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-31,KEYWORD_BULLYING_AGAINST_GIRLS,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-31,KEYWORD_CYBER_HARASSMENT_AGAINST_WOMEN,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-31,KEYWORD_CYBER_STALKING_AGAINST_WOMEN,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-31,KEYWORD_FEMALE_GENDERED_DISINFORMATION,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-31,KEYWORD_INCITEMENT_AGAINST_WOMEN,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-31,KEYWORD_NON_CONSENSUAL_IMAGE_SHARING_AGAINST_WOMEN,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-31,KEYWORD_NON_CONSENSUAL_MATERIAL_DEEPFAKE_AGAINST_WOMEN,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-31,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.",0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-31,STATEMENT_CATEGORY_DATA_PROTECTION_AND_PRIVACY_VIOLATIONS,,,,,,,,,,,,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-31,KEYWORD_BIOMETRIC_DATA_BREACH,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-31,KEYWORD_DATA_FALSIFICATION,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-31,KEYWORD_MISSING_PROCESSING_GROUND,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-31,KEYWORD_RIGHT_TO_BE_FORGOTTEN,,16,0,13,0,72962,0,0,0,13,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-31,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.",0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-31,STATEMENT_CATEGORY_ILLEGAL_OR_HARMFUL_SPEECH,,,,,,,,,,,,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-31,KEYWORD_DEFAMATION,,167,1,85,0,69778,319034,85,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-31,KEYWORD_DISCRIMINATION,,25,0,13,0,80985,0,0,0,13,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-31,KEYWORD_HATE_SPEECH,,14,0,11,0,76001,0,0,0,11,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-31,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.",0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-31,STATEMENT_CATEGORY_INTELLECTUAL_PROPERTY_INFRINGEMENTS,,,,,,,,,,,,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-31,KEYWORD_COPYRIGHT_INFRINGEMENT,,18,0,6,0,12681,0,6,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-31,KEYWORD_DESIGN_INFRINGEMENT,,3,1,0,0,91529,91529,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-31,KEYWORD_GEOGRAPHIC_INDICATIONS_INFRINGEMENT,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-31,KEYWORD_PATENT_INFRINGEMENT,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-31,KEYWORD_TRADE_SECRET_INFRINGEMENT,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-31,KEYWORD_TRADEMARK_INFRINGEMENT,,27,0,1,0,49541,0,1,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-31,KEYWORD_OTHER,Różnorodne zgłoszenia dotyczące podejrzeń naruszeń prawa lub regulaminu w szczególności przy których zgłaszający nie zdecydował się na doprecyzowanie tematu zgłoszenia (tj. stypozowaną w formularzu zgłaszania konkretną kategorię nadużycia przyporządkowaną kategoriom niniejszego raportu rocznego). Wiele z nich odnosiło się do podejrzeń naruszenia z zakresu prawa własności intelektualnej/przemysłowej lub do ogólnej działalności użytkownika biznesowego wykorzystującego znaki towarowe lub logotypy podczas korzystania z usług prezentacji i promocji produktów. Niektóre zgłoszenia dotyczyły podejrzenia nieprawdziwości wypowiedzi (opinii) lub informacji przy ofertach w kontekście potencjalnego wprowadzania w błąd.,3,0,0,0,83095,0,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-31,STATEMENT_CATEGORY_NEGATIVE_EFFECTS_ON_CIVIC_DISCOURSE_OR_ELECTIONS,,,,,,,,,,,,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-31,KEYWORD_MISINFORMATION_DISINFORMATION,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-31,KEYWORD_VIOLATION_EU_LAW,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-31,KEYWORD_VIOLATION_NATIONAL_LAW,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-31,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.",0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-31,STATEMENT_CATEGORY_PROTECTION_OF_MINORS,,,,,,,,,,,,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-31,KEYWORD_AGE_SPECIFIC_RESTRICTIONS_MINORS,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-31,KEYWORD_CHILD_SEXUAL_ABUSE_MATERIAL,,7,0,0,0,104154,0,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-31,KEYWORD_CHILD_SEXUAL_ABUSE_MATERIAL_DEEPFAKE,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-31,KEYWORD_GROOMING_SEXUAL_ENTICEMENT_MINORS,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-31,KEYWORD_UNSAFE_CHALLENGES,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-31,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.",0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-31,STATEMENT_CATEGORY_RISK_FOR_PUBLIC_SECURITY,,,,,,,,,,,,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-31,KEYWORD_ILLEGAL_ORGANIZATIONS,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-31,KEYWORD_RISK_ENVIRONMENTAL_DAMAGE,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-31,KEYWORD_RISK_PUBLIC_HEALTH,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-31,KEYWORD_TERRORIST_CONTENT,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-31,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.",0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-31,STATEMENT_CATEGORY_SCAMS_AND_FRAUD,,,,,,,,,,,,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-31,KEYWORD_IMPERSONATION_ACCOUNT_HIJACKING,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-31,KEYWORD_INAUTHENTIC_ACCOUNTS,,22,0,4,0,44246,0,0,0,4,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-31,KEYWORD_INAUTHENTIC_LISTINGS,,53,0,11,0,66266,0,0,0,11,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-31,KEYWORD_INAUTHENTIC_USER_REVIEWS,,435,,243,2,59611,11640,0,0,243,2,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-31,KEYWORD_PHISHING,,12,,1,0,64331,0,0,0,1,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-31,KEYWORD_PYRAMID_SCHEMES,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-31,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.",0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-31,STATEMENT_CATEGORY_SELF_HARM,,,,,,,,,,,,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-31,KEYWORD_CONTENT_PROMOTING_EATING_DISORDERS,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-31,KEYWORD_SELF_MUTILATION,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-31,KEYWORD_SUICIDE,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-31,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.",0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-31,STATEMENT_CATEGORY_UNSAFE_AND_PROHIBITED_PRODUCTS,,,,,,,,,,,,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-31,KEYWORD_PROHIBITED_PRODUCTS,,10,0,3,0,78113,0,3,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-31,KEYWORD_UNSAFE_PRODUCTS,,4,0,0,0,78347,0,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-31,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.",0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-31,STATEMENT_CATEGORY_VIOLENCE,,,,,,,,,,,,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-31,KEYWORD_COORDINATED_HARM,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-31,KEYWORD_INCITEMENT_VIOLENCE_HATRED,,6,0,6,0,82623,0,0,0,6,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-31,KEYWORD_HUMAN_EXPLOITATION,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-31,KEYWORD_HUMAN_TRAFFICKING,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-31,KEYWORD_TRAFFICKING_WOMEN_GIRLS,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-31,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.",0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-31,STATEMENT_CATEGORY_OTHER_VIOLATION_TC,,,,,,,,,,,,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-31,KEYWORD_ADULT_SEXUAL_MATERIAL,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-32,KEYWORD_AGE_SPECIFIC_RESTRICTIONS,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-33,KEYWORD_GEOGRAPHICAL_REQUIREMENTS,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-34,KEYWORD_GOODS_SERVICES_NOT_PERMITTED,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-35,KEYWORD_LANGUAGE_REQUIREMENTS,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-36,KEYWORD_NUDITY,,27,0,2,0,62328,0,0,0,2,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-37,KEYWORD_OTHER,Różnorodne zgłoszenia dotyczące podejrzeń naruszeń prawa lub regulaminu w szczególności przy których zgłaszający nie zdecydował się na doprecyzowanie tematu zgłoszenia (tj. stypozowaną w formularzu zgłaszania konkretną kategorię nadużycia przyporządkowaną kategoriom niniejszego raportu rocznego). Wiele z nich odnosiło się do podejrzeń naruszenia z zakresu prawa własności intelektualnej/przemysłowej lub do ogólnej działalności użytkownika biznesowego wykorzystującego znaki towarowe lub logotypy podczas korzystania z usług prezentacji i promocji produktów. Niektóre zgłoszenia dotyczyły podejrzenia nieprawdziwości wypowiedzi (opinii) lub informacji przy ofertach w kontekście potencjalnego wprowadzania w błąd.,1900,21,1564,15,15857,53,0,0,1564,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Ceneo.pl,2025-01-01/2025-12-31,STATEMENT_CATEGORY_NOT_SPECIFIED_NOTICE,,,,,,,,,,,,,,,,,,,,,
