Applicability,Service,Reporting period,Section,Indicator,Scope,Value,Contextual Information
All,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,Total number,0.1543,Hive (videos)
All,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,Total number,0.0331,Hive (videos)
All,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,Total number,0.0000,Hive (images)
All,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,Total number,0.0000,Hive (images)
All,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,Total number,0.0000,Hive (images)
All,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Number of measures solely taken by automated means,Own-initiative,"162,037",
All,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Number of measures not taken by automated means,Own-initiative,"4,850",
All,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,Own-initiative,0.4832,Vercucy (videos)
All,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,Own-initiative,0.4000,Vercucy (videos)
All,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,Own-initiative,0.0352,Vercucy (videos)
All,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,Own-initiative,0.4386,Safer (videos)
All,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,Own-initiative,0.7143,Safer (videos)
All,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,Own-initiative,0.0035,Safer (videos)
All,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,Own-initiative,0.0000,OffLimit (videos)
All,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,Own-initiative,0.0000,OffLimit (videos)
All,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,Own-initiative,0.0000,OffLimit (videos)
All,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,Own-initiative,0.5126,StopNcii (videos)
All,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,Own-initiative,0.9412,StopNcii (videos)
All,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,Own-initiative,0.0113,StopNcii (videos)
All,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,Own-initiative,0.4947,GoogleSafety (videos)
All,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,Own-initiative,0.5000,GoogleSafety (videos)
All,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,Own-initiative,0.0042,GoogleSafety (videos)
All,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,Own-initiative,0.0000,GoogleSafety (images)
All,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,Own-initiative,0.0000,GoogleSafety (images)
All,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,Own-initiative,0.0000,GoogleSafety (images)
All,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,Own-initiative,0.1459,Hive (videos)
All,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,Own-initiative,0.1543,Hive (videos)
All,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,Own-initiative,0.0331,Hive (videos)
All,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,Own-initiative,0.0000,Hive (images)
All,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,Own-initiative,0.0000,Hive (images)
All,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,Own-initiative,0.0000,Hive (images)
Only for providers of hosting services. including online platforms,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Number of measures solely processed by automated means,NAM Total,0.0000,
Only for providers of hosting services. including online platforms,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Number of measures not processed by automated means,NAM Total,3044,
Only for providers of hosting services. including online platforms,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,NAM Total,,Not applicable
Only for providers of hosting services. including online platforms,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,NAM Total,,Not applicable
Only for providers of hosting services. including online platforms,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,NAM Total,,Not applicable
Only for providers of hosting services. including online platforms,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Number of measures solely processed by automated means,NAM Trusted Flagger,0,
Only for providers of hosting services. including online platforms,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Number of measures not processed by automated means,NAM Trusted Flagger,0,
Only for providers of hosting services. including online platforms,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,NAM Total,,Not applicable
Only for providers of hosting services. including online platforms,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,NAM Total,,Not applicable
Only for providers of hosting services. including online platforms,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,NAM Total,,Not applicable
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Number of measures solely taken by automated means,Total number: en,"47,767",
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Number of measures solely taken by automated means,Total number: es,"13,543",
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Number of measures solely taken by automated means,Total number: it,"19,066",
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Number of measures solely taken by automated means,Total number: fr,"7,874",
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Number of measures solely taken by automated means,Total number: pl,"3,301",
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Number of measures solely taken by automated means,Total number: ro,"2,293",
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Number of measures solely taken by automated means,Total number: hu,"2,154",
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Number of measures solely taken by automated means,Total number: sv,577,
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Number of measures solely taken by automated means,Total number: pt,"4,399",
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Number of measures solely taken by automated means,Total number: cs,58,
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Number of measures solely taken by automated means,Total number: de,"9,025",
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Number of measures solely taken by automated means,Total number: el,"1,038",
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Number of measures solely taken by automated means,Total number: nl,917,
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Number of measures solely taken by automated means,Total number: fi,172,
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Number of measures solely taken by automated means,Total number: bg,139,
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Number of measures solely taken by automated means,Total number: hr,924,
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Number of measures solely taken by automated means,Total number: sl,226,
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Number of measures solely taken by automated means,Total number: lt,180,
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Number of measures solely taken by automated means,Total number: et,171,
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Number of measures solely taken by automated means,Total number: sk,296,
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Number of measures solely taken by automated means,Total number: lv,76,
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Number of measures solely taken by automated means,Total number: da,239,
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Number of measures not taken by automated means,Total number: en,"2,196",
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Number of measures not taken by automated means,Total number: es,247,
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Number of measures not taken by automated means,Total number: bg,19,
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Number of measures not taken by automated means,Total number: it,141,
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Number of measures not taken by automated means,Total number: pt,84,
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Number of measures not taken by automated means,Total number: fr,235,
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Number of measures not taken by automated means,Total number: ro,78,
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Number of measures not taken by automated means,Total number: lt,8,
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Number of measures not taken by automated means,Total number: fi,8,
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Number of measures not taken by automated means,Total number: nl,56,
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Number of measures not taken by automated means,Total number: pl,82,
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Number of measures not taken by automated means,Total number: ga,2,
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Number of measures not taken by automated means,Total number: et,1,
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Number of measures not taken by automated means,Total number: de,86,
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Number of measures not taken by automated means,Total number: hu,29,
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Number of measures not taken by automated means,Total number: da,4,
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Number of measures not taken by automated means,Total number: cs,23,
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Number of measures not taken by automated means,Total number: sv,15,
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Number of measures not taken by automated means,Total number: el,19,
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Number of measures not taken by automated means,Total number: hr,9,
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Number of measures not taken by automated means,Total number: sl,5,
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Number of measures not taken by automated means,Total number: lv,8,
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Number of measures not taken by automated means,Total number: mt,2,
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Number of measures not taken by automated means,Total number: sk,6,
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,bg,0.4894,Vercucy (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,cs,0.6164,Vercucy (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,da,0.6087,Vercucy (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,de,0.4946,Vercucy (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,el,0.4242,Vercucy (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,en,0.5286,Vercucy (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,es,0.5572,Vercucy (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,et,0.8333,Vercucy (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,fi,0.4667,Vercucy (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,fr,0.5302,Vercucy (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,ga,0.7500,Vercucy (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,hr,0.6250,Vercucy (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,hu,0.4519,Vercucy (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,it,0.3939,Vercucy (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,lt,0.5714,Vercucy (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,lv,0.7500,Vercucy (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,mt,0.6000,Vercucy (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,nl,0.4539,Vercucy (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,pl,0.5513,Vercucy (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,pt,0.4537,Vercucy (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,ro,0.3951,Vercucy (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,sk,0.5769,Vercucy (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,sl,0.8750,Vercucy (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,sv,0.5254,Vercucy (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,bg,1.0000,Vercucy (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,cs,0.0000,Vercucy (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,de,0.0000,Vercucy (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,en,0.3750,Vercucy (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,es,0.6667,Vercucy (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,fr,0.0000,Vercucy (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,it,0.0000,Vercucy (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,nl,1.0000,Vercucy (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,ro,0.0000,Vercucy (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,sk,0.0000,Vercucy (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,bg,0.3333,Vercucy (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,cs,0.0000,Vercucy (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,de,0.0000,Vercucy (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,en,0.0844,Vercucy (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,es,0.1111,Vercucy (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,fi,0.0000,Vercucy (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,fr,0.0000,Vercucy (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,ga,0.0000,Vercucy (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,hu,0.0000,Vercucy (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,it,0.0000,Vercucy (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,lt,0.0000,Vercucy (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,nl,0.1429,Vercucy (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,pl,0.0000,Vercucy (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,pt,0.0000,Vercucy (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,ro,0.0000,Vercucy (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,bg,0.4444,Safer (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,cs,0.6250,Safer (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,da,0.3500,Safer (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,de,0.4534,Safer (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,el,0.3846,Safer (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,en,0.4801,Safer (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,es,0.5136,Safer (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,et,0.8333,Safer (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,fi,0.4615,Safer (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,fr,0.4577,Safer (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,ga,0.6667,Safer (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,hr,0.6190,Safer (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,hu,0.3968,Safer (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,it,0.3343,Safer (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,lt,0.5357,Safer (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,lv,0.5000,Safer (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,mt,0.5000,Safer (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,nl,0.3482,Safer (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,pl,0.5165,Safer (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,pt,0.4348,Safer (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,ro,0.3392,Safer (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,sk,0.6190,Safer (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,sl,0.8750,Safer (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,sv,0.4464,Safer (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,en,0.6667,Safer (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,es,1.0000,Safer (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,bg,0.0000,Safer (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,cs,0.0000,Safer (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,de,0.0000,Safer (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,en,0.0125,Safer (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,es,0.1111,Safer (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,fi,0.0000,Safer (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,fr,0.0000,Safer (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,ga,0.0000,Safer (videos)
