Applicability,Service,Reporting period,Category of illegal content,"Description of the sub-category ""Other""",Number of notices received,Number of notices received from Trusted flaggers,Number of specific items of information included in the total number of notices,Number of specific items of information included in the total number of notices by Trusted Flaggers (Trusted Flagger notices),Median time to take action,Median time to take action (Trusted Flagger notices),Number of actions taken on the basis of the law,Number of actions taken on the basis of the law (Trusted Flagger notices),Number of actions taken on the basis of the terms and conditions of the service,Number of actions taken on the basis of the terms and conditions of the service (Trusted Flagger notices),Contextual information on Number of notices received,Contextual information on Number of notices received from Trusted flaggers,Contextual information on Number of specific items of information included in the total number of notices,Contextual information on Number of specific items of information included in the total number of notices by Trusted Flaggers (Trusted Flagger notices),Contextual information on Median time to take action,Contextual information on Median time to take action (Trusted Flagger notices),Contextual information on Number of actions taken on the basis of the law,Contextual information on Number of actions taken on the basis of the law (Trusted Flagger notices),Contextual information on Number of actions taken on the basis of the terms and conditions of the service,Contextual information on Number of actions taken on the basis of the terms and conditions of the service (Trusted Flagger notices)
Only for providers of hosting services including online platforms,XNXX.COM,2026-01-01/2026-06-30,KEYWORD_TRADE_SECRET_INFRINGEMENT,,0,0,0,0,0.00,0,0,0,0,0,,,,,,,,,,
Only for providers of hosting services including online platforms,XNXX.COM,2026-01-01/2026-06-30,KEYWORD_TRADEMARK_INFRINGEMENT,,0,0,0,0,0.00,0,0,0,0,0,,,,,,,,,,
Only for providers of hosting services including online platforms,XNXX.COM,2026-01-01/2026-06-30,KEYWORD_OTHER,No other sub-categories,0,0,0,0,0.00,0,0,0,0,0,,,,,,,,,,
Only for providers of hosting services including online platforms,XNXX.COM,2026-01-01/2026-06-30,STATEMENT_CATEGORY_NEGATIVE_EFFECTS_ON_CIVIC_DISCOURSE_OR_ELECTIONS,,0,0,0,0,0.00,0,0,0,0,0,,,,,,,,,,
Only for providers of hosting services including online platforms,XNXX.COM,2026-01-01/2026-06-30,KEYWORD_MISINFORMATION_DISINFORMATION,,0,0,0,0,0.00,0,0,0,0,0,,,,,,,,,,
Only for providers of hosting services including online platforms,XNXX.COM,2026-01-01/2026-06-30,KEYWORD_VIOLATION_EU_LAW,,0,0,0,0,0.00,0,0,0,0,0,,,,,,,,,,
Only for providers of hosting services including online platforms,XNXX.COM,2026-01-01/2026-06-30,KEYWORD_VIOLATION_NATIONAL_LAW,,0,0,0,0,0.00,0,0,0,0,0,,,,,,,,,,
Only for providers of hosting services including online platforms,XNXX.COM,2026-01-01/2026-06-30,KEYWORD_OTHER,No other sub-categories,0,0,0,0,0.00,0,0,0,0,0,,,,,,,,,,
Only for providers of hosting services including online platforms,XNXX.COM,2026-01-01/2026-06-30,STATEMENT_CATEGORY_PROTECTION_OF_MINORS,,114,0,114,0,11.89,0,4,0,110,0,,,,,,,,,,
Only for providers of hosting services including online platforms,XNXX.COM,2026-01-01/2026-06-30,KEYWORD_AGE_SPECIFIC_RESTRICTIONS_MINORS,,88,0,88,0,18.22,0,0,0,88,0,,,,,,,,,,
Only for providers of hosting services including online platforms,XNXX.COM,2026-01-01/2026-06-30,KEYWORD_CHILD_SEXUAL_ABUSE_MATERIAL,,26,0,26,0,0.20,0,4,0,22,0,,,,,,,,,,
Only for providers of hosting services including online platforms,XNXX.COM,2026-01-01/2026-06-30,KEYWORD_CHILD_SEXUAL_ABUSE_MATERIAL_DEEPFAKE,,0,0,0,0,0.00,0,0,0,0,0,,,,,,,,,,
Only for providers of hosting services including online platforms,XNXX.COM,2026-01-01/2026-06-30,KEYWORD_GROOMING_SEXUAL_ENTICEMENT_MINORS,,0,0,0,0,0.00,0,0,0,0,0,,,,,,,,,,
Only for providers of hosting services including online platforms,XNXX.COM,2026-01-01/2026-06-30,KEYWORD_UNSAFE_CHALLENGES,,0,0,0,0,0.00,0,0,0,0,0,,,,,,,,,,
Only for providers of hosting services including online platforms,XNXX.COM,2026-01-01/2026-06-30,KEYWORD_OTHER,No other sub-categories,0,0,0,0,0.00,0,0,0,0,0,,,,,,,,,,
Only for providers of hosting services including online platforms,XNXX.COM,2026-01-01/2026-06-30,STATEMENT_CATEGORY_RISK_FOR_PUBLIC_SECURITY,,0,0,0,0,0.00,0,0,0,0,0,,,,,,,,,,
Only for providers of hosting services including online platforms,XNXX.COM,2026-01-01/2026-06-30,KEYWORD_ILLEGAL_ORGANIZATIONS,,0,0,0,0,0.00,0,0,0,0,0,,,,,,,,,,
Only for providers of hosting services including online platforms,XNXX.COM,2026-01-01/2026-06-30,KEYWORD_RISK_ENVIRONMENTAL_DAMAGE,,0,0,0,0,0.00,0,0,0,0,0,,,,,,,,,,
Only for providers of hosting services including online platforms,XNXX.COM,2026-01-01/2026-06-30,KEYWORD_RISK_PUBLIC_HEALTH,,0,0,0,0,0.00,0,0,0,0,0,,,,,,,,,,
Only for providers of hosting services including online platforms,XNXX.COM,2026-01-01/2026-06-30,KEYWORD_TERRORIST_CONTENT,,0,0,0,0,0.00,0,0,0,0,0,,,,,,,,,,
Only for providers of hosting services including online platforms,XNXX.COM,2026-01-01/2026-06-30,KEYWORD_OTHER,No other sub-categories,0,0,0,0,0.00,0,0,0,0,0,,,,,,,,,,
Only for providers of hosting services including online platforms,XNXX.COM,2026-01-01/2026-06-30,STATEMENT_CATEGORY_SCAMS_AND_FRAUD,,0,0,0,0,0.00,0,0,0,0,0,,,,,,,,,,
Only for providers of hosting services including online platforms,XNXX.COM,2026-01-01/2026-06-30,KEYWORD_IMPERSONATION_ACCOUNT_HIJACKING,,0,0,0,0,0.00,0,0,0,0,0,,,,,,,,,,
Only for providers of hosting services including online platforms,XNXX.COM,2026-01-01/2026-06-30,KEYWORD_INAUTHENTIC_ACCOUNTS,,0,0,0,0,0.00,0,0,0,0,0,,,,,,,,,,
Only for providers of hosting services including online platforms,XNXX.COM,2026-01-01/2026-06-30,KEYWORD_INAUTHENTIC_LISTINGS,,0,0,0,0,0.00,0,0,0,0,0,,,,,,,,,,
Only for providers of hosting services including online platforms,XNXX.COM,2026-01-01/2026-06-30,KEYWORD_INAUTHENTIC_USER_REVIEWS,,0,0,0,0,0.00,0,0,0,0,0,,,,,,,,,,
Only for providers of hosting services including online platforms,XNXX.COM,2026-01-01/2026-06-30,KEYWORD_PHISHING,,0,0,0,0,0.00,0,0,0,0,0,,,,,,,,,,
Only for providers of hosting services including online platforms,XNXX.COM,2026-01-01/2026-06-30,KEYWORD_PYRAMID_SCHEMES,,0,0,0,0,0.00,0,0,0,0,0,,,,,,,,,,
Only for providers of hosting services including online platforms,XNXX.COM,2026-01-01/2026-06-30,KEYWORD_OTHER,No other sub-categories,0,0,0,0,0.00,0,0,0,0,0,,,,,,,,,,
Only for providers of hosting services including online platforms,XNXX.COM,2026-01-01/2026-06-30,STATEMENT_CATEGORY_SELF_HARM,,0,0,0,0,0.00,0,0,0,0,0,,,,,,,,,,
Only for providers of hosting services including online platforms,XNXX.COM,2026-01-01/2026-06-30,KEYWORD_CONTENT_PROMOTING_EATING_DISORDERS,,0,0,0,0,0.00,0,0,0,0,0,,,,,,,,,,
Only for providers of hosting services including online platforms,XNXX.COM,2026-01-01/2026-06-30,KEYWORD_SELF_MUTILATION,,0,0,0,0,0.00,0,0,0,0,0,,,,,,,,,,
Only for providers of hosting services including online platforms,XNXX.COM,2026-01-01/2026-06-30,KEYWORD_SUICIDE,,0,0,0,0,0.00,0,0,0,0,0,,,,,,,,,,
Only for providers of hosting services including online platforms,XNXX.COM,2026-01-01/2026-06-30,KEYWORD_OTHER,No other sub-categories,0,0,0,0,0.00,0,0,0,0,0,,,,,,,,,,
Only for providers of hosting services including online platforms,XNXX.COM,2026-01-01/2026-06-30,STATEMENT_CATEGORY_UNSAFE_AND_PROHIBITED_PRODUCTS,,5,0,5,0,0.18,0,5,0,0,0,,,,,,,,,,
Only for providers of hosting services including online platforms,XNXX.COM,2026-01-01/2026-06-30,KEYWORD_PROHIBITED_PRODUCTS,,5,0,5,0,0.18,0,5,0,0,0,,,,,,,,,,
Only for providers of hosting services including online platforms,XNXX.COM,2026-01-01/2026-06-30,KEYWORD_UNSAFE_PRODUCTS,,0,0,0,0,0.00,0,0,0,0,0,,,,,,,,,,
Only for providers of hosting services including online platforms,XNXX.COM,2026-01-01/2026-06-30,KEYWORD_OTHER,No other sub-categories,0,0,0,0,0.00,0,0,0,0,0,,,,,,,,,,
Only for providers of hosting services including online platforms,XNXX.COM,2026-01-01/2026-06-30,STATEMENT_CATEGORY_VIOLENCE,,3,0,3,0,0.82,0,1,0,2,0,,,,,,,,,,
Only for providers of hosting services including online platforms,XNXX.COM,2026-01-01/2026-06-30,KEYWORD_COORDINATED_HARM,,1,0,1,0,0.82,0,1,0,0,0,,,,,,,,,,
Only for providers of hosting services including online platforms,XNXX.COM,2026-01-01/2026-06-30,KEYWORD_INCITEMENT_VIOLENCE_HATRED,,0,0,0,0,0.00,0,0,0,0,0,,,,,,,,,,
Only for providers of hosting services including online platforms,XNXX.COM,2026-01-01/2026-06-30,KEYWORD_HUMAN_EXPLOITATION,,0,0,0,0,0.00,0,0,0,0,0,,,,,,,,,,
Only for providers of hosting services including online platforms,XNXX.COM,2026-01-01/2026-06-30,KEYWORD_HUMAN_TRAFFICKING,,0,0,0,0,0.00,0,0,0,0,0,,,,,,,,,,
Only for providers of hosting services including online platforms,XNXX.COM,2026-01-01/2026-06-30,KEYWORD_TRAFFICKING_WOMEN_GIRLS,,0,0,0,0,0.00,0,0,0,0,0,,,,,,,,,,
Only for providers of hosting services including online platforms,XNXX.COM,2026-01-01/2026-06-30,KEYWORD_OTHER,Exploitation simulated,0,0,0,0,0.00,0,0,0,0,0,,,,,,,,,,
Only for providers of hosting services including online platforms,XNXX.COM,2026-01-01/2026-06-30,KEYWORD_OTHER,Suspicion of rape,0,0,0,0,0.00,0,0,0,0,0,,,,,,,,,,
Only for providers of hosting services including online platforms,XNXX.COM,2026-01-01/2026-06-30,KEYWORD_OTHER,Injury,0,0,0,0,0.00,0,0,0,0,0,,,,,,,,,,
Only for providers of hosting services including online platforms,XNXX.COM,2026-01-01/2026-06-30,KEYWORD_OTHER,Suspicion of incest,0,0,0,0,0.00,0,0,0,0,0,,,,,,,,,,
Only for providers of hosting services including online platforms,XNXX.COM,2026-01-01/2026-06-30,KEYWORD_OTHER,Incest simulated,2,0,2,0,1.55,0,0,0,2,0,,,,,,,,,,
Only for providers of hosting services including online platforms,XNXX.COM,2026-01-01/2026-06-30,KEYWORD_OTHER,Incest suspicion,0,0,0,0,0.00,0,0,0,0,0,,,,,,,,,,
Only for providers of hosting services including online platforms,XNXX.COM,2026-01-01/2026-06-30,KEYWORD_OTHER,Incest,0,0,0,0,0.00,0,0,0,0,0,,,,,,,,,,
Only for providers of hosting services including online platforms,XNXX.COM,2026-01-01/2026-06-30,STATEMENT_CATEGORY_OTHER_VIOLATION_TC,,205,0,207,0,17.35,0,0,0,207,0,,,,,,,,,,
Only for providers of hosting services including online platforms,XNXX.COM,2026-01-01/2026-06-30,KEYWORD_ADULT_SEXUAL_MATERIAL,,0,0,0,0,0.00,0,0,0,0,0,,,,,,,,,,
Only for providers of hosting services including online platforms,XNXX.COM,2026-01-01/2026-06-30,KEYWORD_AGE_SPECIFIC_RESTRICTIONS,,0,0,0,0,0.00,0,0,0,0,0,,,,,,,,,,
Only for providers of hosting services including online platforms,XNXX.COM,2026-01-01/2026-06-30,KEYWORD_GEOGRAPHICAL_REQUIREMENTS,,0,0,0,0,0.00,0,0,0,0,0,,,,,,,,,,
Only for providers of hosting services including online platforms,XNXX.COM,2026-01-01/2026-06-30,KEYWORD_GOODS_SERVICES_NOT_PERMITTED,,0,0,0,0,0.00,0,0,0,0,0,,,,,,,,,,
Only for providers of hosting services including online platforms,XNXX.COM,2026-01-01/2026-06-30,KEYWORD_LANGUAGE_REQUIREMENTS,,0,0,0,0,0.00,0,0,0,0,0,,,,,,,,,,
Only for providers of hosting services including online platforms,XNXX.COM,2026-01-01/2026-06-30,KEYWORD_NUDITY,,0,0,0,0,0.00,0,0,0,0,0,,,,,,,,,,
Only for providers of hosting services including online platforms,XNXX.COM,2026-01-01/2026-06-30,KEYWORD_OTHER,Scatophilia,3,0,3,0,48.13,0,0,0,3,0,,,,,,,,,,
Only for providers of hosting services including online platforms,XNXX.COM,2026-01-01/2026-06-30,KEYWORD_OTHER,Other,190,0,192,0,16.34,0,0,0,192,0,,,,,,,,,,
Only for providers of hosting services including online platforms,XNXX.COM,2026-01-01/2026-06-30,KEYWORD_OTHER,Missing documents,12,0,12,0,48.15,0,0,0,12,0,,,,,,,,,,
Only for providers of hosting services including online platforms,XNXX.COM,2026-01-01/2026-06-30,KEYWORD_OTHER,Wrong model tagging,0,0,0,0,0.00,0,0,0,0,0,,,,,,,,,,
Only for providers of hosting services including online platforms,XNXX.COM,2026-01-01/2026-06-30,KEYWORD_OTHER,Missing model tagging,0,0,0,0,0.00,0,0,0,0,0,,,,,,,,,,
Only for providers of hosting services including online platforms,XNXX.COM,2026-01-01/2026-06-30,KEYWORD_OTHER,Issue with content,0,0,0,0,0.00,0,0,0,0,0,,,,,,,,,,
Only for providers of hosting services including online platforms,XNXX.COM,2026-01-01/2026-06-30,STATEMENT_CATEGORY_NOT_SPECIFIED_ORDER,,0,0,0,0,0.00,0,0,0,0,0,,,,,,,,,,
Only for providers of hosting services including online platforms,XNXX.COM,2026-01-01/2026-06-30,STATEMENT_CATEGORY_NOT_SPECIFIED_NOTICE,,0,0,0,0,0.00,0,0,0,0,0,,,,,,,,,,
