Applicability,Service,Reporting period,Section,Indicator,Scope,Value
Only for VLOPs and VLOSEs,N/A,2025-01-01/2025-12-31,AMAR,Number of average monthly active recipients during the reporting period,N/A,N/A
Only for VLOPs and VLOSEs,N/A,2025-01-01/2025-12-31,AMAR,Number of average monthly active recipients during the reporting period,N/A,N/A
Only for VLOPs and VLOSEs,N/A,2025-01-01/2025-12-31,AMAR,Number of average monthly active recipients during the reporting period,N/A,N/A
Only for VLOPs and VLOSEs,N/A,2025-01-01/2025-12-31,AMAR,Number of average monthly active recipients during the reporting period,N/A,N/A
