Applicability,Service,Reporting period,Category of incompatibility with the provider's terms and conditions,"Description of the sub-category ""Other""",Number of measures taken at the provider's own initiative,Number of measures taken after detection with solely automated means,Visibility restriction Removal,Visibility restriction Disable,Visibility restriction Demoted,Visibility restriction Age restricted,Visibility restriction Interaction restricted,Visibility restriction Labelled,Visibility restriction Other,Monetary restriction Suspension,Monetary restriction Termination,Monetary restriction Other,Provision of the service Suspension,Provision of the service Termination,Account restriction Suspension,Account restriction Termination,Contextual Information on Number of measures taken at the provider's own initiative,Contextual Information on Number of measures taken after detection with solely automated means,Contextual Information on Visibility restriction Removal,Contextual Information on Visibility restriction Disable,Contextual Information on Visibility restriction Demoted,Contextual Information on Visibility restriction Age restricted,Contextual Information on Visibility restriction Interaction restricted,Contextual Information on Visibility restriction Labelled,Contextual Information on Visibility restriction Other,Contextual Information on Monetary restriction Suspension,Contextual Information on Monetary restriction Termination,Contextual Information on Monetary restriction Other,Contextual Information on Provision of the service Suspension,Contextual Information on Provision of the service Termination,Contextual Information on Account restriction Suspension,Contextual Information on Account restriction Termination
All,Roblox Corporation,2025-01-01/2025-12-31,KEYWORD_OTHER,Real-World Sensitive Events,64081,56713,56713,,,,,,,,,,0,0,4638,2730,"Roblox prohibits content that recreates, mocks, or glorifies real-world sensitive events, which include mass acts of violence, natural disasters, human rights violations, and inflammatory content regarding real-world border disputes.",,,,,,,,,,,,,,,
All,Roblox Corporation,2025-01-01/2025-12-31,STATEMENT_CATEGORY_OTHER_VIOLATION_TC,,1150178,820220,820220,,,,,,,,,,0,0,224592,105366,,,,,,,,,,,,,,,,
All,Roblox Corporation,2025-01-01/2025-12-31,KEYWORD_ADULT_SEXUAL_MATERIAL,,975868,669162,669162,,,,,,,,,,0,0,208765,97941,,,,,,,,,,,,,,,,
All,Roblox Corporation,2025-01-01/2025-12-31,KEYWORD_AGE_SPECIFIC_RESTRICTIONS,,65054,61478,61478,,,,,,,,,,0,0,2697,879,,,,,,,,,,,,,,,,
All,Roblox Corporation,2025-01-01/2025-12-31,KEYWORD_GEOGRAPHICAL_REQUIREMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Roblox Corporation,2025-01-01/2025-12-31,KEYWORD_GOODS_SERVICES_NOT_PERMITTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Roblox Corporation,2025-01-01/2025-12-31,KEYWORD_LANGUAGE_REQUIREMENTS,,50982,48670,48670,,,,,,,,,,0,0,2003,309,,,,,,,,,,,,,,,,
All,Roblox Corporation,2025-01-01/2025-12-31,KEYWORD_NUDITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Roblox Corporation,2025-01-01/2025-12-31,KEYWORD_OTHER,Contests and Sweepstakes,25,24,24,,,,,,,,,,0,0,1,0,"Under the Illegal and Regulated Goods and Activities Community Standard, experiences may not offer real-world prizes or Robux as rewards for contests or sweepstakes. All promotions must comply with legal requirements and cannot be used to manipulate platform engagement metrics like ""likes"" or ""visits.""",,,,,,,,,,,,,,,
All,Roblox Corporation,2025-01-01/2025-12-31,KEYWORD_OTHER,Disruptive Audio,58249,40886,40886,,,,,,,,,,0,0,11126,6237,"Under the Misusing Roblox Systems Community Standard, Roblox prohibits the upload or use of audio intended to be disruptive or annoying. This includes ""ear-bleed"" audio, excessively loud screaming, unintelligible high-pitched noises, or audio designed to ruin the experience for other users.",,,,,,,,,,,,,,,
