Applicability,Service,Reporting period,Section,Indicator,Scope,Value,Contextual Information
"Only for providers of hosting services, including online platforms",Pornhub,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,NAM Total,,
"Only for providers of hosting services, including online platforms",Pornhub,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,NAM Total,,
"Only for providers of hosting services, including online platforms",Pornhub,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,NAM Total,,
Only for providers of online platforms,Pornhub,2026-01-01/2026-06-30,Use of automated means for content moderation,Number of notices solely processed by automated means ,NAM Trusted Flagger,,
Only for providers of online platforms,Pornhub,2026-01-01/2026-06-30,Use of automated means for content moderation,Number of notices not processed by automated means,NAM Trusted Flagger,1.0,
Only for providers of online platforms,Pornhub,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,NAM Trusted Flagger,,
Only for providers of online platforms,Pornhub,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,NAM Trusted Flagger,,
Only for providers of online platforms,Pornhub,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,NAM Trusted Flagger,,
Only for VLOPs,Pornhub,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,SafeGuard,0.9941,"Safeguard is Pornhub’s proprietary image recognition technology designed with the purpose of combatting both child sexual abuse imagery and non-consensual content, by preventing the re-uploading of previously fingerprinted content to our platform."
Only for VLOPs,Pornhub,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,SafeGuard,0.9339,
Only for VLOPs,Pornhub,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,SafeGuard,0.0,We are unable to track false negative matches and are therefore unable to provide a figure for recall. 
Only for VLOPs,Pornhub,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,Safer,1.0,"Thorn’s Safer product scans images, videos, and related data using machine‑learning models to automatically detect and classify likely child sexual abuse material (CSAM) at scale."
Only for VLOPs,Pornhub,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,Safer,1.0,
Only for VLOPs,Pornhub,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,Safer,,We are unable to track false negative matches and are therefore unable to provide a figure for recall. 
Only for VLOPs,Pornhub,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,PhotoDNA,1.0,Microsoft’s technology that aids in finding and removing known images of child exploitation.
Only for VLOPs,Pornhub,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,PhotoDNA,1.0,
Only for VLOPs,Pornhub,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,PhotoDNA,,We are unable to track false negative matches and are therefore unable to provide a figure for recall. 
Only for VLOPs,Pornhub,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,StopNCII,1.0,"StopNCII.org: A global initiative (developed by Meta & SWGfL) that prevents the spread of non-consensual intimate images (NCII) online. If any adult (18+) is concerned about their intimate images (or videos) being shared online without consent, they can create a digital fingerprint of their own material and prevent it from being shared across participating platforms. "
Only for VLOPs,Pornhub,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,StopNCII,1.0,
Only for VLOPs,Pornhub,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,StopNCII,,We are unable to track false negative matches and are therefore unable to provide a figure for recall. 
Only for VLOPs,Pornhub,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,IWF Hash List,1.0,"IWF’s database of known CSAM, sourced from hotline reports and the UK Home Office’s Child Abuse Image Database."
Only for VLOPs,Pornhub,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,IWF Hash List,1.0,
Only for VLOPs,Pornhub,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,IWF Hash List,,We are unable to track false negative matches and are therefore unable to provide a figure for recall. 
