Applicability,Service,Reporting period,Category of illegal content,"Description of the sub-category ""Other""",Scope,Number of orders to act against illegal content received,Number of specific items of information included in the total number of orders to act against illegal content,Median time to inform the authority of the receipt of the order to act against illegal content,Median time to give effect to the order to act against illegal content,Number of orders to provide information,Median time to inform the authority of the receipt of the order to provide information,Median time to give effect to the order to provide information,Contextual information on number of orders to act against illegal content received,Contextual information on number of specific items of information included in the total number of orders to act against illegal content,Contextual information on Median time to inform the authority of the receipt of the order to act against illegal content,Contextual information on Median time to give effect to the order to act against illegal content,Contextual information on Number of orders to provide information,Contextual information on Median time to inform the authority of the receipt of the order to provide information,Contextual information on Median time to give effect to the order to provide information
All,Instagram,2026-01-01/2026-06-30,KEYWORD_OTHER_DISCRIMINATORY_PRACTICES,Added category to record Article 9 member state order submissions alleging discriminatory practices.,TOTAL,0,0,0,0.00,0,0,0.00,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_OTHER_LEAD_ADS,This row was added for use in other parts of our report. We have included it here for consistency across the report.,TOTAL,0,0,0,0.00,0,0,0.00,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_OTHER_CRYPTOCURRENCY,This row was added for use in other parts of our report. We have included it here for consistency across the report.,TOTAL,0,0,0,0.00,0,0,0.00,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_OTHER_PAYER_BENEFICIARY,Added category to record Article 9 member state order submissions alleging payer and beneficiary violations.,TOTAL,0,0,0,0.00,0,0,0.00,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_OTHER_CONSUMER_INFRINGEMENTS,This row was added for use in other parts of our report. We have included it here for consistency across the report.,TOTAL,0,0,0,0.00,1,0,,,,,,,,
All,Instagram,2026-01-01/2026-06-30,STATEMENT_CATEGORY_CYBER_VIOLENCE,,TOTAL,0,0,0,0.00,270,0,122.30,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_CYBER_BULLYING_INTIMIDATION,,TOTAL,0,0,0,0.00,103,0,113.19,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_CYBER_HARASSMENT,Category is inclusive of Article 9 member state orders and Article 10 data requests related to bullying and harassment.,TOTAL,0,0,0,0.00,164,0,143.50,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_CYBER_INCITEMENT,,TOTAL,0,0,0,0.00,0,0,0.00,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_CYBER_STALKING,,TOTAL,0,0,0,0.00,0,0,0.00,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_NON_CONSENSUAL_IMAGE_SHARING,,TOTAL,0,0,0,0.00,3,0,46.60,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_NON_CONSENSUAL_MATERIAL_DEEPFAKE,,TOTAL,0,0,0,0.00,0,0,0.00,,,,,,,
All,Instagram,2026-01-01/2026-06-30,STATEMENT_CATEGORY_CYBER_VIOLENCE_AGAINST_WOMEN,,TOTAL,0,0,0,0.00,0,0,0.00,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_BULLYING_AGAINST_GIRLS,,TOTAL,0,0,0,0.00,0,0,0.00,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_CYBER_HARASSMENT_AGAINST_WOMEN,,TOTAL,0,0,0,0.00,0,0,0.00,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_CYBER_STALKING_AGAINST_WOMEN,,TOTAL,0,0,0,0.00,0,0,0.00,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_FEMALE_GENDERED_DISINFORMATION,,TOTAL,0,0,0,0.00,0,0,0.00,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_INCITEMENT_AGAINST_WOMEN,,TOTAL,0,0,0,0.00,0,0,0.00,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_NON_CONSENSUAL_IMAGE_SHARING_AGAINST_WOMEN,,TOTAL,0,0,0,0.00,0,0,0.00,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_NON_CONSENSUAL_MATERIAL_DEEPFAKE_AGAINST_WOMEN,,TOTAL,0,0,0,0.00,0,0,0.00,,,,,,,
All,Instagram,2026-01-01/2026-06-30,STATEMENT_CATEGORY_DATA_PROTECTION_AND_PRIVACY_VIOLATIONS,,TOTAL,0,0,0,0.00,5,0,,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_BIOMETRIC_DATA_BREACH,,TOTAL,0,0,0,0.00,0,0,0.00,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_DATA_FALSIFICATION,,TOTAL,0,0,0,0.00,0,0,0.00,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_MISSING_PROCESSING_GROUND,,TOTAL,0,0,0,0.00,1,0,,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_RIGHT_TO_BE_FORGOTTEN,,TOTAL,0,0,0,0.00,0,0,0.00,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_OTHER_PRIVACY,Added category to record Article 9 member state order submissions alleging privacy violations.,TOTAL,0,0,0,0.00,1,0,,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_OTHER_DATA_PROTECTION,Added category to record Article 9 member state order submissions alleging data protection violations.,TOTAL,0,0,0,0.00,3,0,,,,,,,,
All,Instagram,2026-01-01/2026-06-30,STATEMENT_CATEGORY_ILLEGAL_OR_HARMFUL_SPEECH,,TOTAL,0,0,0,0.00,557,0,217.88,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_DEFAMATION,,TOTAL,0,0,0,0.00,159,0,265.66,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_DISCRIMINATION,,TOTAL,0,0,0,0.00,0,0,0.00,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_HATE_SPEECH,,TOTAL,0,0,0,0.00,397,0,208.65,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_OTHER_PROFANITY,This row was added for use in other parts of our report. We have included it here for consistency across the report.,TOTAL,0,0,0,0.00,1,0,203.30,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_OTHER_ILLEGALITY,This row was added for use in other parts of our report. We have included it here for consistency across the report.,TOTAL,0,0,0,0.00,0,0,0.00,,,,,,,
All,Instagram,2026-01-01/2026-06-30,STATEMENT_CATEGORY_INTELLECTUAL_PROPERTY_INFRINGEMENTS,,TOTAL,0,0,0,0.00,7,0,146.55,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_COPYRIGHT_INFRINGEMENT,,TOTAL,0,0,0,0.00,2,0,,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_DESIGN_INFRINGEMENT,,TOTAL,0,0,0,0.00,0,0,0.00,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_GEOGRAPHIC_INDICATIONS_INFRINGEMENT,,TOTAL,0,0,0,0.00,0,0,0.00,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_PATENT_INFRINGEMENT,,TOTAL,0,0,0,0.00,0,0,0.00,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_TRADE_SECRET_INFRINGEMENT,,TOTAL,0,0,0,0.00,0,0,0.00,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_TRADEMARK_INFRINGEMENT,,TOTAL,0,0,0,0.00,0,0,0.00,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_OTHER_INTELLECTUAL_PROPERTY_INFRINGEMENTS_THIRD_PARTY_VIOLATION_OR_DATA_VIOLATION,"Added category to capture Article 9 member state order submissions alleging intellectual property content violations, Article 10 member state order submissions alleging intellectual property or data violations.",TOTAL,0,0,0,0.00,5,0,146.55,,,,,,,
All,Instagram,2026-01-01/2026-06-30,STATEMENT_CATEGORY_NEGATIVE_EFFECTS_ON_CIVIC_DISCOURSE_OR_ELECTIONS,,TOTAL,0,0,0,0.00,1,0,,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_MISINFORMATION_DISINFORMATION,,TOTAL,0,0,0,0.00,0,0,0.00,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_VIOLATION_EU_LAW,,TOTAL,0,0,0,0.00,0,0,0.00,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_VIOLATION_NATIONAL_LAW,,TOTAL,0,0,0,0.00,1,0,,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_OTHER_POLITICAL_ADVERTISING,Added category to record Article 9 member state order submissions alleging political advertising content violations.,TOTAL,0,0,0,0.00,0,0,0.00,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_OTHER_INELIGIBLE_USER,This row was added for use in other parts of our report. We have included it here for consistency across the report.,TOTAL,0,0,0,0.00,0,0,0.00,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_OTHER_CIVIC_DISCOURSE,This row was added for use in other parts of our report. We have included it here for consistency across the report.,TOTAL,0,0,0,0.00,0,0,0.00,,,,,,,
All,Instagram,2026-01-01/2026-06-30,STATEMENT_CATEGORY_PROTECTION_OF_MINORS,,TOTAL,10,6,0,122.04,232,0,94.94,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_AGE_SPECIFIC_RESTRICTIONS_MINORS,,TOTAL,0,0,0,0.00,0,0,0.00,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_CHILD_SEXUAL_ABUSE_MATERIAL,,TOTAL,10,6,0,122.04,232,0,94.94,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_CHILD_SEXUAL_ABUSE_MATERIAL_DEEPFAKE,,TOTAL,0,0,0,0.00,0,0,0.00,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_GROOMING_SEXUAL_ENTICEMENT_MINORS,,TOTAL,0,0,0,0.00,0,0,0.00,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_UNSAFE_CHALLENGES,,TOTAL,0,0,0,0.00,0,0,0.00,,,,,,,
All,Instagram,2026-01-01/2026-06-30,STATEMENT_CATEGORY_RISK_FOR_PUBLIC_SECURITY,,TOTAL,218,802,0,91.66,199,0,89.83,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_ILLEGAL_ORGANIZATIONS,,TOTAL,0,0,0,0.00,0,0,0.00,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_RISK_ENVIRONMENTAL_DAMAGE,,TOTAL,0,0,0,0.00,4,0,174.31,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_RISK_PUBLIC_HEALTH,,TOTAL,0,0,0,0.00,0,0,0.00,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_TERRORIST_CONTENT,,TOTAL,218,802,0,91.66,72,0,87.74,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_OTHER_FUGITIVE,Added category to record Article 10 member state order submissions to provide information alleging a fugitive as the reason for the request.,TOTAL,0,0,0,0.00,39,0,94.07,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_OTHER_TRESPASS_PROPERTY_AND_ENVIRONMENTAL_DAMAGE,Added category to record Article 10 member state order submissions to provide information alleging and property or environmental damage as the reason for the request.,TOTAL,0,0,0,0.00,77,0,76.78,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_OTHER_PUBLIC_SECURITY,This row was added for use in other parts of our report. We have included it here for consistency across the report.,TOTAL,0,0,0,0.00,7,0,171.97,,,,,,,
All,Instagram,2026-01-01/2026-06-30,STATEMENT_CATEGORY_SCAMS_AND_FRAUD,,TOTAL,65,72,0,32.95,313,0,117.97,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_IMPERSONATION_ACCOUNT_HIJACKING,,TOTAL,26,20,0,546.10,139,0,138.21,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_INAUTHENTIC_ACCOUNTS,,TOTAL,39,52,0,32.95,0,0,0.00,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_INAUTHENTIC_LISTINGS,,TOTAL,0,0,0,0.00,0,0,0.00,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_INAUTHENTIC_USER_REVIEWS,,TOTAL,0,0,0,0.00,0,0,0.00,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_PHISHING,,TOTAL,0,0,0,0.00,0,0,0.00,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_PYRAMID_SCHEMES,,TOTAL,0,0,0,0.00,0,0,0.00,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_OTHER_FINANCIAL_FRAUDS_SCAMS,Added category to record Article 10 member state order submissions to provide information alleging financial fraud and scams as the reason for the request.,TOTAL,0,0,0,0.00,174,0,96.97,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_OTHER_FRAUD_AND_DECEPTION,Added category to record Article 9 member state order submissions alleging fraud.,TOTAL,0,0,0,0.00,0,0,0.00,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_OTHER_SPAM,Added category to record Article 9 member state order submissions alleging spam.,TOTAL,0,0,0,0.00,0,0,0.00,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_OTHER_GAMBLING,This row was added for use in other parts of our report. We have included it here for consistency across the report.,TOTAL,0,0,0,0.00,0,0,0.00,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_OTHER_FAKE_ENGAGEMENT,This row was added for use in other parts of our report. We have included it here for consistency across the report.,TOTAL,0,0,0,0.00,0,0,0.00,,,,,,,
All,Instagram,2026-01-01/2026-06-30,STATEMENT_CATEGORY_SELF_HARM,,TOTAL,0,0,0,0.00,2,0,123.92,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_CONTENT_PROMOTING_EATING_DISORDERS,,TOTAL,0,0,0,0.00,0,0,0.00,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_SELF_MUTILATION,,TOTAL,0,0,0,0.00,0,0,0.00,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_SUICIDE,,TOTAL,0,0,0,0.00,2,0,123.92,,,,,,,
All,Instagram,2026-01-01/2026-06-30,STATEMENT_CATEGORY_UNSAFE_AND_PROHIBITED_PRODUCTS,,TOTAL,0,0,0,0.00,256,0,103.23,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_PROHIBITED_PRODUCTS,"Category is inclusive of Article 9 member state orders and Article 10 data requests related to drugs, firearms and other prohibited products.",TOTAL,0,0,0,0.00,256,0,103.23,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_UNSAFE_PRODUCTS,,TOTAL,0,0,0,0.00,0,0,0.00,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_OTHER_GOODS_SERVICES_NOT_PERMITTED,"Added category to record Article 9 member state order submissions alleging unsafe substances, tobacco, alcohol, unsafe medical products, or unsafe financial services.",TOTAL,0,0,0,0.00,0,0,0.00,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_OTHER_STOLEN_GOODS,This row was added for use in other parts of our report. We have included it here for consistency across the report.,TOTAL,0,0,0,0.00,0,0,0.00,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_OTHER_VEHICLE_ACCESSORIES,This row was added for use in other parts of our report. We have included it here for consistency across the report.,TOTAL,0,0,0,0.00,0,0,0.00,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_OTHER_NUDITY_SEXUAL_ACTIVITY,Added category to capture Article 9 member state order submissions alleging nudity or sexual activity,TOTAL,0,0,0,0.00,0,0,0.00,,,,,,,
All,Instagram,2026-01-01/2026-06-30,STATEMENT_CATEGORY_VIOLENCE,,TOTAL,4,5,0,52.97,432,0,116.29,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_COORDINATED_HARM,,TOTAL,0,0,0,0.00,20,0,121.69,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_INCITEMENT_VIOLENCE_HATRED,Category is inclusive of Article 10 data requests alleging the threat of violence as the reason for the request.,TOTAL,0,0,0,0.00,0,0,0.00,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_HUMAN_EXPLOITATION,,TOTAL,4,5,0,52.97,7,0,117.63,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_HUMAN_TRAFFICKING,,TOTAL,0,0,0,0.00,10,0,146.81,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_TRAFFICKING_WOMEN_GIRLS,,TOTAL,0,0,0,0.00,0,0,0.00,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_OTHER_MURDER,Added category to record Article 10 member state order submissions to provide information alleging murder as the reason for the request.,TOTAL,0,0,0,0.00,43,0,89.01,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_OTHER_KIDNAPPED_OR_MISSING_PERSON,Added category to record Article 10 member state order submissions to provide information alleging kidnapping or missing person as the reason for the request.,TOTAL,0,0,0,0.00,14,0,76.95,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_OTHER_PHYSICAL_ASSAULT,Added category to record Article 10 member state order submissions to provide information alleging physical assault as the reason for the request.,TOTAL,0,0,0,0.00,94,0,95.49,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_OTHER_SEX_CRIME_SEXUAL_ASSAULT,Added category to record Article 10 member state order submissions to provide information alleging a sex crime or sexual assault as the reason for the request.,TOTAL,0,0,0,0.00,68,0,115.18,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_OTHER_GRAPHIC_VIOLENCE,Added category to record Article 9 member state order submissions alleging graphic violence.,TOTAL,0,0,0,0.00,0,0,0.00,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_OTHER_THREATS_OF_VIOLENCE,Added category to record Article 10 member state order submissions alleging threats of violence.,TOTAL,0,0,0,0.00,176,0,139.90,,,,,,,
All,Instagram,2026-01-01/2026-06-30,STATEMENT_CATEGORY_NOT_SPECIFIED_ORDER,,TOTAL,170,227,0,15.34,0,0,0.00,,,,,,,
All,Instagram,2026-01-01/2026-06-30,TOTAL,,AT,0,0,0,0.00,1,0,,,,,,,,
,,,,,BE,5,8,0,43.06,3,0,68.94,,,,,,,
,,,,,BG,22,23,0,20.19,0,0,0.00,,,,,,,
,,,,,CY,6,8,0,26.48,0,0,0.00,,,,,,,
,,,,,CZ,0,0,0,0.00,0,0,0.00,,,,,,,
,,,,,DE,265,882,0,55.79,1457,0,143.84,,,,,,,
,,,,,DK,25,35,0,5.09,0,0,0.00,,,,,,,
,,,,,EE,4,3,0,51.19,3,0,248.75,,,,,,,
,,,,,EL,0,0,0,0.00,1,0,,,,,,,,
,,,,,ES,2,2,0,32.95,76,0,117.88,,,,,,,
,,,,,FI,0,0,0,0.00,0,0,0.00,,,,,,,
,,,,,FR,15,8,0,122.04,303,0,121.93,,,,,,,
,,,,,HR,1,1,0,0.00,1,0,195.42,,,,,,,
,,,,,HU,0,0,0,0.00,23,0,169.50,,,,,,,
,,,,,IE,1,1,0,18.80,77,0,115.02,,,,,,,
,,,,,IT,103,99,0,56.79,188,0,147.63,,,,,,,
,,,,,LT,2,3,0,14.01,0,0,0.00,,,,,,,
,,,,,LU,0,0,0,0.00,3,0,44.11,,,,,,,
,,,,,LV,0,0,0,0.00,0,0,0.00,,,,,,,
,,,,,MT,0,0,0,0.00,1,0,117.37,,,,,,,
,,,,,NL,6,5,0,20.29,0,0,0.00,,,,,,,
,,,,,PL,0,0,0,0.00,98,0,140.32,,,,,,,
,,,,,PT,0,0,0,0.00,27,0,119.18,,,,,,,
,,,,,RO,3,14,0,8.75,26,0,170.49,,,,,,,
,,,,,SE,7,6,0,6.96,0,0,0.00,,,,,,,
,,,,,SI,0,0,0,0.00,3,0,141.22,,,,,,,
,,,,,SK,0,0,0,0.00,0,0,0.00,,,,,,,
All,Instagram,2026-01-01/2026-06-30,STATEMENT_CATEGORY_ANIMAL_WELFARE,,AT,0,0,0,0.00,0,0,0.00,,,,,,,
,,,,,BE,0,0,0,0.00,0,0,0.00,,,,,,,
,,,,,BG,0,0,0,0.00,0,0,0.00,,,,,,,
,,,,,CY,0,0,0,0.00,0,0,0.00,,,,,,,
,,,,,CZ,0,0,0,0.00,0,0,0.00,,,,,,,
,,,,,DE,0,0,0,0.00,1,0,80.14,,,,,,,
,,,,,DK,0,0,0,0.00,0,0,0.00,,,,,,,
,,,,,EE,0,0,0,0.00,0,0,0.00,,,,,,,
,,,,,EL,0,0,0,0.00,0,0,0.00,,,,,,,
,,,,,ES,0,0,0,0.00,0,0,0.00,,,,,,,
,,,,,FI,0,0,0,0.00,0,0,0.00,,,,,,,
,,,,,FR,0,0,0,0.00,0,0,0.00,,,,,,,
,,,,,HR,0,0,0,0.00,0,0,0.00,,,,,,,
,,,,,HU,0,0,0,0.00,0,0,0.00,,,,,,,
,,,,,IE,0,0,0,0.00,0,0,0.00,,,,,,,
,,,,,IT,0,0,0,0.00,0,0,0.00,,,,,,,
,,,,,LT,0,0,0,0.00,0,0,0.00,,,,,,,
,,,,,LU,0,0,0,0.00,0,0,0.00,,,,,,,
,,,,,LV,0,0,0,0.00,0,0,0.00,,,,,,,
,,,,,MT,0,0,0,0.00,0,0,0.00,,,,,,,
,,,,,NL,0,0,0,0.00,0,0,0.00,,,,,,,
,,,,,PL,0,0,0,0.00,0,0,0.00,,,,,,,
,,,,,PT,0,0,0,0.00,0,0,0.00,,,,,,,
,,,,,RO,0,0,0,0.00,0,0,0.00,,,,,,,
,,,,,SE,0,0,0,0.00,0,0,0.00,,,,,,,
,,,,,SI,0,0,0,0.00,0,0,0.00,,,,,,,
,,,,,SK,0,0,0,0.00,0,0,0.00,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_ANIMAL_HARM,,AT,0,0,0,0.00,0,0,0.00,,,,,,,
,,,,,BE,0,0,0,0.00,0,0,0.00,,,,,,,
,,,,,BG,0,0,0,0.00,0,0,0.00,,,,,,,
,,,,,CY,0,0,0,0.00,0,0,0.00,,,,,,,
,,,,,CZ,0,0,0,0.00,0,0,0.00,,,,,,,
,,,,,DE,0,0,0,0.00,1,0,80.14,,,,,,,
,,,,,DK,0,0,0,0.00,0,0,0.00,,,,,,,
,,,,,EE,0,0,0,0.00,0,0,0.00,,,,,,,
,,,,,EL,0,0,0,0.00,0,0,0.00,,,,,,,
,,,,,ES,0,0,0,0.00,0,0,0.00,,,,,,,
,,,,,FI,0,0,0,0.00,0,0,0.00,,,,,,,
,,,,,FR,0,0,0,0.00,0,0,0.00,,,,,,,
,,,,,HR,0,0,0,0.00,0,0,0.00,,,,,,,
,,,,,HU,0,0,0,0.00,0,0,0.00,,,,,,,
,,,,,IE,0,0,0,0.00,0,0,0.00,,,,,,,
,,,,,IT,0,0,0,0.00,0,0,0.00,,,,,,,
,,,,,LT,0,0,0,0.00,0,0,0.00,,,,,,,
,,,,,LU,0,0,0,0.00,0,0,0.00,,,,,,,
,,,,,LV,0,0,0,0.00,0,0,0.00,,,,,,,
,,,,,MT,0,0,0,0.00,0,0,0.00,,,,,,,
,,,,,NL,0,0,0,0.00,0,0,0.00,,,,,,,
,,,,,PL,0,0,0,0.00,0,0,0.00,,,,,,,
,,,,,PT,0,0,0,0.00,0,0,0.00,,,,,,,
,,,,,RO,0,0,0,0.00,0,0,0.00,,,,,,,
,,,,,SE,0,0,0,0.00,0,0,0.00,,,,,,,
,,,,,SI,0,0,0,0.00,0,0,0.00,,,,,,,
,,,,,SK,0,0,0,0.00,0,0,0.00,,,,,,,
