Applicability,Service,Reporting period,Section,Indicator,Scope,Value,Contextual information
Only for VLOPs and VLOSEs,Instagram,2026-01-01/2026-06-30,AMAR,Number of average monthly active recipients during the reporting period ,TOTAL,"296,824,875","The information on the use of Instagram in the EU has been prepared for Articles 24(2) and 42(3) DSA. This information may differ from user metrics reported in other contexts in certain key respects, including, for example, periodic reports filed with other regulatory authorities, and should not be used for other purposes.

Where applicable, the Member State breakdown above includes any monthly active user metrics available for outermost regions or other territories associated with such Member States. 

There are inherent challenges in measuring usage of our services across large online and mobile populations across the world. Many people in our community have user accounts on more than one of our services, and some people have multiple user accounts within an individual service. The above monthly active user estimates by online platform do not represent estimates of the number of unique people using these services. 
"
Only for VLOPs and VLOSEs,Instagram,2026-01-01/2026-06-30,AMAR,Number of average monthly active recipients during the reporting period ,AT,"5,498,687",
,,,,,BE,"8,027,313",
,,,,,BG,"3,178,911",
,,,,,CY,"1,440,172",
,,,,,CZ,"6,590,369",
,,,,,DE,"49,751,482",
,,,,,DK,"4,041,541",
,,,,,EE,"781,034",
,,,,,EL,"6,748,625",
,,,,,ES,"39,837,915",
,,,,,FI,"3,711,722",
,,,,,FR,"46,164,846",
,,,,,HR,"2,259,136",
,,,,,HU,"4,550,441",
,,,,,IE,"4,005,274",
,,,,,IT,"43,858,615",
,,,,,LT,"1,517,747",
,,,,,LU,"443,661",
,,,,,LV,"1,058,120",
,,,,,MT,"443,454",
,,,,,NL,"12,365,882",
,,,,,PL,"19,871,886",
,,,,,PT,"9,454,164",
,,,,,RO,"9,149,260",
,,,,,SE,"8,166,827",
,,,,,SI,"1,097,018",
,,,,,SK,"2,810,776",
