Applicability,Service,Reporting period,Section,Indicator,Scope,Value,Contextual information
Only for VLOPs and VLOSEs,Instagram,2025-07-01/2025-12-31,AMAR,Number of average monthly active recipients during the reporting period ,TOTAL,"288,737,559","The information on the use of Instagram in the EU has been prepared for Articles 24(2) and 42(3) DSA. This information may differ from user metrics reported in other contexts in certain key respects, including, for example, periodic reports filed with other regulatory authorities, and should not be used for other purposes.

Where applicable, the Member State breakdown above includes any monthly active user metrics available for outermost regions or other territories associated with such Member States. 

There are inherent challenges in measuring usage of our services across large online and mobile populations across the world. Many people in our community have user accounts on more than one of our services, and some people have multiple user accounts within an individual service. The above monthly active user estimates by online platform do not represent estimates of the number of unique people using these services. 
"
Only for VLOPs and VLOSEs,Instagram,2025-07-01/2025-12-31,AMAR,Number of average monthly active recipients during the reporting period ,AT,"5,270,511",
,,,,,BE,"7,744,283",
,,,,,BG,"3,090,634",
,,,,,CY,"1,340,234",
,,,,,CZ,"6,360,133",
,,,,,DE,"48,183,673",
,,,,,DK,"3,997,840",
,,,,,EE,"770,374",
,,,,,EL,"6,661,341",
,,,,,ES,"38,558,743",
,,,,,FI,"3,668,127",
,,,,,FR,"44,706,554",
,,,,,HR,"2,253,070",
,,,,,HU,"4,459,251",
,,,,,IE,"3,863,711",
,,,,,IT,"42,880,220",
,,,,,LT,"1,482,949",
,,,,,LU,"426,865",
,,,,,LV,"1,100,610",
,,,,,MT,"435,371",
,,,,,NL,"12,079,975",
,,,,,PL,"19,324,986",
,,,,,PT,"9,254,948",
,,,,,RO,"8,934,228",
,,,,,SE,"8,137,389",
,,,,,SI,"1,057,287",
,,,,,SK,"2,694,254",
