Applicability,Service,Reporting period,Category of incompatibility with the provider's terms and conditions,"Description of the sub-category ""Other""",Number of measures taken at the provider's own initiative ,Number of measures taken after detection with solely automated means ,Visibility restriction Removal,Visibility restriction Disable,Visibility restriction Demoted,Visibility restriction Age restricted,Visibility restriction Interaction restricted,Visibility restriction Labelled ,Visibility restriction Other,Monetary restriction Suspension,Monetary restriction Termination,Monetary restriction Other,Provision of the service Suspension,Provision of the service Termination,Account restriction Suspension,Account restriction Termination,Contextual Information on Number of measures taken at the provider's own initiative ,Contextual Information on Number of measures taken after detection with solely automated means ,Contextual Information on Visibility restriction Removal,Contextual Information on Visibility restriction Disable,Contextual Information on Visibility restriction Demoted,Contextual Information on Visibility restriction Age restricted,Contextual Information on Visibility restriction Interaction restricted,Contextual Information on Visibility restriction Labelled ,Contextual Information on Visibility restriction Other,Contextual Information on Monetary restriction Suspension,Contextual Information on Monetary restriction Termination,Contextual Information on Monetary restriction Other,Contextual Information on Provision of the service Suspension,Contextual Information on Provision of the service Termination,Contextual Information on Account restriction Suspension,Contextual Information on Account restriction Termination
All,Instagram,2026-01-01/2026-06-30,KEYWORD_INCITEMENT_AGAINST_WOMEN,,0,0,0,,0,,,,0,,0,0,,0,,0,,,,,,,,,,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_NON_CONSENSUAL_IMAGE_SHARING_AGAINST_WOMEN,,0,0,0,,0,,,,0,,0,0,,0,,0,,,,,,,,,,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_NON_CONSENSUAL_MATERIAL_DEEPFAKE_AGAINST_WOMEN,,0,0,0,,0,,,,0,,0,0,,0,,0,,,,,,,,,,,,,,,,
All,Instagram,2026-01-01/2026-06-30,STATEMENT_CATEGORY_DATA_PROTECTION_AND_PRIVACY_VIOLATIONS,,"681,743","39,374","17,066",,0,,,,0,,0,0,,28,,"664,649",,,,,,,,,,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_BIOMETRIC_DATA_BREACH,,0,0,0,,0,,,,0,,0,0,,0,,0,,,,,,,,,,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_DATA_FALSIFICATION,,0,0,0,,0,,,,0,,0,0,,0,,0,,,,,,,,,,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_MISSING_PROCESSING_GROUND,,0,0,0,,0,,,,0,,0,0,,0,,0,,,,,,,,,,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_RIGHT_TO_BE_FORGOTTEN,,0,0,0,,0,,,,0,,0,0,,0,,0,,,,,,,,,,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_OTHER_PRIVACY,Added category to record own initiative actions taken against our Community Standards on privacy violations,"17,037","1,706","16,790",,0,,,,0,,0,0,,0,,247,,,,,,,,,,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_OTHER_DATA_PROTECTION,Added category to record own initiative actions related to data protection.,"664,706","37,668",276,,0,,,,0,,0,0,,28,,"664,402",,,,,,,,,,,,,,,,
All,Instagram,2026-01-01/2026-06-30,STATEMENT_CATEGORY_ILLEGAL_OR_HARMFUL_SPEECH,,"112,762","103,278","110,795",,"1,265",,,,0,,0,0,,0,,702,,,,,,,,,,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_DEFAMATION,,0,0,0,,0,,,,0,,0,0,,0,,0,,,,,,,,,,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_DISCRIMINATION,,0,0,0,,0,,,,0,,0,0,,0,,0,,,,,,,,,,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_HATE_SPEECH,,"111,617","103,169","109,650",,"1,265",,,,0,,0,0,,0,,702,,,,,,,,,,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_OTHER_PROFANITY,Added category to capture own initiative actions taken against our Advertising Standards on profanity,159,100,159,,0,,,,0,,0,0,,0,,0,,,,,,,,,,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_OTHER_ILLEGALITY,Added category to record own initiative actions taken against likely locally illegal harmful speech.,986,9,986,,0,,,,0,,0,0,,0,,0,,,,,,,,,,,,,,,,
All,Instagram,2026-01-01/2026-06-30,STATEMENT_CATEGORY_INTELLECTUAL_PROPERTY_INFRINGEMENTS,,"949,760","444,093","935,913",,0,,,,0,,207,0,,0,,"13,640",,,,,,,,,,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_COPYRIGHT_INFRINGEMENT,,0,0,0,,0,,,,0,,0,0,,0,,0,,,,,,,,,,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_DESIGN_INFRINGEMENT,,0,0,0,,0,,,,0,,0,0,,0,,0,,,,,,,,,,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_GEOGRAPHIC_INDICATIONS_INFRINGEMENT,,0,0,0,,0,,,,0,,0,0,,0,,0,,,,,,,,,,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_PATENT_INFRINGEMENT,,0,0,0,,0,,,,0,,0,0,,0,,0,,,,,,,,,,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_TRADE_SECRET_INFRINGEMENT,,0,0,0,,0,,,,0,,0,0,,0,,0,,,,,,,,,,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_TRADEMARK_INFRINGEMENT,,0,0,0,,0,,,,0,,0,0,,0,,0,,,,,,,,,,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_OTHER_INTELLECTUAL_PROPERTY_INFRINGEMENTS_THIRD_PARTY_VIOLATION_OR_DATA_VIOLATION,Added category to capture instances where actions are taken against our Community Standards on third-party intellectual property,"949,760","444,093","935,913",,0,,,,0,,207,0,,0,,"13,640",,,,,,,,,,,,,,,,
All,Instagram,2026-01-01/2026-06-30,STATEMENT_CATEGORY_NEGATIVE_EFFECTS_ON_CIVIC_DISCOURSE_OR_ELECTIONS,,"432,342","152,855","386,172",,"33,089",,,,422,,16,0,,"12,643",,0,,,,,,,,,,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_MISINFORMATION_DISINFORMATION,,"49,218","47,373","3,562",,"33,089",,,,422,,16,0,,"12,129",,0,,,,,,,,,,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_VIOLATION_EU_LAW,,0,0,0,,0,,,,0,,0,0,,0,,0,,,,,,,,,,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_VIOLATION_NATIONAL_LAW,,0,0,0,,0,,,,0,,0,0,,0,,0,,,,,,,,,,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_OTHER_POLITICAL_ADVERTISING,"Added category to record own initiative actions taken against our Advertising Standards on ads about social issues, elections or politics","383,124","105,482","382,610",,0,,,,0,,0,0,,514,,0,,,,,,,,,,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_OTHER_INELIGIBLE_USER,Added category to capture own initiative actions taken against our monetization rules for politicians and governments,0,0,0,,0,,,,0,,0,0,,0,,0,,,,,,,,,,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_OTHER_CIVIC_DISCOURSE,Added category to capture own initiative actions taken against our Content Monetization Policies on debated social issues,0,0,0,,0,,,,0,,0,0,,0,,0,,,,,,,,,,,,,,,,
All,Instagram,2026-01-01/2026-06-30,STATEMENT_CATEGORY_PROTECTION_OF_MINORS,,"706,642","566,775","288,388",,15,,,,0,,0,0,,2,,"418,237",,,,,,,,,,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_AGE_SPECIFIC_RESTRICTIONS_MINORS,,0,0,0,,0,,,,0,,0,0,,0,,0,,,,,,,,,,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_CHILD_SEXUAL_ABUSE_MATERIAL,,"706,642","566,775","288,388",,15,,,,0,,0,0,,2,,"418,237",,,,,,,,,,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_CHILD_SEXUAL_ABUSE_MATERIAL_DEEPFAKE,,0,0,0,,0,,,,0,,0,0,,0,,0,,,,,,,,,,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_GROOMING_SEXUAL_ENTICEMENT_MINORS,,0,0,0,,0,,,,0,,0,0,,0,,0,,,,,,,,,,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_UNSAFE_CHALLENGES,,0,0,0,,0,,,,0,,0,0,,0,,0,,,,,,,,,,,,,,,,
All,Instagram,2026-01-01/2026-06-30,STATEMENT_CATEGORY_RISK_FOR_PUBLIC_SECURITY,,"381,565","280,798","357,792",,0,,,,0,,0,0,,0,,"23,773",,,,,,,,,,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_ILLEGAL_ORGANIZATIONS,,0,0,0,,0,,,,0,,0,0,,0,,0,,,,,,,,,,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_RISK_ENVIRONMENTAL_DAMAGE,,0,0,0,,0,,,,0,,0,0,,0,,0,,,,,,,,,,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_RISK_PUBLIC_HEALTH,,0,0,0,,0,,,,0,,0,0,,0,,0,,,,,,,,,,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_TERRORIST_CONTENT,,"381,565","280,798","357,792",,0,,,,0,,0,0,,0,,"23,773",,,,,,,,,,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_OTHER_FUGITIVE,This row was added for use in other parts of our report. We have included it here for consistency across the report.,0,0,0,,0,,,,0,,0,0,,0,,0,,,,,,,,,,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_OTHER_TRESPASS_PROPERTY_AND_ENVIRONMENTAL_DAMAGE,This row was added for use in other parts of our report. We have included it here for consistency across the report.,0,0,0,,0,,,,0,,0,0,,0,,0,,,,,,,,,,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_OTHER_PUBLIC_SECURITY,Added category to record own initiative actions taken against likely locally illegal public security risks.,0,0,0,,0,,,,0,,0,0,,0,,0,,,,,,,,,,,,,,,,
All,Instagram,2026-01-01/2026-06-30,STATEMENT_CATEGORY_SCAMS_AND_FRAUD,,"12,439,720","11,452,289","4,491,820",,0,,,,0,,0,0,,"20,902",,"7,926,998",,,,,,,,,,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_IMPERSONATION_ACCOUNT_HIJACKING,,0,0,0,,0,,,,0,,0,0,,0,,0,,,,,,,,,,,,,,,,
