Applicability,Service,Reporting period,Category of illegal content,"Description of the sub-category ""Other""",Number of notices received,Number of notices received from Trusted flaggers,Number of specific items of information included in the total number of notices,Number of specific items of information included in the total number of notices by Trusted Flaggers (Trusted Flagger notices),Median time to take action,Median time to take action (Trusted Flagger notices),Number of actions taken on the basis of the law,Number of actions taken on the basis of the law (Trusted Flagger notices),Number of actions taken on the basis of the terms and conditions of the service,Number of actions taken on the basis of the terms and conditions of the service (Trusted Flagger notices),Contextual information on Number of notices received,Contextual information on Number of notices received from Trusted flaggers,Contextual information on Number of specific items of information included in the total number of notices,Contextual information on Number of specific items of information included in the total number of notices by Trusted Flaggers (Trusted Flagger notices),Contextual information on Median time to take action,Contextual information on Median time to take action (Trusted Flagger notices),Contextual information on Number of actions taken on the basis of the law,Contextual information on Number of actions taken on the basis of the law (Trusted Flagger notices),Contextual information on Number of actions taken on the basis of the terms and conditions of the service,Contextual information on Number of actions taken on the basis of the terms and conditions of the service (Trusted Flagger notices)
"Only for providers of hosting services, including online platforms","Vimeo.com, Inc.",2024-02-17/2024-12-31,KEYWORD_DEFAMATION,"This Digital Services Act Transparency Report provides data at the Content Category level.  Due to limitations in Vimeo's current systems and tooling, we are unable to provide data at the sub-category level for this reporting period. We are actively working toward further granularity in our data and intend to include more specificity in future reports.",,,,,,,,,,,,,,,,,,,,
"Only for providers of hosting services, including online platforms","Vimeo.com, Inc.",2024-02-17/2024-12-31,KEYWORD_DISCRIMINATION,"This Digital Services Act Transparency Report provides data at the Content Category level.  Due to limitations in Vimeo's current systems and tooling, we are unable to provide data at the sub-category level for this reporting period. We are actively working toward further granularity in our data and intend to include more specificity in future reports.",,,,,,,,,,,,,,,,,,,,
"Only for providers of hosting services, including online platforms","Vimeo.com, Inc.",2024-02-17/2024-12-31,KEYWORD_HATE_SPEECH,"This Digital Services Act Transparency Report provides data at the Content Category level.  Due to limitations in Vimeo's current systems and tooling, we are unable to provide data at the sub-category level for this reporting period. We are actively working toward further granularity in our data and intend to include more specificity in future reports.",,,,,,,,,,,,,,,,,,,,
"Only for providers of hosting services, including online platforms","Vimeo.com, Inc.",2024-02-17/2024-12-31,KEYWORD_OTHER,N/A,,,,,,,,,,,,,,,,,,,,
"Only for providers of hosting services, including online platforms","Vimeo.com, Inc.",2024-02-17/2024-12-31,STATEMENT_CATEGORY_INTELLECTUAL_PROPERTY_INFRINGEMENTS,,1582,2,1590,8,1,1.44,1,0,388,8,,,,,,,,,,
"Only for providers of hosting services, including online platforms","Vimeo.com, Inc.",2024-02-17/2024-12-31,KEYWORD_COPYRIGHT_INFRINGEMENT,"This Digital Services Act Transparency Report provides data at the Content Category level.  Due to limitations in Vimeo's current systems and tooling, we are unable to provide data at the sub-category level for this reporting period. We are actively working toward further granularity in our data and intend to include more specificity in future reports.",,,,,,,,,,,,,,,,,,,,
"Only for providers of hosting services, including online platforms","Vimeo.com, Inc.",2024-02-17/2024-12-31,KEYWORD_DESIGN_INFRINGEMENT,"This Digital Services Act Transparency Report provides data at the Content Category level.  Due to limitations in Vimeo's current systems and tooling, we are unable to provide data at the sub-category level for this reporting period. We are actively working toward further granularity in our data and intend to include more specificity in future reports.",,,,,,,,,,,,,,,,,,,,
"Only for providers of hosting services, including online platforms","Vimeo.com, Inc.",2024-02-17/2024-12-31,KEYWORD_GEOGRAPHIC_INDICATIONS_INFRINGEMENT,"This Digital Services Act Transparency Report provides data at the Content Category level.  Due to limitations in Vimeo's current systems and tooling, we are unable to provide data at the sub-category level for this reporting period. We are actively working toward further granularity in our data and intend to include more specificity in future reports.",,,,,,,,,,,,,,,,,,,,
"Only for providers of hosting services, including online platforms","Vimeo.com, Inc.",2024-02-17/2024-12-31,KEYWORD_PATENT_INFRINGEMENT,"This Digital Services Act Transparency Report provides data at the Content Category level.  Due to limitations in Vimeo's current systems and tooling, we are unable to provide data at the sub-category level for this reporting period. We are actively working toward further granularity in our data and intend to include more specificity in future reports.",,,,,,,,,,,,,,,,,,,,
"Only for providers of hosting services, including online platforms","Vimeo.com, Inc.",2024-02-17/2024-12-31,KEYWORD_TRADE_SECRET_INFRINGEMENT,"This Digital Services Act Transparency Report provides data at the Content Category level.  Due to limitations in Vimeo's current systems and tooling, we are unable to provide data at the sub-category level for this reporting period. We are actively working toward further granularity in our data and intend to include more specificity in future reports.",,,,,,,,,,,,,,,,,,,,
"Only for providers of hosting services, including online platforms","Vimeo.com, Inc.",2024-02-17/2024-12-31,KEYWORD_TRADEMARK_INFRINGEMENT,"This Digital Services Act Transparency Report provides data at the Content Category level.  Due to limitations in Vimeo's current systems and tooling, we are unable to provide data at the sub-category level for this reporting period. We are actively working toward further granularity in our data and intend to include more specificity in future reports.",,,,,,,,,,,,,,,,,,,,
"Only for providers of hosting services, including online platforms","Vimeo.com, Inc.",2024-02-17/2024-12-31,KEYWORD_OTHER,N/A,,,,,,,,,,,,,,,,,,,,
"Only for providers of hosting services, including online platforms","Vimeo.com, Inc.",2024-02-17/2024-12-31,STATEMENT_CATEGORY_NEGATIVE_EFFECTS_ON_CIVIC_DISCOURSE_OR_ELECTIONS,,117,0,117,0,4,0,0,0,19,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms","Vimeo.com, Inc.",2024-02-17/2024-12-31,KEYWORD_MISINFORMATION_DISINFORMATION,"This Digital Services Act Transparency Report provides data at the Content Category level.  Due to limitations in Vimeo's current systems and tooling, we are unable to provide data at the sub-category level for this reporting period. We are actively working toward further granularity in our data and intend to include more specificity in future reports.",,,,,,,,,,,,,,,,,,,,
"Only for providers of hosting services, including online platforms","Vimeo.com, Inc.",2024-02-17/2024-12-31,KEYWORD_VIOLATION_EU_LAW,"This Digital Services Act Transparency Report provides data at the Content Category level.  Due to limitations in Vimeo's current systems and tooling, we are unable to provide data at the sub-category level for this reporting period. We are actively working toward further granularity in our data and intend to include more specificity in future reports.",,,,,,,,,,,,,,,,,,,,
"Only for providers of hosting services, including online platforms","Vimeo.com, Inc.",2024-02-17/2024-12-31,KEYWORD_VIOLATION_NATIONAL_LAW,"This Digital Services Act Transparency Report provides data at the Content Category level.  Due to limitations in Vimeo's current systems and tooling, we are unable to provide data at the sub-category level for this reporting period. We are actively working toward further granularity in our data and intend to include more specificity in future reports.",,,,,,,,,,,,,,,,,,,,
"Only for providers of hosting services, including online platforms","Vimeo.com, Inc.",2024-02-17/2024-12-31,KEYWORD_OTHER,N/A,,,,,,,,,,,,,,,,,,,,
"Only for providers of hosting services, including online platforms","Vimeo.com, Inc.",2024-02-17/2024-12-31,STATEMENT_CATEGORY_PROTECTION_OF_MINORS,,359,0,359,0,1,0,13,0,88,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms","Vimeo.com, Inc.",2024-02-17/2024-12-31,KEYWORD_AGE_SPECIFIC_RESTRICTIONS_MINORS,"This Digital Services Act Transparency Report provides data at the Content Category level.  Due to limitations in Vimeo's current systems and tooling, we are unable to provide data at the sub-category level for this reporting period. We are actively working toward further granularity in our data and intend to include more specificity in future reports.",,,,,,,,,,,,,,,,,,,,
"Only for providers of hosting services, including online platforms","Vimeo.com, Inc.",2024-02-17/2024-12-31,KEYWORD_CHILD_SEXUAL_ABUSE_MATERIAL,"This Digital Services Act Transparency Report provides data at the Content Category level.  Due to limitations in Vimeo's current systems and tooling, we are unable to provide data at the sub-category level for this reporting period. We are actively working toward further granularity in our data and intend to include more specificity in future reports.",,,,,,,,,,,,,,,,,,,,
"Only for providers of hosting services, including online platforms","Vimeo.com, Inc.",2024-02-17/2024-12-31,KEYWORD_CHILD_SEXUAL_ABUSE_MATERIAL_DEEPFAKE,"This Digital Services Act Transparency Report provides data at the Content Category level.  Due to limitations in Vimeo's current systems and tooling, we are unable to provide data at the sub-category level for this reporting period. We are actively working toward further granularity in our data and intend to include more specificity in future reports.",,,,,,,,,,,,,,,,,,,,
"Only for providers of hosting services, including online platforms","Vimeo.com, Inc.",2024-02-17/2024-12-31,KEYWORD_GROOMING_SEXUAL_ENTICEMENT_MINORS,"This Digital Services Act Transparency Report provides data at the Content Category level.  Due to limitations in Vimeo's current systems and tooling, we are unable to provide data at the sub-category level for this reporting period. We are actively working toward further granularity in our data and intend to include more specificity in future reports.",,,,,,,,,,,,,,,,,,,,
"Only for providers of hosting services, including online platforms","Vimeo.com, Inc.",2024-02-17/2024-12-31,KEYWORD_UNSAFE_CHALLENGES,"This Digital Services Act Transparency Report provides data at the Content Category level.  Due to limitations in Vimeo's current systems and tooling, we are unable to provide data at the sub-category level for this reporting period. We are actively working toward further granularity in our data and intend to include more specificity in future reports.",,,,,,,,,,,,,,,,,,,,
"Only for providers of hosting services, including online platforms","Vimeo.com, Inc.",2024-02-17/2024-12-31,KEYWORD_OTHER,N/A,,,,,,,,,,,,,,,,,,,,
"Only for providers of hosting services, including online platforms","Vimeo.com, Inc.",2024-02-17/2024-12-31,STATEMENT_CATEGORY_RISK_FOR_PUBLIC_SECURITY,,2,0,2,0,1,0,1,0,1,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms","Vimeo.com, Inc.",2024-02-17/2024-12-31,KEYWORD_ILLEGAL_ORGANIZATIONS,"This Digital Services Act Transparency Report provides data at the Content Category level.  Due to limitations in Vimeo's current systems and tooling, we are unable to provide data at the sub-category level for this reporting period. We are actively working toward further granularity in our data and intend to include more specificity in future reports.",,,,,,,,,,,,,,,,,,,,
"Only for providers of hosting services, including online platforms","Vimeo.com, Inc.",2024-02-17/2024-12-31,KEYWORD_RISK_ENVIRONMENTAL_DAMAGE,"This Digital Services Act Transparency Report provides data at the Content Category level.  Due to limitations in Vimeo's current systems and tooling, we are unable to provide data at the sub-category level for this reporting period. We are actively working toward further granularity in our data and intend to include more specificity in future reports.",,,,,,,,,,,,,,,,,,,,
"Only for providers of hosting services, including online platforms","Vimeo.com, Inc.",2024-02-17/2024-12-31,KEYWORD_RISK_PUBLIC_HEALTH,"This Digital Services Act Transparency Report provides data at the Content Category level.  Due to limitations in Vimeo's current systems and tooling, we are unable to provide data at the sub-category level for this reporting period. We are actively working toward further granularity in our data and intend to include more specificity in future reports.",,,,,,,,,,,,,,,,,,,,
"Only for providers of hosting services, including online platforms","Vimeo.com, Inc.",2024-02-17/2024-12-31,KEYWORD_TERRORIST_CONTENT,"This Digital Services Act Transparency Report provides data at the Content Category level.  Due to limitations in Vimeo's current systems and tooling, we are unable to provide data at the sub-category level for this reporting period. We are actively working toward further granularity in our data and intend to include more specificity in future reports.",,,,,,,,,,,,,,,,,,,,
"Only for providers of hosting services, including online platforms","Vimeo.com, Inc.",2024-02-17/2024-12-31,KEYWORD_OTHER,N/A,,,,,,,,,,,,,,,,,,,,
"Only for providers of hosting services, including online platforms","Vimeo.com, Inc.",2024-02-17/2024-12-31,STATEMENT_CATEGORY_SCAMS_AND_FRAUD,,1529,0,1529,0,1,0,0,0,317,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms","Vimeo.com, Inc.",2024-02-17/2024-12-31,KEYWORD_IMPERSONATION_ACCOUNT_HIJACKING,"This Digital Services Act Transparency Report provides data at the Content Category level.  Due to limitations in Vimeo's current systems and tooling, we are unable to provide data at the sub-category level for this reporting period. We are actively working toward further granularity in our data and intend to include more specificity in future reports.",,,,,,,,,,,,,,,,,,,,
"Only for providers of hosting services, including online platforms","Vimeo.com, Inc.",2024-02-17/2024-12-31,KEYWORD_INAUTHENTIC_ACCOUNTS,"This Digital Services Act Transparency Report provides data at the Content Category level.  Due to limitations in Vimeo's current systems and tooling, we are unable to provide data at the sub-category level for this reporting period. We are actively working toward further granularity in our data and intend to include more specificity in future reports.",,,,,,,,,,,,,,,,,,,,
"Only for providers of hosting services, including online platforms","Vimeo.com, Inc.",2024-02-17/2024-12-31,KEYWORD_INAUTHENTIC_LISTINGS,"This Digital Services Act Transparency Report provides data at the Content Category level.  Due to limitations in Vimeo's current systems and tooling, we are unable to provide data at the sub-category level for this reporting period. We are actively working toward further granularity in our data and intend to include more specificity in future reports.",,,,,,,,,,,,,,,,,,,,
"Only for providers of hosting services, including online platforms","Vimeo.com, Inc.",2024-02-17/2024-12-31,KEYWORD_INAUTHENTIC_USER_REVIEWS,"This Digital Services Act Transparency Report provides data at the Content Category level.  Due to limitations in Vimeo's current systems and tooling, we are unable to provide data at the sub-category level for this reporting period. We are actively working toward further granularity in our data and intend to include more specificity in future reports.",,,,,,,,,,,,,,,,,,,,
"Only for providers of hosting services, including online platforms","Vimeo.com, Inc.",2024-02-17/2024-12-31,KEYWORD_PHISHING,"This Digital Services Act Transparency Report provides data at the Content Category level.  Due to limitations in Vimeo's current systems and tooling, we are unable to provide data at the sub-category level for this reporting period. We are actively working toward further granularity in our data and intend to include more specificity in future reports.",,,,,,,,,,,,,,,,,,,,
"Only for providers of hosting services, including online platforms","Vimeo.com, Inc.",2024-02-17/2024-12-31,KEYWORD_PYRAMID_SCHEMES,"This Digital Services Act Transparency Report provides data at the Content Category level.  Due to limitations in Vimeo's current systems and tooling, we are unable to provide data at the sub-category level for this reporting period. We are actively working toward further granularity in our data and intend to include more specificity in future reports.",,,,,,,,,,,,,,,,,,,,
"Only for providers of hosting services, including online platforms","Vimeo.com, Inc.",2024-02-17/2024-12-31,KEYWORD_OTHER,N/A,,,,,,,,,,,,,,,,,,,,
"Only for providers of hosting services, including online platforms","Vimeo.com, Inc.",2024-02-17/2024-12-31,STATEMENT_CATEGORY_SELF_HARM,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms","Vimeo.com, Inc.",2024-02-17/2024-12-31,KEYWORD_CONTENT_PROMOTING_EATING_DISORDERS,"This Digital Services Act Transparency Report provides data at the Content Category level.  Due to limitations in Vimeo's current systems and tooling, we are unable to provide data at the sub-category level for this reporting period. We are actively working toward further granularity in our data and intend to include more specificity in future reports.",,,,,,,,,,,,,,,,,,,,
"Only for providers of hosting services, including online platforms","Vimeo.com, Inc.",2024-02-17/2024-12-31,KEYWORD_SELF_MUTILATION,"This Digital Services Act Transparency Report provides data at the Content Category level.  Due to limitations in Vimeo's current systems and tooling, we are unable to provide data at the sub-category level for this reporting period. We are actively working toward further granularity in our data and intend to include more specificity in future reports.",,,,,,,,,,,,,,,,,,,,
