Applicability,Service,Reporting period,Section,Indicator,Scope,Value,Contextual Information
All,"Vimeo.com, Inc.",2024-02-17/2024-12-31,Internal complaints mechanism,Number of complaints submitted to the internal-complaints mechanism,Total number,289,"The data presented here reflect appeals processed through Vimeo's formal internal complaint mechanism. Content moderation decisions pending at the time of this report were excluded, with the understanding that they will be reported once resolved. Vimeo is committed to ongoing improvements to the user experience, including enhancements to our content moderation protocols and data accuracy."
Only for providers of online platforms,"Vimeo.com, Inc.",2024-02-17/2024-12-31,Internal complaints mechanism,Number of complaints submitted to the internal-complaints mechanism,Decisions upheld,158,
Only for providers of online platforms,"Vimeo.com, Inc.",2024-02-17/2024-12-31,Internal complaints mechanism,Number of complaints submitted to the internal-complaints mechanism,Decisions partially reversed,N/A,
Only for providers of online platforms,"Vimeo.com, Inc.",2024-02-17/2024-12-31,Internal complaints mechanism,Number of complaints submitted to the internal-complaints mechanism,Decisions reversed,131,
Only for providers of online platforms,"Vimeo.com, Inc.",2024-02-17/2024-12-31,Internal complaints mechanism,Number of complaints submitted to the internal-complaints mechanism,Median time,1,The median time is indicated in hours.
Only for providers of online platforms,"Vimeo.com, Inc.",2024-02-17/2024-12-31,Internal complaints mechanism,Number of complaints submitted to the internal-complaints mechanism,Decision omitted,376,"This data, as required by the DSA Transparency Reporting guidelines, reflects the number of complaints resolved outside the formal complaint process (e.g., through direct agreement with the user or user withdrawal)."
Only for providers of online platforms,"Vimeo.com, Inc.",2024-02-17/2024-12-31,Internal complaints mechanism,Number of restrictions newly imposed as a result of an internal complaint,Total number,7,
Only for providers of online platforms,"Vimeo.com, Inc.",2024-02-17/2024-12-31,Internal complaints mechanism,Complaint regarding a decision to remove or disable access to or restrict visibility of information,Total number,27,
Only for providers of online platforms,"Vimeo.com, Inc.",2024-02-17/2024-12-31,Internal complaints mechanism,Complaint regarding a decision to remove or disable access to or restrict visibility of information,Decisions upheld,15,
Only for providers of online platforms,"Vimeo.com, Inc.",2024-02-17/2024-12-31,Internal complaints mechanism,Complaint regarding a decision to remove or disable access to or restrict visibility of information,Decisions partially reversed,N/A,
Only for providers of online platforms,"Vimeo.com, Inc.",2024-02-17/2024-12-31,Internal complaints mechanism,Complaint regarding a decision to remove or disable access to or restrict visibility of information,Decisions reversed,12,
Only for providers of online platforms,"Vimeo.com, Inc.",2024-02-17/2024-12-31,Internal complaints mechanism,Complaint regarding a decision to remove or disable access to or restrict visibility of information,Median time,1,The median time is indicated in hours.
Only for providers of online platforms,"Vimeo.com, Inc.",2024-02-17/2024-12-31,Internal complaints mechanism,Complaint regarding a decision to suspend or terminate the provision of the service,Total number,N/A,
Only for providers of online platforms,"Vimeo.com, Inc.",2024-02-17/2024-12-31,Internal complaints mechanism,Complaint regarding a decision to suspend or terminate the provision of the service,Decisions upheld,N/A,
Only for providers of online platforms,"Vimeo.com, Inc.",2024-02-17/2024-12-31,Internal complaints mechanism,Complaint regarding a decision to suspend or terminate the provision of the service,Decisions partially reversed,N/A,
Only for providers of online platforms,"Vimeo.com, Inc.",2024-02-17/2024-12-31,Internal complaints mechanism,Complaint regarding a decision to suspend or terminate the provision of the service,Decisions reversed,N/A,
