Applicability,Service,Reporting period,Section,Indicator,Scope,Value,Contextual Information
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures solely taken by automated means ,fi,28,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures solely taken by automated means ,fr,989,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures solely taken by automated means ,de,690,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures solely taken by automated means ,el,127,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures solely taken by automated means ,hu,70,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures solely taken by automated means ,ga,3,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures solely taken by automated means ,it,587,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures solely taken by automated means ,lv,4,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures solely taken by automated means ,lt,47,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures solely taken by automated means ,mt,9,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures solely taken by automated means ,pl,454,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures solely taken by automated means ,pt,1259,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures solely taken by automated means ,ro,806,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures solely taken by automated means ,sk,60,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures solely taken by automated means ,sl,389,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures solely taken by automated means ,es,982,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures solely taken by automated means ,sv,203,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,bg,,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,hr,2,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,cs,14,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,da,2,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,nl,5,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,en,22939,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,et,,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,fi,,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,fr,242,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,de,209,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,el,26,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,hu,17,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,ga,5,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,it,134,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,lv,,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,lt,4,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,mt,,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,pl,62,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,pt,54,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,ro,112,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,sk,2,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,sl,,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,es,460,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,sv,2,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,bg,,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,hr,,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,cs,,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,da,,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,nl,,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,en,1,Google Ads Safety Automated Classification System
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,et,,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,fi,,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,fr,1,Google Ads Safety Automated Classification System
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,de,1,Google Ads Safety Automated Classification System
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,el,,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,hu,,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,ga,,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,it,,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,lv,,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,lt,,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,mt,,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,pl,1,Google Ads Safety Automated Classification System
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,pt,1,Google Ads Safety Automated Classification System
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,ro,1,Google Ads Safety Automated Classification System
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,sk,,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,sl,1,Google Ads Safety Automated Classification System
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,es,1,Google Ads Safety Automated Classification System
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,sv,,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,bg,,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,hr,,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,cs,,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,da,,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,nl,,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,en,0.98,Google Ads Safety Automated Classification System
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,et,,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,fi,,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,fr,0.9477,Google Ads Safety Automated Classification System
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,de,0.9054,Google Ads Safety Automated Classification System
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,el,,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,hu,,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,ga,,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,it,,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,lv,,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,lt,,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,mt,,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,pl,0.891,Google Ads Safety Automated Classification System
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,pt,0.9932,Google Ads Safety Automated Classification System
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,ro,0.9752,Google Ads Safety Automated Classification System
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,sk,,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,sl,1,Google Ads Safety Automated Classification System
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,es,0.7413,Google Ads Safety Automated Classification System
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,sv,,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,bg,,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,hr,,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,cs,,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,da,,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,nl,,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,en,0.964,Google Ads Safety Automated Classification System
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,et,,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,fi,,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,fr,0.8665,Google Ads Safety Automated Classification System
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,de,0.7243,Google Ads Safety Automated Classification System
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,el,,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,hu,,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,ga,,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,it,,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,lv,,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,lt,,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,mt,,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,pl,0.7844,Google Ads Safety Automated Classification System
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,pt,0.9862,Google Ads Safety Automated Classification System
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,ro,0.9724,Google Ads Safety Automated Classification System
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,sk,,
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,sl,1,Google Ads Safety Automated Classification System
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,es,0.4444,Google Ads Safety Automated Classification System
Only for VLOPs,Google Play,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,sv,,
