Applicability,Service,Reporting period,Section,Indicator,Scope,Value,Contextual Information
All,Facebook,2026-01-01/2026-06-30,Internal complaints mechanism,Number of complaints submitted to the internal-complaints mechanism,Total number,"6,309,990","The data provided on appeals and recidivism does not cover content moderation outcomes for French Guiana and Åland Islands due to a technical limitation.

Complaints may occur on content that was previously actioned and recorded in prior transparency reports. As a result, the number of complaints may exceed the number of actions.

Restores after complaint may occur on complaints that were recorded in prior transparency reports. As a result, the number of restores after a complaint may exceed the number of complaints."
Only for providers of online platforms,Facebook,2026-01-01/2026-06-30,Internal complaints mechanism,Number of complaints submitted to the internal-complaints mechanism,Decisions upheld,"4,193,305",
Only for providers of online platforms,Facebook,2026-01-01/2026-06-30,Internal complaints mechanism,Number of complaints submitted to the internal-complaints mechanism,Decisions partially reversed,,All internal complaints either result in a decision reversal or an upholding of the original decision.
Only for providers of online platforms,Facebook,2026-01-01/2026-06-30,Internal complaints mechanism,Number of complaints submitted to the internal-complaints mechanism,Decisions reversed,"2,116,685",
Only for providers of online platforms,Facebook,2026-01-01/2026-06-30,Internal complaints mechanism,Number of complaints submitted to the internal-complaints mechanism,Median time,95.30694,
Only for providers of online platforms,Facebook,2026-01-01/2026-06-30,Internal complaints mechanism,Number of complaints submitted to the internal-complaints mechanism,Decision omitted,,
Only for providers of online platforms,Facebook,2026-01-01/2026-06-30,Internal complaints mechanism,Number of restrictions newly imposed as a result of an internal complaint,Total number,"235,142",
Only for providers of online platforms,Facebook,2026-01-01/2026-06-30,Internal complaints mechanism,Complaint regarding a decision to remove or disable access to or restrict visibility of information,Total number,"1,858,496",Multiple internal complaints on the same entity for different restrictions are counted as unique complaints. Multiple internal complaints on the same entity for the same restriction are counted as a single complaint.
Only for providers of online platforms,Facebook,2026-01-01/2026-06-30,Internal complaints mechanism,Complaint regarding a decision to remove or disable access to or restrict visibility of information,Decisions upheld,"1,233,428",
Only for providers of online platforms,Facebook,2026-01-01/2026-06-30,Internal complaints mechanism,Complaint regarding a decision to remove or disable access to or restrict visibility of information,Decisions partially reversed,,All internal complaints either result in a decision reversal or an upholding of the original decision.
Only for providers of online platforms,Facebook,2026-01-01/2026-06-30,Internal complaints mechanism,Complaint regarding a decision to remove or disable access to or restrict visibility of information,Decisions reversed,"625,068",
Only for providers of online platforms,Facebook,2026-01-01/2026-06-30,Internal complaints mechanism,Complaint regarding a decision to remove or disable access to or restrict visibility of information,Median time,0.22,
Only for providers of online platforms,Facebook,2026-01-01/2026-06-30,Internal complaints mechanism,Complaint regarding a decision to suspend or terminate the provision of the service,Total number,"236,692",Multiple internal complaints on the same entity for different restrictions are counted as unique complaints. Multiple internal complaints on the same entity for the same restriction are counted as a single complaint.
Only for providers of online platforms,Facebook,2026-01-01/2026-06-30,Internal complaints mechanism,Complaint regarding a decision to suspend or terminate the provision of the service,Decisions upheld,"86,039",
