Applicability,Service,Reporting period,Category of illegal content,"Description of the sub-category ""Other""",Scope,Number of orders to act against illegal content received,Number of specific items of information included in the total number of orders to act against illegal content,Median time to inform the authority of the receipt of the order to act against illegal content,Median time to give effect to the order to act against illegal content,Number of orders to provide information,Median time to inform the authority of the receipt of the order to provide information,Median time to give effect to the order to provide information,Contextual information on number of orders to act against illegal content received,Contextual information on number of specific items of information included in the total number of orders to act against illegal content,Contextual information on Median time to inform the authority of the receipt of the order to act against illegal content,Contextual information on Median time to give effect to the order to act against illegal content,Contextual information on Number of orders to provide information,Contextual information on Median time to inform the authority of the receipt of the order to provide information,Contextual information on Median time to give effect to the order to provide information
All,Facebook,2025-07-01/2025-12-31,KEYWORD_DATA_FALSIFICATION,,TOTAL,0,0,0.0,0.0,0,0,0.00,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_MISSING_PROCESSING_GROUND,,TOTAL,0,0,0.0,0.0,0,0,0.00,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_RIGHT_TO_BE_FORGOTTEN,,TOTAL,0,0,0.0,0.0,0,0,0.00,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_OTHER_PRIVACY,Added category to record Article 9 member state order submissions alleging privacy violations.,TOTAL,0,0,0.0,0.0,0,0,0.00,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_OTHER_DATA_PROTECTION,Added category to record Article 9 member state order submissions alleging data protection violations.,TOTAL,0,0,0.0,0.0,0,0,0.00,,,,,,,
All,Facebook,2025-07-01/2025-12-31,STATEMENT_CATEGORY_ILLEGAL_OR_HARMFUL_SPEECH,,TOTAL,231,289,0.0,26.9,672,0,171.20,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_DEFAMATION,,TOTAL,0,0,0.0,0.0,211,0,134.30,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_DISCRIMINATION,,TOTAL,0,0,0.0,0.0,0,0,0.00,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_HATE_SPEECH,,TOTAL,231,289,0.0,26.9,461,0,177.41,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_OTHER_PROFANITY,This row was added for use in other parts of our report. We have included it here for consistency across the report.,TOTAL,0,0,0.0,0.0,0,0,0.00,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_OTHER_ILLEGALITY,This row was added for use in other parts of our report. We have included it here for consistency across the report.,TOTAL,0,0,0.0,0.0,0,0,0.00,,,,,,,
All,Facebook,2025-07-01/2025-12-31,STATEMENT_CATEGORY_INTELLECTUAL_PROPERTY_INFRINGEMENTS,,TOTAL,0,0,0.0,0.0,20,0,123.05,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_COPYRIGHT_INFRINGEMENT,,TOTAL,0,0,0.0,0.0,0,0,0.00,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_DESIGN_INFRINGEMENT,,TOTAL,0,0,0.0,0.0,0,0,0.00,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_GEOGRAPHIC_INDICATIONS_INFRINGEMENT,,TOTAL,0,0,0.0,0.0,0,0,0.00,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_PATENT_INFRINGEMENT,,TOTAL,0,0,0.0,0.0,0,0,0.00,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_TRADE_SECRET_INFRINGEMENT,,TOTAL,0,0,0.0,0.0,0,0,0.00,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_TRADEMARK_INFRINGEMENT,,TOTAL,0,0,0.0,0.0,0,0,0.00,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_OTHER_INTELLECTUAL_PROPERTY_INFRINGEMENTS_THIRD_PARTY_VIOLATION_OR_DATA_VIOLATION,"Added category to capture Article 9 member state order submissions alleging intellectual property content violations, Article 10 member state order submissions alleging intellectual property or data violations.",TOTAL,0,0,0.0,0.0,20,0,123.05,,,,,,,
All,Facebook,2025-07-01/2025-12-31,STATEMENT_CATEGORY_NEGATIVE_EFFECTS_ON_CIVIC_DISCOURSE_OR_ELECTIONS,,TOTAL,0,0,0.0,0.0,0,0,0.00,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_MISINFORMATION_DISINFORMATION,,TOTAL,0,0,0.0,0.0,0,0,0.00,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_VIOLATION_EU_LAW,,TOTAL,0,0,0.0,0.0,0,0,0.00,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_VIOLATION_NATIONAL_LAW,,TOTAL,0,0,0.0,0.0,0,0,0.00,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_OTHER_POLITICAL_ADVERTISING,Added category to record Article 9 member state order submissions alleging political advertising content violations.,TOTAL,0,0,0.0,0.0,0,0,0.00,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_OTHER_INELIGIBLE_USER,This row was added for use in other parts of our report. We have included it here for consistency across the report.,TOTAL,0,0,0.0,0.0,0,0,0.00,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_OTHER_CIVIC_DISCOURSE,This row was added for use in other parts of our report. We have included it here for consistency across the report.,TOTAL,0,0,0.0,0.0,0,0,0.00,,,,,,,
All,Facebook,2025-07-01/2025-12-31,STATEMENT_CATEGORY_PROTECTION_OF_MINORS,,TOTAL,8,14,0.0,236.8,125,0,95.80,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_AGE_SPECIFIC_RESTRICTIONS_MINORS,,TOTAL,0,0,0.0,0.0,0,0,0.00,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_CHILD_SEXUAL_ABUSE_MATERIAL,,TOTAL,8,14,0.0,236.8,125,0,95.80,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_CHILD_SEXUAL_ABUSE_MATERIAL_DEEPFAKE,,TOTAL,0,0,0.0,0.0,0,0,0.00,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_GROOMING_SEXUAL_ENTICEMENT_MINORS,,TOTAL,0,0,0.0,0.0,0,0,0.00,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_UNSAFE_CHALLENGES,,TOTAL,0,0,0.0,0.0,0,0,0.00,,,,,,,
All,Facebook,2025-07-01/2025-12-31,STATEMENT_CATEGORY_RISK_FOR_PUBLIC_SECURITY,,TOTAL,33,59,0.0,34.0,157,0,99.67,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_ILLEGAL_ORGANIZATIONS,,TOTAL,0,0,0.0,0.0,0,0,0.00,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_RISK_ENVIRONMENTAL_DAMAGE,,TOTAL,0,0,0.0,0.0,0,0,0.00,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_RISK_PUBLIC_HEALTH,,TOTAL,0,0,0.0,0.0,0,0,0.00,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_TERRORIST_CONTENT,,TOTAL,33,59,0.0,34.0,34,0,90.51,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_OTHER_FUGITIVE,Added category to record Article 10 member state order submissions to provide information alleging a fugitive as the reason for the request.,TOTAL,0,0,0.0,0.0,50,0,101.83,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_OTHER_TRESPASS_PROPERTY_AND_ENVIRONMENTAL_DAMAGE,Added category to record Article 10 member state order submissions to provide information alleging property or environmental damage as the reason for the request.,TOTAL,0,0,0.0,0.0,73,0,95.85,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_OTHER_PUBLIC_SECURITY,This row was added for use in other parts of our report. We have included it here for consistency across the report.,TOTAL,0,0,0.0,0.0,0,0,0.00,,,,,,,
All,Facebook,2025-07-01/2025-12-31,STATEMENT_CATEGORY_SCAMS_AND_FRAUD,,TOTAL,701,"1,309",0.0,46.1,796,0,119.55,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_IMPERSONATION_ACCOUNT_HIJACKING,,TOTAL,146,79,0.0,240.9,197,0,143.09,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_INAUTHENTIC_ACCOUNTS,,TOTAL,127,126,0.0,72.2,0,0,0.00,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_INAUTHENTIC_LISTINGS,,TOTAL,0,0,0.0,0.0,0,0,0.00,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_INAUTHENTIC_USER_REVIEWS,,TOTAL,0,0,0.0,0.0,0,0,0.00,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_PHISHING,,TOTAL,0,0,0.0,0.0,0,0,0.00,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_PYRAMID_SCHEMES,,TOTAL,0,0,0.0,0.0,0,0,0.00,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_OTHER_FINANCIAL_FRAUDS_SCAMS,Added category to record Article 10 member state order submissions to provide information alleging financial fraud and scams as the reason for the request.,TOTAL,0,0,0.0,0.0,599,0,115.41,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_OTHER_FRAUD_AND_DECEPTION,Added category to record Article 9 member state order submissions alleging fraud.,TOTAL,428,"1,117",0.0,35.1,0,0,0.00,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_OTHER_SPAM,Added category to record Article 9 member state order submissions alleging spam.,TOTAL,0,0,0.0,0.0,0,0,0.00,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_OTHER_GAMBLING,This row was added for use in other parts of our report. We have included it here for consistency across the report.,TOTAL,0,0,0.0,0.0,0,0,0.00,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_OTHER_FAKE_ENGAGEMENT,This row was added for use in other parts of our report. We have included it here for consistency across the report.,TOTAL,0,0,0.0,0.0,0,0,0.00,,,,,,,
All,Facebook,2025-07-01/2025-12-31,STATEMENT_CATEGORY_SELF_HARM,,TOTAL,1,2,0.0,,1,0,555.89,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_CONTENT_PROMOTING_EATING_DISORDERS,,TOTAL,0,0,0.0,0.0,0,0,0.00,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_SELF_MUTILATION,,TOTAL,0,0,0.0,0.0,0,0,0.00,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_SUICIDE,,TOTAL,1,2,0.0,,1,0,555.89,,,,,,,
All,Facebook,2025-07-01/2025-12-31,STATEMENT_CATEGORY_UNSAFE_AND_PROHIBITED_PRODUCTS,,TOTAL,0,0,0.0,0.0,165,0,88.85,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_PROHIBITED_PRODUCTS,"Category is inclusive of Article 9 member state orders and Article 10 data requests related to drugs, firearms and other prohibited products.",TOTAL,0,0,0.0,0.0,165,0,88.85,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_UNSAFE_PRODUCTS,,TOTAL,0,0,0.0,0.0,0,0,0.00,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_OTHER_GOODS_SERVICES_NOT_PERMITTED,"Added category to record Article 9 member state order submissions alleging unsafe substances, tobacco, alcohol, unsafe medical products, or unsafe financial services.",TOTAL,0,0,0.0,0.0,0,0,0.00,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_OTHER_STOLEN_GOODS,This row was added for use in other parts of our report. We have included it here for consistency across the report.,TOTAL,0,0,0.0,0.0,0,0,0.00,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_OTHER_VEHICLE_ACCESSORIES,This row was added for use in other parts of our report. We have included it here for consistency across the report.,TOTAL,0,0,0.0,0.0,0,0,0.00,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_OTHER_NUDITY_SEXUAL_ACTIVITY,Added category to capture Article 9 member state order submissions alleging nudity or sexual activity.,TOTAL,0,0,0.0,0.0,0,0,0.00,,,,,,,
All,Facebook,2025-07-01/2025-12-31,STATEMENT_CATEGORY_VIOLENCE,,TOTAL,72,80,0.0,16.6,284,0,124.54,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_COORDINATED_HARM,,TOTAL,0,0,0.0,0.0,9,0,124.54,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_INCITEMENT_VIOLENCE_HATRED,Category is inclusive of Article 10 data requests alleging the threat of violence as the reason for the request.,TOTAL,60,60,0.0,11.2,0,0,0.00,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_HUMAN_EXPLOITATION,,TOTAL,10,18,0.0,35.8,26,0,94.35,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_HUMAN_TRAFFICKING,,TOTAL,2,2,0.0,48.4,13,0,126.24,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_TRAFFICKING_WOMEN_GIRLS,,TOTAL,0,0,0.0,0.0,0,0,0.00,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_OTHER_MURDER,Added category to record Article 10 member state order submissions to provide information alleging murder as the reason for the request.,TOTAL,0,0,0.0,0.0,41,0,143.22,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_OTHER_KIDNAPPED_OR_MISSING_PERSON,Added category to record Article 10 member state order submissions to provide information alleging kidnapping or missing person as the reason for the request.,TOTAL,0,0,0.0,0.0,16,0,89.36,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_OTHER_PHYSICAL_ASSAULT,Added category to record Article 10 member state order submissions to provide information alleging physical assault as the reason for the request.,TOTAL,0,0,0.0,0.0,14,0,115.52,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_OTHER_SEX_CRIME_SEXUAL_ASSAULT,Added category to record Article 10 member state order submissions to provide information alleging a sex crime or sexual assault as the reason for the request.,TOTAL,0,0,0.0,0.0,24,0,94.05,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_OTHER_GRAPHIC_VIOLENCE,Added category to record Article 9 member state order submissions alleging graphic violence.,TOTAL,0,0,0.0,0.0,0,0,0.00,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_OTHER_THREATS_OF_VIOLENCE,Added category to record Article 10 member state order submissions alleging threats of violence.,TOTAL,0,0,0.0,0.0,141,0,148.32,,,,,,,
All,Facebook,2025-07-01/2025-12-31,STATEMENT_CATEGORY_NOT_SPECIFIED_ORDER,,TOTAL,272,389,0.0,30.6,0,0,0.00,,,,,,,
All,Facebook,2025-07-01/2025-12-31,TOTAL,,AT,0,0,0.0,0.0,2,0,,,,,,,,
,,,,,BE,5,13,0.0,33.2,0,0,0.00,,,,,,,
,,,,,BG,92,74,0.0,82.8,0,0,0.00,,,,,,,
,,,,,CY,47,51,0.0,48.0,0,0,0.00,,,,,,,
,,,,,CZ,0,0,0.0,0.0,0,0,0.00,,,,,,,
,,,,,DE,421,547,0.0,19.5,1051,0,138.26,,,,,,,
,,,,,DK,13,14,0.0,96.4,0,0,0.00,,,,,,,
,,,,,EE,2,5,0.0,36.7,6,0,167.88,,,,,,,
,,,,,EL,3,5,0.0,,3,0,,,,,,,,
,,,,,ES,8,5,0.0,,9,0,89.36,,,,,,,
,,,,,FI,0,0,0.0,0.0,0,0,0.00,,,,,,,
,,,,,FR,10,13,0.0,96.7,188,0,120.82,,,,,,,
,,,,,HR,1,4,0.0,139.9,1,0,148.31,,,,,,,
,,,,,HU,1,1,0.0,,137,0,150.28,,,,,,,
,,,,,IE,23,46,0.0,20.1,50,0,120.76,,,,,,,
,,,,,IT,227,187,0.0,75.6,148,0,120.54,,,,,,,
,,,,,LT,462,"1,115",0.0,36.8,0,0,0.00,,,,,,,
,,,,,LU,0,0,0.0,0.0,0,0,0.00,,,,,,,
,,,,,LV,0,0,0.0,0.0,0,0,0.00,,,,,,,
,,,,,MT,15,21,0.0,71.5,13,0,121.36,,,,,,,
,,,,,NL,6,6,0.0,51.0,1,0,,,,,,,,
,,,,,PL,9,14,0.0,,672,0,101.62,,,,,,,
,,,,,PT,1,1,0.0,,49,0,162.36,,,,,,,
,,,,,RO,10,37,0.0,30.3,50,0,141.80,,,,,,,
,,,,,SE,2,3,0.0,,0,0,0.00,,,,,,,
,,,,,SI,0,0,0.0,0.0,3,0,146.21,,,,,,,
,,,,,SK,0,0,0.0,0.0,0,0,0.00,,,,,,,
All,Facebook,2025-07-01/2025-12-31,STATEMENT_CATEGORY_ANIMAL_WELFARE,2162,AT,0,0,0.0,0.0,0,0,0.00,,,,,,,
,,,,,BE,0,0,0.0,0.0,0,0,0.00,,,,,,,
,,,,,BG,0,0,0.0,0.0,0,0,0.00,,,,,,,
,,,,,CY,0,0,0.0,0.0,0,0,0.00,,,,,,,
,,,,,CZ,0,0,0.0,0.0,0,0,0.00,,,,,,,
,,,,,DE,0,0,0.0,0.0,0,0,0.00,,,,,,,
,,,,,DK,0,0,0.0,0.0,0,0,0.00,,,,,,,
,,,,,EE,0,0,0.0,0.0,0,0,0.00,,,,,,,
,,,,,EL,0,0,0.0,0.0,0,0,0.00,,,,,,,
,,,,,ES,0,0,0.0,0.0,0,0,0.00,,,,,,,
,,,,,FI,0,0,0.0,0.0,0,0,0.00,,,,,,,
,,,,,FR,0,0,0.0,0.0,0,0,0.00,,,,,,,
,,,,,HR,0,0,0.0,0.0,0,0,0.00,,,,,,,
,,,,,HU,0,0,0.0,0.0,0,0,0.00,,,,,,,
,,,,,IE,0,0,0.0,0.0,0,0,0.00,,,,,,,
,,,,,IT,0,0,0.0,0.0,0,0,0.00,,,,,,,
,,,,,LT,0,0,0.0,0.0,0,0,0.00,,,,,,,
,,,,,LU,0,0,0.0,0.0,0,0,0.00,,,,,,,
,,,,,LV,0,0,0.0,0.0,0,0,0.00,,,,,,,
,,,,,MT,0,0,0.0,0.0,0,0,0.00,,,,,,,
,,,,,NL,0,0,0.0,0.0,0,0,0.00,,,,,,,
,,,,,PL,0,0,0.0,0.0,0,0,0.00,,,,,,,
,,,,,PT,0,0,0.0,0.0,0,0,0.00,,,,,,,
,,,,,RO,0,0,0.0,0.0,0,0,0.00,,,,,,,
,,,,,SE,0,0,0.0,0.0,0,0,0.00,,,,,,,
,,,,,SI,0,0,0.0,0.0,0,0,0.00,,,,,,,
,,,,,SK,0,0,0.0,0.0,0,0,0.00,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_ANIMAL_HARM,,AT,0,0,0.0,0.0,0,0,0.00,,,,,,,
,,,,,BE,0,0,0.0,0.0,0,0,0.00,,,,,,,
,,,,,BG,0,0,0.0,0.0,0,0,0.00,,,,,,,
,,,,,CY,0,0,0.0,0.0,0,0,0.00,,,,,,,
,,,,,CZ,0,0,0.0,0.0,0,0,0.00,,,,,,,
,,,,,DE,0,0,0.0,0.0,0,0,0.00,,,,,,,
,,,,,DK,0,0,0.0,0.0,0,0,0.00,,,,,,,
,,,,,EE,0,0,0.0,0.0,0,0,0.00,,,,,,,
,,,,,EL,0,0,0.0,0.0,0,0,0.00,,,,,,,
,,,,,ES,0,0,0.0,0.0,0,0,0.00,,,,,,,
,,,,,FI,0,0,0.0,0.0,0,0,0.00,,,,,,,
,,,,,FR,0,0,0.0,0.0,0,0,0.00,,,,,,,
,,,,,HR,0,0,0.0,0.0,0,0,0.00,,,,,,,
,,,,,HU,0,0,0.0,0.0,0,0,0.00,,,,,,,
,,,,,IE,0,0,0.0,0.0,0,0,0.00,,,,,,,
,,,,,IT,0,0,0.0,0.0,0,0,0.00,,,,,,,
,,,,,LT,0,0,0.0,0.0,0,0,0.00,,,,,,,
