Applicability,Service,Reporting period,Section,Indicator,Scope,Value,Contextual Information
Only for VLOPs,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,bg,0.89,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,bg,0.50,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,cs,1.00,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,cs,0.75,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,cs,0.51,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,da,1.00,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,da,0.92,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,da,0.61,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,de,1.00,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,de,0.92,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,de,0.63,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,el,1.00,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,el,0.90,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,el,0.63,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,en,1.00,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,en,0.97,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,en,0.86,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,es,1.00,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,es,0.93,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,es,0.61,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,et,1.00,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,et,0.91,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,et,0.52,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,fi,1.00,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,fi,0.88,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,fi,0.29,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,fr,1.00,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,fr,0.89,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,fr,0.54,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,ga,1.00,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,ga,0.98,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,ga,0.75,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,hr,1.00,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,hr,0.87,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,hr,0.53,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,hu,1.00,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,hu,0.88,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,hu,0.46,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,it,1.00,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,it,0.89,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,it,0.51,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,lt,1.00,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,lt,0.68,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,lt,0.65,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,lv,1.00,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,lv,0.96,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,lv,0.72,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,mt,1.00,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,mt,0.96,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,mt,0.49,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,nl,1.00,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,nl,0.85,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,nl,0.63,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,pl,1.00,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,pl,0.88,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,pl,0.59,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,pt,1.00,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,pt,0.93,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,pt,0.74,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,ro,1.00,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,ro,0.98,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,ro,0.86,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,sk,1.00,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,sk,0.87,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,sk,0.50,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,sl,1.00,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,sl,0.75,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,sl,0.57,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,sv,1.00,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,sv,0.88,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,sv,0.66,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
All,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,STATEMENT_CATEGORY_CYBER_VIOLENCE,1.00,"We use automated systems in combination to address different types of harm, represented here by category."
All,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,STATEMENT_CATEGORY_CYBER_VIOLENCE,0.99,
All,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,STATEMENT_CATEGORY_CYBER_VIOLENCE,0.05,
All,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,STATEMENT_CATEGORY_DATA_PROTECTION_AND_PRIVACY_VIOLATIONS,1.00,
All,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,STATEMENT_CATEGORY_DATA_PROTECTION_AND_PRIVACY_VIOLATIONS,0.99,
All,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,STATEMENT_CATEGORY_DATA_PROTECTION_AND_PRIVACY_VIOLATIONS,0.18,
All,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,STATEMENT_CATEGORY_ILLEGAL_OR_HARMFUL_SPEECH,1.00,
All,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,STATEMENT_CATEGORY_ILLEGAL_OR_HARMFUL_SPEECH,0.99,
All,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,STATEMENT_CATEGORY_ILLEGAL_OR_HARMFUL_SPEECH,0.10,
All,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,STATEMENT_CATEGORY_INTELLECTUAL_PROPERTY_INFRINGEMENTS,1.00,
All,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,STATEMENT_CATEGORY_INTELLECTUAL_PROPERTY_INFRINGEMENTS,0.99,
All,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,STATEMENT_CATEGORY_INTELLECTUAL_PROPERTY_INFRINGEMENTS,0.32,
All,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,STATEMENT_CATEGORY_NEGATIVE_EFFECTS_ON_CIVIC_DISCOURSE_OR_ELECTIONS,1.00,
All,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,STATEMENT_CATEGORY_NEGATIVE_EFFECTS_ON_CIVIC_DISCOURSE_OR_ELECTIONS,0.99,
All,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,STATEMENT_CATEGORY_NEGATIVE_EFFECTS_ON_CIVIC_DISCOURSE_OR_ELECTIONS,0.28,
All,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,STATEMENT_CATEGORY_PROTECTION_OF_MINORS,1.00,
All,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,STATEMENT_CATEGORY_PROTECTION_OF_MINORS,0.96,
All,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,STATEMENT_CATEGORY_PROTECTION_OF_MINORS,0.83,
All,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,STATEMENT_CATEGORY_RISK_FOR_PUBLIC_SECURITY,1.00,
All,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,STATEMENT_CATEGORY_RISK_FOR_PUBLIC_SECURITY,0.95,
All,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,STATEMENT_CATEGORY_RISK_FOR_PUBLIC_SECURITY,0.59,
All,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,STATEMENT_CATEGORY_SCAMS_AND_FRAUD,1.00,
All,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,STATEMENT_CATEGORY_SCAMS_AND_FRAUD,0.95,
All,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,STATEMENT_CATEGORY_SCAMS_AND_FRAUD,0.89,
All,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,STATEMENT_CATEGORY_SELF_HARM,1.00,
All,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,STATEMENT_CATEGORY_SELF_HARM,0.87,
All,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,STATEMENT_CATEGORY_SELF_HARM,0.30,
All,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,STATEMENT_CATEGORY_UNSAFE_AND_PROHIBITED_PRODUCTS,1.00,
All,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,STATEMENT_CATEGORY_UNSAFE_AND_PROHIBITED_PRODUCTS,0.94,
All,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,STATEMENT_CATEGORY_UNSAFE_AND_PROHIBITED_PRODUCTS,0.60,
All,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,STATEMENT_CATEGORY_VIOLENCE,1.00,
All,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,STATEMENT_CATEGORY_VIOLENCE,0.94,
All,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,STATEMENT_CATEGORY_VIOLENCE,0.33,
All,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,STATEMENT_CATEGORY_OTHER_VIOLATION_TC,1.00,
All,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,STATEMENT_CATEGORY_OTHER_VIOLATION_TC,0.99,
All,Facebook,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,STATEMENT_CATEGORY_OTHER_VIOLATION_TC,0.86,
