Applicability,Service,Reporting period,Section,Indicator,Scope,Value,Contextual information
Only for VLOPs,X,2026-01-01/2026-06-30,Human resources dedicated to content moderation ,Number of internal moderators employed by the provider,Total number,250,
Only for VLOPs,X,2026-01-01/2026-06-30,Human resources dedicated to content moderation ,Number of external moderators contracted by the provider,Total number,947,
Only for VLOPs,X,2026-01-01/2026-06-30,Human resources dedicated to content moderation ,Number of total moderators with sufficient linguistic expertise ,Total number,1197,"The number of total moderators with sufficient linguistic expertise includes the overall number of individual content moderators. Where a moderator has sufficient linguistic expertise in more than one language, they have been include in the rows below for every language they have sufficient expertise on. As a result, the total number of moderators does not correspond to the cumulative number of moderators included in each language."
Only for VLOPs,X,2026-01-01/2026-06-30,Human resources dedicated to content moderation ,Number of total moderators with sufficient linguistic expertise ,bg,1,
Only for VLOPs,X,2026-01-01/2026-06-30,Human resources dedicated to content moderation ,Number of total moderators with sufficient linguistic expertise ,en,1297,English HC includes individuals from non-EU countries for whom English is a second language
Only for VLOPs,X,2026-01-01/2026-06-30,Human resources dedicated to content moderation ,Number of total moderators with sufficient linguistic expertise ,fr,38,
Only for VLOPs,X,2026-01-01/2026-06-30,Human resources dedicated to content moderation ,Number of total moderators with sufficient linguistic expertise ,de,27,
Only for VLOPs,X,2026-01-01/2026-06-30,Human resources dedicated to content moderation ,Number of total moderators with sufficient linguistic expertise ,el,1,
Only for VLOPs,X,2026-01-01/2026-06-30,Human resources dedicated to content moderation ,Number of total moderators with sufficient linguistic expertise ,ga,1,
Only for VLOPs,X,2026-01-01/2026-06-30,Human resources dedicated to content moderation ,Number of total moderators with sufficient linguistic expertise ,pt,14,
Only for VLOPs,X,2026-01-01/2026-06-30,Human resources dedicated to content moderation ,Number of total moderators with sufficient linguistic expertise ,es,29,
