Applicability,Service,Reporting period,Section,Indicator,Scope,Value,Contextual Information
All,X,2026-01-01/2026-06-30,Internal complaints mechanism,Number of complaints submitted to the internal-complaints mechanism,Total number,"959,571",
Only for providers of online platforms,X,2026-01-01/2026-06-30,Internal complaints mechanism,Number of complaints submitted to the internal-complaints mechanism,Decisions upheld,"859,620",
Only for providers of online platforms,X,2026-01-01/2026-06-30,Internal complaints mechanism,Number of complaints submitted to the internal-complaints mechanism,Decisions partially reversed,0,
Only for providers of online platforms,X,2026-01-01/2026-06-30,Internal complaints mechanism,Number of complaints submitted to the internal-complaints mechanism,Decisions reversed,"72,754",
Only for providers of online platforms,X,2026-01-01/2026-06-30,Internal complaints mechanism,Number of complaints submitted to the internal-complaints mechanism,Median time,33,Median time it took to reach a decision on the complaint calculated from the moment the complaint is received until and until the decision is notified to the recipient of the service. Decisions omitted have been excluded from the calculation of the median time.
Only for providers of online platforms,X,2026-01-01/2026-06-30,Internal complaints mechanism,Number of complaints submitted to the internal-complaints mechanism,Decision omitted,"27,197","Includes the number of times where the complaint did not lead to a decision in the internal-complaints mechanism, including circumstances where the content was no longer available (e.g., was removed by the user before the appeal could be reviewed) as well as complaints that were still pending review at the end of the reporting period."
Only for providers of online platforms,X,2026-01-01/2026-06-30,Internal complaints mechanism,Number of restrictions newly imposed as a result of an internal complaint,Total number,0,
Only for providers of online platforms,X,2026-01-01/2026-06-30,Internal complaints mechanism,Complaint regarding a decision to remove or disable access to or restrict visibility of information,Total number,"78,344","Includes the total number of complaints for removal of content, reduction of visibility or reach, labels and appealable age-gating restrictions, including the number of times where the complaint did not lead to a decision in the internal-complaints mechanism. As a result, this number may exceed the sum on the rows below."
Only for providers of online platforms,X,2026-01-01/2026-06-30,Internal complaints mechanism,Complaint regarding a decision to remove or disable access to or restrict visibility of information,Decisions upheld,"48,163",
Only for providers of online platforms,X,2026-01-01/2026-06-30,Internal complaints mechanism,Complaint regarding a decision to remove or disable access to or restrict visibility of information,Decisions partially reversed,0,
Only for providers of online platforms,X,2026-01-01/2026-06-30,Internal complaints mechanism,Complaint regarding a decision to remove or disable access to or restrict visibility of information,Decisions reversed,"20,054",
Only for providers of online platforms,X,2026-01-01/2026-06-30,Internal complaints mechanism,Complaint regarding a decision to remove or disable access to or restrict visibility of information,Median time,12,Median time it took to reach a decision on the complaint calculated from the moment the complaint is received until and until the decision is notified to the recipient of the service. Decisions omitted have been excluded from the calculation of the median time.
Only for providers of online platforms,X,2026-01-01/2026-06-30,Internal complaints mechanism,Complaint regarding a decision to suspend or terminate the provision of the service,Total number,0,
Only for providers of online platforms,X,2026-01-01/2026-06-30,Internal complaints mechanism,Complaint regarding a decision to suspend or terminate the provision of the service,Decisions upheld,0,
Only for providers of online platforms,X,2026-01-01/2026-06-30,Internal complaints mechanism,Complaint regarding a decision to suspend or terminate the provision of the service,Decisions partially reversed,0,
Only for providers of online platforms,X,2026-01-01/2026-06-30,Internal complaints mechanism,Complaint regarding a decision to suspend or terminate the provision of the service,Decisions reversed,0,
Only for providers of online platforms,X,2026-01-01/2026-06-30,Internal complaints mechanism,Complaint regarding a decision to suspend or terminate the provision of the service,Median time,,
Only for providers of online platforms,X,2026-01-01/2026-06-30,Internal complaints mechanism,Complaint regarding a decision to suspend or terminate an account ,Total number,"871,479","Includes the total number of complaints for suspension or termination of an account, including the number of times where the complaint did not lead to a decision in the internal-complaints mechanism. As a result, this number may exceed the sum on the rows below."
Only for providers of online platforms,X,2026-01-01/2026-06-30,Internal complaints mechanism,Complaint regarding a decision to suspend or terminate an account ,Decisions upheld,"802,365",
Only for providers of online platforms,X,2026-01-01/2026-06-30,Internal complaints mechanism,Complaint regarding a decision to suspend or terminate an account ,Decisions partially reversed,0,
Only for providers of online platforms,X,2026-01-01/2026-06-30,Internal complaints mechanism,Complaint regarding a decision to suspend or terminate an account ,Decisions reversed,"52,668",
Only for providers of online platforms,X,2026-01-01/2026-06-30,Internal complaints mechanism,Complaint regarding a decision to suspend or terminate an account ,Median time,35,
Only for providers of online platforms,X,2026-01-01/2026-06-30,Internal complaints mechanism,Complaint regarding a decision to restrict the ability to monetise information,Total number,"4,412","Includes the total number of complaints fegarding a decision to restrict the ability to monetise information, including the number of times where the complaint did not lead to a decision in the internal-complaints mechanism. As a result, this number may exceed the sum on the rows below."
Only for providers of online platforms,X,2026-01-01/2026-06-30,Internal complaints mechanism,Complaint regarding a decision to restrict the ability to monetise information,Decisions upheld,"3,917",
Only for providers of online platforms,X,2026-01-01/2026-06-30,Internal complaints mechanism,Complaint regarding a decision to restrict the ability to monetise information,Decisions partially reversed,0,
Only for providers of online platforms,X,2026-01-01/2026-06-30,Internal complaints mechanism,Complaint regarding a decision to restrict the ability to monetise information,Decisions reversed,0,
Only for providers of online platforms,X,2026-01-01/2026-06-30,Internal complaints mechanism,Complaint regarding a decision to restrict the ability to monetise information,Median time,7,
Only for providers of online platforms,X,2026-01-01/2026-06-30,Internal complaints mechanism,Complaint regarding a decision not to take action on a notice submitted in accordance with Article 16,Total number,"5,336","Includes the total number of complaints regarding a decision not to take action on a notice submitted in accordance with Article 16, including the number of times where the complaint did not lead to a decision in the internal-complaints mechanism. As a result, this number may exceed the sum on the rows below."
Only for providers of online platforms,X,2026-01-01/2026-06-30,Internal complaints mechanism,Complaint regarding a decision not to take action on a notice submitted in accordance with Article 16,Decisions upheld,"5,175",
Only for providers of online platforms,X,2026-01-01/2026-06-30,Internal complaints mechanism,Complaint regarding a decision not to take action on a notice submitted in accordance with Article 16,Decisions partially reversed,0,
Only for providers of online platforms,X,2026-01-01/2026-06-30,Internal complaints mechanism,Complaint regarding a decision not to take action on a notice submitted in accordance with Article 16,Decisions reversed,32,
Only for providers of online platforms,X,2026-01-01/2026-06-30,Internal complaints mechanism,Complaint regarding a decision not to take action on a notice submitted in accordance with Article 16,Median time,1.3,
Only for providers of online platforms,X,2026-01-01/2026-06-30,Internal complaints mechanism,Complaint regarding a decision not to take action on a notice submitted by a Trusted Flagger in accordance with Article 16,Total number,0,
Only for providers of online platforms,X,2026-01-01/2026-06-30,Internal complaints mechanism,Complaint regarding a decision not to take action on a notice submitted by a Trusted Flagger in accordance with Article 16,Decisions upheld,0,
Only for providers of online platforms,X,2026-01-01/2026-06-30,Internal complaints mechanism,Complaint regarding a decision not to take action on a notice submitted by a Trusted Flagger in accordance with Article 16,Decisions partially reversed,0,
Only for providers of online platforms,X,2026-01-01/2026-06-30,Internal complaints mechanism,Complaint regarding a decision not to take action on a notice submitted by a Trusted Flagger in accordance with Article 16,Decisions reversed,0,
Only for providers of online platforms,X,2026-01-01/2026-06-30,Internal complaints mechanism,Complaint regarding a decision not to take action on a notice submitted by a Trusted Flagger in accordance with Article 16,Median time,,
Only for providers of online platforms,X,2026-01-01/2026-06-30,Out-of-court dispute settlement bodies,Number of disputes submitted to out-of-court dispute settlement bodies,Total number,3,"This includes the number of disputes submittted to out-of-court dispute settlement bodies which have ben notified to X within the relevant reporting period. As a result, this number may include disputes that were submitted to out-of-court dispute settlement bodies  before the relevant reporting period, but only notified to X within such reporting period. This number does not include disputes submitted to out-of-court dispute settlement bodies and which have not been notified to X. "
Only for providers of online platforms,X,2026-01-01/2026-06-30,Out-of-court dispute settlement bodies,Number of disputes submitted to out-of-court dispute settlement bodies,Decisions upheld,0,
Only for providers of online platforms,X,2026-01-01/2026-06-30,Out-of-court dispute settlement bodies,Number of disputes submitted to out-of-court dispute settlement bodies,Decisions partially reversed,0,
Only for providers of online platforms,X,2026-01-01/2026-06-30,Out-of-court dispute settlement bodies,Number of disputes submitted to out-of-court dispute settlement bodies,Decisions reversed,0,
Only for providers of online platforms,X,2026-01-01/2026-06-30,Out-of-court dispute settlement bodies,Number of disputes submitted to out-of-court dispute settlement bodies,Median time,,
Only for providers of online platforms,X,2026-01-01/2026-06-30,Out-of-court dispute settlement bodies,Number of disputes submitted to out-of-court dispute settlement bodies,Decision omitted,0,
Only for providers of online platforms,X,2026-01-01/2026-06-30,Out-of-court dispute settlement bodies,Number of disputes submitted to out-of-court dispute settlement bodies,Percentage of outcomes implemented,0,"X is actively challenging all out-of-court dispute settelment decisions on procedural and substantive grounds and, therefore, in the reporting period, X has not implemented any out-of-court dispute settelment decisions."
Only for providers of online platforms,X,2026-01-01/2026-06-30,Suspensions imposed on repeated offenders,Number of suspensions enacted for the provision of manifestly illegal content ,Total number,0,
Only for providers of online platforms,X,2026-01-01/2026-06-30,Suspensions imposed on repeated offenders,Number of suspensions enacted for the provision of manifestly unfounded notices,Total number,0,
Only for providers of online platforms,X,2026-01-01/2026-06-30,Suspensions imposed on repeated offenders,Number of suspensions enacted for the provision of manifestly unfounded complaints,Total number,0,
