Applicability,Service,Reporting period,Section,Indicator,Scope,Value,Contextual Information
Only for VLOPs,X,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,de,0.92,
Only for VLOPs,X,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,en,0.93,
Only for VLOPs,X,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,es,0.95,
Only for VLOPs,X,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,fr,0.91,
Only for VLOPs,X,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,nl,0.94,
Only for VLOPs,X,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,pt,0.95,
Only for VLOPs,X,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,de,1.00,
Only for VLOPs,X,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,en,0.99,
Only for VLOPs,X,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,es,1.00,
Only for VLOPs,X,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,fr,1.00,
Only for VLOPs,X,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,nl,1.00,
Only for VLOPs,X,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,pt,1.00,
Only for VLOPs,X,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,de,0.88,
Only for VLOPs,X,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,en,0.88,
Only for VLOPs,X,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,es,0.92,
Only for VLOPs,X,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,fr,0.85,
Only for VLOPs,X,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,nl,0.90,
Only for VLOPs,X,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,pt,0.91,
