Applicability,Service,Reporting period,Section,Indicator,Scope,Value,Contextual Information
All,Vestiaire Collective,2025-02-17/2025-12-31,Internal complaints mechanism,Number of complaints submitted to the internal-complaints mechanism,Total number,118128,
Only for providers of online platforms,Vestiaire Collective,2025-02-17/2025-12-31,Internal complaints mechanism,Number of complaints submitted to the internal-complaints mechanism,Decisions upheld,102137,
Only for providers of online platforms,Vestiaire Collective,2025-02-17/2025-12-31,Internal complaints mechanism,Number of complaints submitted to the internal-complaints mechanism,Decisions partially reversed,0,
Only for providers of online platforms,Vestiaire Collective,2025-02-17/2025-12-31,Internal complaints mechanism,Number of complaints submitted to the internal-complaints mechanism,Decisions reversed,15991,
Only for providers of online platforms,Vestiaire Collective,2025-02-17/2025-12-31,Internal complaints mechanism,Number of complaints submitted to the internal-complaints mechanism,Median time,25,
Only for providers of online platforms,Vestiaire Collective,2025-02-17/2025-12-31,Internal complaints mechanism,Number of complaints submitted to the internal-complaints mechanism,Decision omitted,0,
Only for providers of online platforms,Vestiaire Collective,2025-02-17/2025-12-31,Internal complaints mechanism,Number of restrictions newly imposed as a result of an internal complaint,Total number,0,
Only for providers of online platforms,Vestiaire Collective,2025-02-17/2025-12-31,Internal complaints mechanism,Complaint regarding a decision to remove or disable access to or restrict visibility of information,Total number,26813,
Only for providers of online platforms,Vestiaire Collective,2025-02-17/2025-12-31,Internal complaints mechanism,Complaint regarding a decision to remove or disable access to or restrict visibility of information,Decisions upheld,20763,
Only for providers of online platforms,Vestiaire Collective,2025-02-17/2025-12-31,Internal complaints mechanism,Complaint regarding a decision to remove or disable access to or restrict visibility of information,Decisions partially reversed,0,
Only for providers of online platforms,Vestiaire Collective,2025-02-17/2025-12-31,Internal complaints mechanism,Complaint regarding a decision to remove or disable access to or restrict visibility of information,Decisions reversed,6050,
Only for providers of online platforms,Vestiaire Collective,2025-02-17/2025-12-31,Internal complaints mechanism,Complaint regarding a decision to remove or disable access to or restrict visibility of information,Median time,41,
Only for providers of online platforms,Vestiaire Collective,2025-02-17/2025-12-31,Internal complaints mechanism,Complaint regarding a decision to suspend or terminate the provision of the service,Total number,21277,
Only for providers of online platforms,Vestiaire Collective,2025-02-17/2025-12-31,Internal complaints mechanism,Complaint regarding a decision to suspend or terminate the provision of the service,Decisions upheld,15086,
Only for providers of online platforms,Vestiaire Collective,2025-02-17/2025-12-31,Internal complaints mechanism,Complaint regarding a decision to suspend or terminate the provision of the service,Decisions partially reversed,0,
Only for providers of online platforms,Vestiaire Collective,2025-02-17/2025-12-31,Internal complaints mechanism,Complaint regarding a decision to suspend or terminate the provision of the service,Decisions reversed,6191,
Only for providers of online platforms,Vestiaire Collective,2025-02-17/2025-12-31,Internal complaints mechanism,Complaint regarding a decision to suspend or terminate the provision of the service,Median time,2,
Only for providers of online platforms,Vestiaire Collective,2025-02-17/2025-12-31,Internal complaints mechanism,Complaint regarding a decision to suspend or terminate an account,Total number,30240,
Only for providers of online platforms,Vestiaire Collective,2025-02-17/2025-12-31,Internal complaints mechanism,Complaint regarding a decision to suspend or terminate an account,Decisions upheld,27469,
Only for providers of online platforms,Vestiaire Collective,2025-02-17/2025-12-31,Internal complaints mechanism,Complaint regarding a decision to suspend or terminate an account,Decisions partially reversed,0,
Only for providers of online platforms,Vestiaire Collective,2025-02-17/2025-12-31,Internal complaints mechanism,Complaint regarding a decision to suspend or terminate an account,Decisions reversed,2771,
Only for providers of online platforms,Vestiaire Collective,2025-02-17/2025-12-31,Internal complaints mechanism,Complaint regarding a decision to suspend or terminate an account,Median time,37,
Only for providers of online platforms,Vestiaire Collective,2025-02-17/2025-12-31,Internal complaints mechanism,Complaint regarding a decision to restrict the ability to monetise information,Total number,0,
Only for providers of online platforms,Vestiaire Collective,2025-02-17/2025-12-31,Internal complaints mechanism,Complaint regarding a decision to restrict the ability to monetise information,Decisions upheld,0,
Only for providers of online platforms,Vestiaire Collective,2025-02-17/2025-12-31,Internal complaints mechanism,Complaint regarding a decision to restrict the ability to monetise information,Decisions partially reversed,0,
Only for providers of online platforms,Vestiaire Collective,2025-02-17/2025-12-31,Internal complaints mechanism,Complaint regarding a decision to restrict the ability to monetise information,Decisions reversed,0,
Only for providers of online platforms,Vestiaire Collective,2025-02-17/2025-12-31,Internal complaints mechanism,Complaint regarding a decision to restrict the ability to monetise information,Median time,0,
Only for providers of online platforms,Vestiaire Collective,2025-02-17/2025-12-31,Internal complaints mechanism,Complaint regarding a decision not to take action on a notice submitted in accordance with Article 16,Total number,5874,
Only for providers of online platforms,Vestiaire Collective,2025-02-17/2025-12-31,Internal complaints mechanism,Complaint regarding a decision not to take action on a notice submitted in accordance with Article 16,Decisions upheld,4895,
Only for providers of online platforms,Vestiaire Collective,2025-02-17/2025-12-31,Internal complaints mechanism,Complaint regarding a decision not to take action on a notice submitted in accordance with Article 16,Decisions partially reversed,0,
Only for providers of online platforms,Vestiaire Collective,2025-02-17/2025-12-31,Internal complaints mechanism,Complaint regarding a decision not to take action on a notice submitted in accordance with Article 16,Decisions reversed,979,
Only for providers of online platforms,Vestiaire Collective,2025-02-17/2025-12-31,Internal complaints mechanism,Complaint regarding a decision not to take action on a notice submitted in accordance with Article 16,Median time,40,
Only for providers of online platforms,Vestiaire Collective,2025-02-17/2025-12-31,Internal complaints mechanism,Complaint regarding a decision not to take action on a notice submitted by a Trusted Flagger in accordance with Article 16,Total number,0,
Only for providers of online platforms,Vestiaire Collective,2025-02-17/2025-12-31,Internal complaints mechanism,Complaint regarding a decision not to take action on a notice submitted by a Trusted Flagger in accordance with Article 16,Decisions upheld,0,
Only for providers of online platforms,Vestiaire Collective,2025-02-17/2025-12-31,Internal complaints mechanism,Complaint regarding a decision not to take action on a notice submitted by a Trusted Flagger in accordance with Article 16,Decisions partially reversed,0,
Only for providers of online platforms,Vestiaire Collective,2025-02-17/2025-12-31,Internal complaints mechanism,Complaint regarding a decision not to take action on a notice submitted by a Trusted Flagger in accordance with Article 16,Decisions reversed,0,
Only for providers of online platforms,Vestiaire Collective,2025-02-17/2025-12-31,Internal complaints mechanism,Complaint regarding a decision not to take action on a notice submitted by a Trusted Flagger in accordance with Article 16,Median time,0,
Only for providers of online platforms,Vestiaire Collective,2025-02-17/2025-12-31,Out-of-court dispute settlement bodies,Number of disputes submitted to out-of-court dispute settlement bodies,Total number,253,
Only for providers of online platforms,Vestiaire Collective,2025-02-17/2025-12-31,Out-of-court dispute settlement bodies,Number of disputes submitted to out-of-court dispute settlement bodies,Decisions upheld,174,"Our answer on the mediation site was the same provided by our Customer Service team, no Court involved"
Only for providers of online platforms,Vestiaire Collective,2025-02-17/2025-12-31,Out-of-court dispute settlement bodies,Number of disputes submitted to out-of-court dispute settlement bodies,Decisions partially reversed,0,
Only for providers of online platforms,Vestiaire Collective,2025-02-17/2025-12-31,Out-of-court dispute settlement bodies,Number of disputes submitted to out-of-court dispute settlement bodies,Decisions reversed,79,"Our answer on the mediation site was not the same provided by our Customer Service team - often refunded/ accepted return/ given voucher, but no Court involved"
Only for providers of online platforms,Vestiaire Collective,2025-02-17/2025-12-31,Out-of-court dispute settlement bodies,Number of disputes submitted to out-of-court dispute settlement bodies,Median time,568,
Only for providers of online platforms,Vestiaire Collective,2025-02-17/2025-12-31,Out-of-court dispute settlement bodies,Number of disputes submitted to out-of-court dispute settlement bodies,Decision omitted,0,
Only for providers of online platforms,Vestiaire Collective,2025-02-17/2025-12-31,Out-of-court dispute settlement bodies,Number of disputes submitted to out-of-court dispute settlement bodies,Percentage of outcomes implemented,,Not applicable
Only for providers of online platforms,Vestiaire Collective,2025-02-17/2025-12-31,Suspensions imposed on repeated offenders,Number of suspensions enacted for the provision of manifestly illegal content,Total number,0,
Only for providers of online platforms,Vestiaire Collective,2025-02-17/2025-12-31,Suspensions imposed on repeated offenders,Number of suspensions enacted for the provision of manifestly unfounded notices,Total number,0,
Only for providers of online platforms,Vestiaire Collective,2025-02-17/2025-12-31,Suspensions imposed on repeated offenders,Number of suspensions enacted for the provision of manifestly unfounded complaints,Total number,0,
